scenario_id,scenario_path,ego_id,rule,repeat,rule_semantics,num_steps,smoothing,initialization,seed,solver_feasible,encoded_compliant,monitor_compliant,success,specification_time,decomposition_time,model_setup_time,solver_setup_time,solve_time,core_total_time,validation_time,qp_solver_time,gurobi_runtime,num_variables,num_binary_variables,num_constraints,num_equalities,num_inequalities,num_auxiliary_variables,num_disjunctive_constraints,num_predicate_occurrences,ccp_iterations,ccp_converged,max_final_slack,solver_status,objective,robustness,fixed_other_id,updated_tv,updated_other_id,updated_diagnostics,candidate_sd_at_tv,phase_history,error
DEU_LocationALower-12_52_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-12_52_T-1.xml,26,R_G3,0,lin2025,21,lse_mellowmin,trajectory,20260922,True,True,True,True,0.0020488549998844974,0.0013739389996771934,0.06264447799912887,0.06264447799912887,0.2452657009998802,0.31133297299857077,0.3183801230006793,0.012012958526611328,0.012012958526611328,211,0,694,168,526,1,0,357,1,True,0.0,optimal,34326.63944439627,0.010000000001556025,,inf,,,,"[{""iteration"": 1, ""max_slack"": 0.0, ""objective"": 34326.63944439628, ""original_change"": null, ""penalized_change"": null, ""penalized_objective"": 34326.63944439627, ""phase"": ""convex"", ""solver_time"": 0.012012958526611328, ""status"": ""optimal"", ""tau"": 0.005}, {""converged"": true, ""phase"": ""convex"", ""summary"": true}]",
DEU_LocationALower-13_162_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-13_162_T-1.xml,21,R_G3,0,lin2025,21,lse_mellowmin,trajectory,20260922,True,True,True,True,0.0032357799991586944,0.0014955560000089463,0.06538231400008954,0.06538231400008954,0.6095244740008638,0.679638124000121,0.3249740590017609,0.011429071426391602,0.011429071426391602,211,0,694,168,526,1,0,357,1,True,0.0,optimal,36170.54633734568,0.010000000001033788,,inf,,,,"[{""iteration"": 1, ""max_slack"": 0.0, ""objective"": 36170.54633734568, ""original_change"": null, ""penalized_change"": null, ""penalized_objective"": 36170.54633734568, ""phase"": ""convex"", ""solver_time"": 0.011429071426391602, ""status"": ""optimal"", ""tau"": 0.005}, {""converged"": true, ""phase"": ""convex"", ""summary"": true}]",
DEU_LocationALower-13_167_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-13_167_T-1.xml,17,R_G3,0,lin2025,21,lse_mellowmin,trajectory,20260922,True,True,True,True,0.0019209669990232214,0.002328308999494766,0.06565289799982565,0.06565289799982565,0.21645855200040387,0.2863607259987475,0.28238395100015623,0.012335062026977539,0.012335062026977539,211,0,694,168,526,1,0,357,1,True,0.0,optimal,75869.4457833017,0.010000000000830261,,inf,,,,"[{""iteration"": 1, ""max_slack"": 0.0, ""objective"": 75869.4457833017, ""original_change"": null, ""penalized_change"": null, ""penalized_objective"": 75869.4457833017, ""phase"": ""convex"", ""solver_time"": 0.012335062026977539, ""status"": ""optimal"", ""tau"": 0.005}, {""converged"": true, ""phase"": ""convex"", ""summary"": true}]",
DEU_LocationALower-13_168_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-13_168_T-1.xml,12,R_G3,0,lin2025,21,lse_mellowmin,trajectory,20260922,True,True,True,True,0.0018771549985103775,0.0014764480001758784,0.06510184800026764,0.06510184800026764,0.21651917999952275,0.28497463099847664,0.30391731099916797,0.013061046600341797,0.013061046600341797,211,0,694,168,526,1,0,357,1,True,0.0,optimal,124591.39491694076,0.010000000000528047,,inf,,,,"[{""iteration"": 1, ""max_slack"": 0.0, ""objective"": 124591.39491694076, ""original_change"": null, ""penalized_change"": null, ""penalized_objective"": 124591.39491694076, ""phase"": ""convex"", ""solver_time"": 0.013061046600341797, ""status"": ""optimal"", ""tau"": 0.005}, {""converged"": true, ""phase"": ""convex"", ""summary"": true}]",
DEU_LocationALower-13_214_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-13_214_T-1.xml,21,R_G3,0,lin2025,21,lse_mellowmin,trajectory,20260922,True,True,True,True,0.0018196389992226614,0.0013730129994655726,0.06753575000038836,0.06753575000038836,0.2153942229997483,0.2861226249988249,0.28637674800120294,0.011053085327148438,0.011053085327148438,211,0,694,168,526,1,0,357,1,True,0.0,optimal,81431.19351815601,0.01000000034073063,,inf,,,,"[{""iteration"": 1, ""max_slack"": 0.0, ""objective"": 81431.193518156, ""original_change"": null, ""penalized_change"": null, ""penalized_objective"": 81431.19351815601, ""phase"": ""convex"", ""solver_time"": 0.011053085327148438, ""status"": ""optimal"", ""tau"": 0.005}, {""converged"": true, ""phase"": ""convex"", ""summary"": true}]",
DEU_LocationALower-13_239_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-13_239_T-1.xml,18,R_G3,0,lin2025,21,lse_mellowmin,trajectory,20260922,True,True,True,True,0.003230038999390672,0.0013706770005228464,0.06279044799885014,0.06279044799885014,0.21216699100114056,0.2795581549999042,0.3272540759990079,0.011640071868896484,0.011640071868896484,211,0,694,168,526,1,0,357,1,True,0.0,optimal,57784.46239760588,0.010000000000438701,,inf,,,,"[{""iteration"": 1, ""max_slack"": 0.0, ""objective"": 57784.46239760589, ""original_change"": null, ""penalized_change"": null, ""penalized_objective"": 57784.46239760588, ""phase"": ""convex"", ""solver_time"": 0.011640071868896484, ""status"": ""optimal"", ""tau"": 0.005}, {""converged"": true, ""phase"": ""convex"", ""summary"": true}]",
DEU_LocationALower-13_241_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-13_241_T-1.xml,20,R_G3,0,lin2025,21,lse_mellowmin,trajectory,20260922,True,True,True,True,0.00173002399969846,0.0013229380001575919,0.06454319499971461,0.06454319499971461,0.6634304660001362,0.7310266229997069,0.28148099100144464,0.011029958724975586,0.011029958724975586,211,0,694,168,526,1,0,357,1,True,0.0,optimal,70198.21554285969,0.010000000002352787,,inf,,,,"[{""iteration"": 1, ""max_slack"": 0.0, ""objective"": 70198.21554285969, ""original_change"": null, ""penalized_change"": null, ""penalized_objective"": 70198.21554285969, ""phase"": ""convex"", ""solver_time"": 0.011029958724975586, ""status"": ""optimal"", ""tau"": 0.005}, {""converged"": true, ""phase"": ""convex"", ""summary"": true}]",
DEU_LocationALower-13_247_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-13_247_T-1.xml,15,R_G3,0,lin2025,21,lse_mellowmin,trajectory,20260922,True,True,True,True,0.0020310269992478425,0.0013356990002648672,0.06719769499977701,0.06719769499977701,0.24818138599948725,0.31874580699877697,0.2795345680005994,0.011387109756469727,0.011387109756469727,211,0,694,168,526,1,0,357,1,True,0.0,optimal,42220.09195250829,0.01000000000032284,,inf,,,,"[{""iteration"": 1, ""max_slack"": 0.0, ""objective"": 42220.09195250829, ""original_change"": null, ""penalized_change"": null, ""penalized_objective"": 42220.09195250829, ""phase"": ""convex"", ""solver_time"": 0.011387109756469727, ""status"": ""optimal"", ""tau"": 0.005}, {""converged"": true, ""phase"": ""convex"", ""summary"": true}]",
DEU_LocationALower-13_29_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-13_29_T-1.xml,18,R_G3,0,lin2025,21,lse_mellowmin,trajectory,20260922,True,True,True,True,0.0021217260000412352,0.0014654580008937046,0.06353414499972132,0.06353414499972132,0.8355818449999788,0.902703174000635,0.29350622899983136,0.012060880661010742,0.012060880661010742,211,0,694,168,526,1,0,357,1,True,0.0,optimal,89257.75649130087,0.010000000407366795,,inf,,,,"[{""iteration"": 1, ""max_slack"": 0.0, ""objective"": 89257.75649130088, ""original_change"": null, ""penalized_change"": null, ""penalized_objective"": 89257.75649130087, ""phase"": ""convex"", ""solver_time"": 0.012060880661010742, ""status"": ""optimal"", ""tau"": 0.005}, {""converged"": true, ""phase"": ""convex"", ""summary"": true}]",
DEU_LocationALower-13_56_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-13_56_T-1.xml,10,R_G3,0,lin2025,21,lse_mellowmin,trajectory,20260922,True,True,True,True,0.0017476309985795524,0.0012810589996661292,0.06725958899914986,0.06725958899914986,0.2235905030011054,0.2938787819985009,0.2985110520003218,0.012789011001586914,0.012789011001586914,211,0,694,168,526,1,0,357,1,True,0.0,optimal,217938.1242461692,0.010000000000442452,,inf,,,,"[{""iteration"": 1, ""max_slack"": 0.0, ""objective"": 217938.12424616923, ""original_change"": null, ""penalized_change"": null, ""penalized_objective"": 217938.1242461692, ""phase"": ""convex"", ""solver_time"": 0.012789011001586914, ""status"": ""optimal"", ""tau"": 0.005}, {""converged"": true, ""phase"": ""convex"", ""summary"": true}]",
