cohort,old_solver_feasible,old_monitor_compliant,old_success,old_core_total_time,old_num_binary_variables,scenario_id,scenario_path,ego_id,rule,repeat,encoding,num_steps,solver_feasible,monitor_compliant,success,specification_time,solver_setup_time,solve_time,core_total_time,validation_time,gurobi_runtime,num_variables,num_binary_variables,num_constraints,solver_status,mip_gap,robustness,updated_tv,updated_other_id,updated_diagnostics,candidate_sd_at_tv,error
old_false_positive,True,False,False,0.925622143999135,128,DEU_AachenFrankenburg-1_265260_T-5279,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenFrankenburg-1_265260_T-5279.xml,10453,R_IN4,0,kurtz_lin_log_sos1,20,True,False,False,0.006571723999513779,0.345090500999504,0.35886998499881884,0.7105322099978366,0.2520727170012833,0.35800790786743164,734,80,1327,2,0.0,0.009999999999649845,3.4000000000000004,"(10454,)","[{""causes_braking"": false, ""conflict_lanelet_ids"": [114], ""d"": -1.303238060618699, ""ego_in_conflict"": true, ""ego_on_intersection"": true, ""other_in_conflict"": true, ""s"": 69.93828417528377, ""t"": 16}, {""causes_braking"": false, ""conflict_lanelet_ids"": [114], ""d"": -1.2799193650259546, ""ego_in_conflict"": true, ""ego_on_intersection"": true, ""other_in_conflict"": true, ""s"": 70.24115854837969, ""t"": 17}, {""causes_braking"": false, ""conflict_lanelet_ids"": [114], ""d"": -1.2557378736931444, ""ego_in_conflict"": true, ""ego_on_intersection"": true, ""other_in_conflict"": true, ""s"": 70.527416225037, ""t"": 18}, {""causes_braking"": false, ""conflict_lanelet_ids"": [114], ""d"": -1.2308476770654797, ""ego_in_conflict"": true, ""ego_on_intersection"": true, ""other_in_conflict"": true, ""s"": 70.79048393060746, ""t"": 19}]","{""t"": 17, ""s"": 70.24116195177507, ""d"": -1.2799194675922059}",
old_success,True,True,True,0.4384697450004751,91,DEU_AachenBendplatz-1_15160_T-179,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_15160_T-179.xml,10016,R_IN4,0,kurtz_lin_log_sos1,20,True,True,True,0.004094539999641711,0.4030112519994873,0.010955396999634104,0.4180611889987631,0.5100088870003674,0.010272026062011719,808,80,1395,2,0.0,0.01,inf,,,,
