scenario_id,ego_id,rule,repairability,model,TV,TC,SAT_time,TC_time,reach_time,total_time
DEU_AachenBendplatz-1_8760_T-779,10053,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",3,-inf,6.31809234619141E-05,0.0236897468566895,0,0.0237529277801514
DEU_AachenBendplatz-1_162240_T-2259,10172,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",3,-inf,6.58035278320312E-05,0.0267560482025146,0,0.0268218517303467
DEU_AachenBendplatz-1_132640_T-2659,10181,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",6,-inf,0.000109672546386719,0.0268409252166748,0,0.0269505977630615
DEU_AachenBendplatz-1_124120_T-4139,10266,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~m', '~a', 'o', 'n', '~c', '~b', '~g', '~f', 'e', '~j', '~d', '~i', '~k', '~h'}",1,-inf,0.000091552734375,0.0275545120239258,0,0.0276460647583008
DEU_AachenBendplatz-1_84220_T-4239,10324,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",5,-inf,6.38961791992187E-05,0.0282220840454102,0,0.0282859802246094
DEU_AachenFrankenburg-1_225720_T-5739,10505,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~m', '~a', 'o', 'i', 'n', '~c', '~b', '~g', '~f', '~j', '~d', '~e', '~k', '~h'}",1,-inf,8.79764556884766E-05,0.0281991958618164,0,0.0282871723175049
DEU_AachenBendplatz-1_15160_T-179,10016,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",7,-inf,6.07967376708984E-05,0.0289306640625,0,0.0289914608001709
DEU_AachenBendplatz-1_124940_T-4959,10335,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",4,-inf,6.24656677246094E-05,0.0300781726837158,0,0.0301406383514404
DEU_AachenFrankenburg-1_294520_T-4539,10433,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~m', '~a', 'o', 'i', 'n', '~c', '~b', '~g', '~f', '~j', '~d', '~e', '~k', '~h'}",1,-inf,8.44001770019531E-05,0.030545711517334,0,0.0306301116943359
DEU_AachenBendplatz-1_81120_T-1139,10066,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",4,-inf,6.05583190917969E-05,0.0313067436218262,0,0.031367301940918
DEU_AachenBendplatz-1_112520_T-2539,10166,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",4,-inf,6.46114349365234E-05,0.0337891578674316,0,0.0338537693023682
DEU_AachenBendplatz-1_101940_T-1959,10109,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",4,-inf,6.22272491455078E-05,0.0346980094909668,0,0.0347602367401123
DEU_AachenBendplatz-1_13920_T-939,10069,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~m', '~a', 'o', 'n', '~c', '~b', '~f', 'g', '~j', '~d', '~i', '~e', '~k', '~h'}",1,-inf,9.22679901123047E-05,0.036945104598999,0,0.0370373725891113
DEU_AachenBendplatz-1_102020_T-2039,10122,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",12,-inf,6.19888305664062E-05,0.0380747318267822,0,0.0381367206573486
DEU_AachenBendplatz-1_84240_T-4259,10324,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",6,-inf,6.53266906738281E-05,0.0391407012939453,0,0.0392060279846191
DEU_AachenBendplatz-1_112540_T-2559,10168,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",4,2,6.34193420410156E-05,0.0153214931488037,0.0238885879516602,0.0392735004425049
DEU_AachenBendplatz-1_112980_T-2999,10196,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",5,1,6.17504119873047E-05,0.020714282989502,0.0206136703491211,0.0413897037506104
