scenario_id,ego_id,rule,repairability,model,TV,TC,SAT_time,TC_time,reach_time,total_time,number_of_obstacles,iterations
DEU_LocationALower-35_263_T-1,12,R_G1,bingo,"{'b', 'd', 'e', 'a', 'c'}",1,0,2.9802322387695312e-05,0.015761137008666992,0.09336400032043457,0.15329885482788086,12,1
DEU_LocationALower-35_34_T-1,19,R_G1,bingo,"{'b', 'd', 'e', 'a', 'c'}",14,13,2.9802322387695312e-05,0.0285794734954834,0.042191267013549805,0.08432507514953613,12,1
DEU_LocationALower-36_113_T-1,14,R_G1,bingo,"{'b', 'd', 'e', 'a', 'c'}",9,8,3.147125244140625e-05,0.03617501258850098,0.05462908744812012,0.11399984359741211,12,1
DEU_LocationALower-36_123_T-1,15,R_G1,initialization fails with cannot unpack non-iterable float object,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DEU_LocationALower-36_199_T-1,19,R_G1,not repairable,"{'h', 'b', 'g', 'd', '~e', 'f', 'a', 'c'}",2,1,8.678436279296875e-05,0.07035374641418457,0.18735933303833008,0.2577998638153076,11,4
DEU_LocationALower-36_208_T-1,8,R_G1,bingo,"{'b', 'd', 'e', 'a', 'c'}",3,2,2.956390380859375e-05,0.016204118728637695,0.05429530143737793,0.08928799629211426,16,1
DEU_LocationALower-36_236_T-1,6,R_G1,initialization fails with cannot unpack non-iterable float object,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DEU_LocationALower-36_263_T-1,15,R_G1,not repairable,"{'h', 'b', 'g', 'd', '~e', 'f', 'a', 'c'}",3,2,8.845329284667969e-05,0.12523221969604492,0.21564674377441406,0.34096741676330566,11,4
DEU_LocationALower-36_269_T-1,18,R_G1,bingo,"{'b', 'd', 'e', 'a', 'c'}",4,3,3.647804260253906e-05,0.02806687355041504,0.10482048988342285,0.16846776008605957,17,1
DEU_LocationALower-36_291_T-1,13,R_G1,bingo,"{'b', 'd', 'e', 'a', 'c'}",11,10,3.361701965332031e-05,0.03589367866516113,0.04652571678161621,0.10200619697570801,9,1
DEU_LocationALower-36_61_T-1,9,R_G1,bingo,"{'b', 'd', 'e', 'a', 'c'}",15,14,3.337860107421875e-05,0.0430147647857666,0.03588223457336426,0.09170269966125488,7,1
DEU_LocationALower-37_1_T-1,11,R_G1,bingo,"{'b', 'd', 'e', 'a', 'c'}",1,0,3.0040740966796875e-05,0.01608872413635254,0.123046875,0.18605923652648926,9,1
DEU_LocationALower-37_121_T-1,16,R_G1,not repairable,"{'h', 'b', 'g', 'd', '~e', 'f', 'a', 'c'}",5,4,0.00010657310485839844,0.11580967903137207,0.15832877159118652,0.274245023727417,10,4
DEU_LocationALower-37_205_T-1,15,R_G1,bingo,"{'b', 'd', 'e', 'a', 'c'}",15,14,3.123283386230469e-05,0.043846845626831055,0.03777503967285156,0.09429407119750977,10,1
DEU_LocationALower-37_231_T-1,23,R_G1,bingo,"{'b', 'd', 'e', 'a', 'c'}",5,4,3.504753112792969e-05,0.027024507522583008,0.07682228088378906,0.1372520923614502,15,1
DEU_LocationALower-37_235_T-1,8,R_G1,not repairable,"{'h', 'b', 'g', 'd', '~e', 'f', 'a', 'c'}",4,3,9.298324584960938e-05,0.09906244277954102,0.12429618835449219,0.2234516143798828,4,4
DEU_LocationALower-37_240_T-1,8,R_G1,not repairable,"{'h', '~e', 'g', 'd', 'a', 'f', 'b', 'c'}",1,-inf,9.059906005859375e-05,0.11537718772888184,0,0.11546778678894043,4,4
DEU_LocationALower-37_4_T-1,22,R_G1,bingo,"{'b', 'd', 'e', 'a', 'c'}",3,2,3.147125244140625e-05,0.020459890365600586,0.09141278266906738,0.1477823257446289,14,1
Nr of scenarios,79,Nr of infeasible trajectories,0,0.0,Nr of repairable trajectories,65,0.8228
