scenario_id,ego_id,rule,repairability,model,TV,TC,SAT_time,TC_time,reach_time,total_time
DEU_AachenBendplatz-1_13840_T-859,10063,R_IN1,bingo,"{'~a', 'b'}",8,4,4.24385070800781E-05,0.0319194793701172,0.0403320789337158,0.11309814453125
DEU_AachenBendplatz-1_81940_T-1959,10157,R_IN1,bingo,"{'~a', 'b'}",7,4,2.59876251220703E-05,0.0383894443511963,0.0380294322967529,0.117367744445801
DEU_AachenBendplatz-1_163680_T-3699,10267,R_IN4,bingo,"{'~j', '~n'}",12,4,1.95503234863281E-05,0.0976319313049316,0.0341432094573975,0.168198585510254
DEU_AachenFrankenburg-1_225620_T-5639,10507,R_IN4,bingo,"{'~o', '~j', '~d'}",11,4,2.07424163818359E-05,0.147430658340454,0.0447485446929932,0.233175754547119
DEU_AachenBendplatz-1_171180_T-1199,10090,R_IN1,bingo,"{'~a', 'b'}",8,5,2.57492065429687E-05,0.0323326587677002,0.0311679840087891,0.101349592208862
DEU_AachenBendplatz-1_171380_T-1399,10107,R_IN1,bingo,"{'~a', '~e', 'b'}",8,5,3.83853912353516E-05,0.0385310649871826,0.0284864902496338,0.106528043746948
DEU_AachenBendplatz-1_14360_T-379,10028,R_IN1,bingo,"{'~a', 'b'}",9,5,2.40802764892578E-05,0.0406777858734131,0.0373692512512207,0.115746021270752
DEU_AachenBendplatz-1_132180_T-2199,10158,R_IN1,bingo,"{'~a', 'b'}",9,5,2.40802764892578E-05,0.0410223007202148,0.0333375930786133,0.116591930389404
DEU_AachenBendplatz-1_151880_T-1899,10123,R_IN4,bingo,"{'~j', '~n'}",10,5,1.95503234863281E-05,0.0900318622589111,0.0391087532043457,0.146986722946167
DEU_AachenBendplatz-1_162280_T-2299,10179,R_IN4,bingo,"{'~j', '~n'}",12,5,1.85966491699219E-05,0.0921745300292969,0.0403168201446533,0.173616170883179
DEU_AachenBendplatz-1_141640_T-1659,10098,R_IN4,bingo,"{'~j', '~n'}",11,5,2.09808349609375E-05,0.0940630435943604,0.0532295703887939,0.188343286514282
DEU_AachenBendplatz-1_134380_T-4399,10309,R_IN1,bingo,"{'~a', 'b'}",10,6,2.55107879638672E-05,0.0383584499359131,0.0314779281616211,0.107125997543335
DEU_AachenBendplatz-1_125580_T-5599,10402,R_IN1,bingo,"{'~a', 'b'}",10,6,2.59876251220703E-05,0.0456445217132568,0.0365338325500488,0.119627475738525
DEU_AachenBendplatz-1_101260_T-1279,10083,R_IN4,bingo,"{'~j', '~n'}",11,6,1.81198120117187E-05,0.0993797779083252,0.0342233180999756,0.166179180145264
DEU_AachenBendplatz-1_102320_T-2339,10147,R_IN1,bingo,"{'~a', 'b'}",11,7,2.50339508056641E-05,0.0320420265197754,0.0333139896392822,0.0827584266662598
DEU_AachenBendplatz-1_102160_T-2179,10130,R_IN1,bingo,"{'~a', 'b'}",11,7,2.6702880859375E-05,0.0318007469177246,0.0353634357452393,0.0847697257995606
DEU_AachenBendplatz-1_144920_T-4939,10367,R_IN1,bingo,"{'~a', 'b'}",8,7,2.62260437011719E-05,0.0294156074523926,0.0271718502044678,0.0915803909301758
DEU_AachenBendplatz-1_83420_T-3439,10262,R_IN1,bingo,"{'~a', 'b'}",11,7,2.76565551757812E-05,0.031055212020874,0.0269613265991211,0.0946333408355713
DEU_AachenBendplatz-1_124320_T-4339,10290,R_IN1,bingo,"{'~a', 'b'}",10,7,2.57492065429687E-05,0.0305502414703369,0.0305070877075195,0.0965511798858643
DEU_AachenBendplatz-1_132580_T-2599,10183,R_IN1,bingo,"{'~a', 'b'}",11,7,2.36034393310547E-05,0.0313844680786133,0.0302634239196777,0.0972487926483154
DEU_AachenBendplatz-1_71480_T-1499,10069,R_IN1,bingo,"{'~a', 'b'}",11,7,2.52723693847656E-05,0.0328691005706787,0.0345680713653564,0.105095148086548
DEU_AachenBendplatz-1_143920_T-3939,10304,R_IN1,bingo,"{'~a', 'b'}",12,8,2.43186950683594E-05,0.0303432941436768,0.0276651382446289,0.0740475654602051
DEU_AachenBendplatz-1_83340_T-3359,10255,R_IN1,bingo,"{'~a', 'b'}",12,8,2.45571136474609E-05,0.0317056179046631,0.0307927131652832,0.0788829326629639
DEU_AachenBendplatz-1_143100_T-3119,10232,R_IN1,bingo,"{'~a', 'b'}",11,8,2.36034393310547E-05,0.0389459133148193,0.0288946628570557,0.0819861888885498
DEU_AachenBendplatz-1_162040_T-2059,10162,R_IN1,bingo,"{'~a', 'b'}",11,8,2.59876251220703E-05,0.0401768684387207,0.0284762382507324,0.0833823680877686
DEU_AachenBendplatz-1_123880_T-3899,10251,R_IN1,bingo,"{'~a', 'b'}",13,8,2.64644622802734E-05,0.0402548313140869,0.0303628444671631,0.0863132476806641
DEU_AachenBendplatz-1_132020_T-2039,10150,R_IN1,bingo,"{'~a', 'b'}",12,8,2.55107879638672E-05,0.0337097644805908,0.0280735492706299,0.0956733226776123
DEU_AachenBendplatz-1_154860_T-4879,10303,R_IN1,bingo,"{'~a', 'b'}",12,8,2.50339508056641E-05,0.0306732654571533,0.0307471752166748,0.096233606338501
DEU_AachenBendplatz-1_7120_T-139,10017,R_IN1,bingo,"{'~a', 'b'}",13,8,2.45571136474609E-05,0.0446233749389648,0.0353505611419678,0.114236831665039
DEU_AachenFrankenburg-1_265260_T-5279,10453,R_IN4,bingo,"{'~a', '~c', '~b', '~g', '~f', '~j', '~d', '~i', '~e', '~h'}",9,8,2.93254852294922E-05,0.078369140625,0.0291643142700195,0.142153739929199
DEU_AachenBendplatz-1_143560_T-3579,10274,R_IN1,bingo,"{'~a', 'b'}",12,9,2.6702880859375E-05,0.0410201549530029,0.0275156497955322,0.0823721885681152
DEU_AachenBendplatz-1_122380_T-2399,10146,R_IN1,bingo,"{'~a', 'b'}",14,9,2.47955322265625E-05,0.0393166542053223,0.0355784893035889,0.088498592376709
DEU_AachenBendplatz-1_125560_T-5579,10400,R_IN1,bingo,"{'~a', 'b'}",13,9,2.62260437011719E-05,0.0437548160552979,0.0333545207977295,0.0905985832214356
DEU_AachenBendplatz-1_161440_T-1459,10124,R_IN1,bingo,"{'~a', 'b'}",10,9,2.78949737548828E-05,0.0366814136505127,0.0307979583740234,0.0992701053619385
DEU_AachenBendplatz-1_81800_T-1819,10144,R_IN1,bingo,"{'~a', 'b'}",14,9,2.47955322265625E-05,0.0453155040740967,0.0290825366973877,0.10829758644104
DEU_AachenBendplatz-1_124500_T-4519,10305,R_IN1,bingo,"{'~a', 'b'}",13,9,3.09944152832031E-05,0.0449023246765137,0.0315117835998535,0.114145040512085
DEU_AachenBendplatz-1_82520_T-2539,10192,R_IN1,bingo,"{'~a', 'b'}",14,10,2.36034393310547E-05,0.0366935729980469,0.0254004001617432,0.0959575176239014
DEU_AachenBendplatz-1_13520_T-539,10031,R_IN1,bingo,"{'~a', 'b'}",13,10,2.52723693847656E-05,0.0374538898468018,0.0293796062469482,0.0983042716979981
DEU_AachenBendplatz-1_155340_T-5359,10343,R_IN1,bingo,"{'~a', 'b'}",14,10,2.55107879638672E-05,0.0403549671173096,0.0272636413574219,0.104859113693237
DEU_AachenBendplatz-1_151140_T-1159,10087,R_IN1,bingo,"{'~a', 'b'}",12,11,2.57492065429687E-05,0.0247619152069092,0.0266585350036621,0.0629241466522217
DEU_AachenBendplatz-1_154820_T-4839,10300,R_IN1,bingo,"{'~a', 'b'}",13,11,2.64644622802734E-05,0.0374794006347656,0.0248472690582275,0.0958578586578369
DEU_AachenBendplatz-1_121020_T-1039,10053,R_IN1,bingo,"{'~a', 'b'}",13,11,2.47955322265625E-05,0.0388247966766357,0.0238487720489502,0.0964875221252441
DEU_AachenBendplatz-1_82760_T-2779,10212,R_IN1,bingo,"{'~a', 'b'}",14,12,2.93254852294922E-05,0.0365076065063477,0.021493673324585,0.0677289962768555
DEU_AachenBendplatz-1_84320_T-4339,10334,R_IN1,bingo,"{'~a', 'b'}",13,12,2.6702880859375E-05,0.0261940956115723,0.0252695083618164,0.0840179920196533
DEU_AachenBendplatz-1_142480_T-2499,10180,R_IN1,bingo,"{'~a', 'b'}",16,12,2.43186950683594E-05,0.0375995635986328,0.0245652198791504,0.0929412841796875
DEU_AachenBendplatz-1_84580_T-4599,10361,R_IN1,bingo,"{'~a', 'b'}",14,13,3.29017639160156E-05,0.024517297744751,0.0241343975067139,0.0583775043487549
DEU_AachenBendplatz-1_81520_T-1539,10114,R_IN1,bingo,"{'~a', 'b'}",14,13,2.64644622802734E-05,0.0295405387878418,0.0250222682952881,0.0638597011566162
DEU_AachenBendplatz-1_73200_T-3219,10123,R_IN1,bingo,"{'~a', '~e', 'b'}",16,13,3.74317169189453E-05,0.0466122627258301,0.0217251777648926,0.0768415927886963
DEU_AachenBendplatz-1_151520_T-1539,10108,R_IN1,bingo,"{'~a', 'b'}",15,13,2.74181365966797E-05,0.0413262844085693,0.0253238677978516,0.095144510269165
DEU_AachenBendplatz-1_101840_T-1859,10111,R_IN1,bingo,"{'~a', 'b'}",17,14,2.52723693847656E-05,0.0323479175567627,0.0252258777618408,0.0893137454986572
DEU_AachenBendplatz-1_121740_T-1759,10096,R_IN1,bingo,"{'~a', 'b'}",17,15,2.47955322265625E-05,0.0376930236816406,0.0224266052246094,0.0673723220825195
DEU_AachenBendplatz-1_1720_T-39,10013,R_IN1,bingo,"{'~a', 'b'}",16,15,2.86102294921875E-05,0.0340256690979004,0.0232901573181152,0.0844810009002686
DEU_AachenBendplatz-1_161200_T-1219,10100,R_IN1,bingo,"{'~a', 'b'}",17,15,2.90870666503906E-05,0.0412280559539795,0.0243625640869141,0.0959529876708984
DEU_AachenBendplatz-1_133380_T-3399,10235,R_IN1,bingo,{'b'},18,16,1.69277191162109E-05,0.0349886417388916,0.0229499340057373,0.0637657642364502
DEU_AachenBendplatz-1_15920_T-939,10064,R_IN1,bingo,"{'~a', 'b'}",18,16,3.17096710205078E-05,0.0336301326751709,0.0211184024810791,0.0788309574127197
DEU_AachenBendplatz-1_122600_T-2619,10162,R_IN1,bingo,"{'~a', 'b'}",18,16,2.55107879638672E-05,0.0342462062835693,0.023003101348877,0.0877823829650879
DEU_AachenBendplatz-1_112180_T-2199,10139,R_IN1,bingo,"{'~a', 'b'}",17,16,2.64644622802734E-05,0.0431358814239502,0.0215394496917725,0.0914046764373779
DEU_AachenBendplatz-1_174480_T-4499,10329,R_IN1,bingo,{'b'},18,17,1.54972076416016E-05,0.0353846549987793,0.022899866104126,0.0828087329864502
DEU_AachenBendplatz-1_82620_T-2639,10197,R_IN1,bingo,{'b'},18,17,2.02655792236328E-05,0.0364799499511719,0.0206832885742187,0.0864505767822266
DEU_AachenBendplatz-1_133560_T-3579,10256,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~m', '~a', 'o', 'n', '~c', '~b', 'h', '~g', '~f', '~j', '~d', '~i', '~e', '~k'}",4,0,8.44001770019531E-05,0.077829122543335,0.023099422454834,0.101012945175171
DEU_AachenBendplatz-1_162440_T-2459,10193,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~m', '~a', 'o', 'n', '~c', '~b', 'h', '~g', '~f', '~j', '~d', '~i', '~e', '~k'}",5,0,8.27312469482422E-05,0.0928902626037598,0.0258915424346924,0.1188645362854
DEU_AachenBendplatz-1_153060_T-3079,10203,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~m', '~a', 'o', 'n', '~c', '~b', 'h', '~g', '~f', '~j', '~d', '~i', '~e', '~k'}",6,0,0.000103235244750977,0.102659940719605,0.026012659072876,0.128775835037231
DEU_AachenFrankenburg-1_206020_T-6039,10462,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~m', '~a', 'o', 'i', 'n', '~c', '~b', '~g', '~f', '~j', '~d', '~e', '~k', '~h'}",5,0,8.51154327392578E-05,0.0894613265991211,0.140608072280884,0.230154514312744
DEU_AachenBendplatz-1_81800_T-1819,10134,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~m', '~a', 'o', 'n', '~c', '~b', 'h', '~g', 'l', '~f', '~j', '~d', '~i', '~e', '~k'}",6,0,0.000126361846923828,0.156960487365723,0.118038892745972,0.275125741958618
DEU_AachenBendplatz-1_121200_T-1219,10067,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~m', 'b', '~a', 'o', 'n', '~c', '~g', '~f', 'l', '~j', '~d', '~i', '~e', '~k', '~h'}",9,1,0.000124216079711914,0.193514585494995,0.120539903640747,0.314178705215454
DEU_AachenBendplatz-1_13720_T-739,10057,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~m', '~a', 'o', 'n', '~b', '~g', '~f', 'c', '~j', '~d', '~i', '~e', '~k', '~h'}",3,2,9.08374786376953E-05,0.0759198665618897,0.103986024856567,0.179996728897095
DEU_AachenFrankenburg-1_2120_T-39,10023,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~m', '~a', 'o', 'i', 'n', '~c', '~b', '~g', '~f', '~j', '~d', '~e', '~k', '~h'}",3,2,9.39369201660156E-05,0.0902395248413086,0.110808610916138,0.201142072677612
DEU_AachenBendplatz-1_83000_T-3019,10226,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~m', '~a', 'o', 'n', '~c', 'k', '~b', 'h', '~g', '~f', '~j', '~d', '~i', '~e'}",4,2,0.000123739242553711,0.139074563980103,0.123647689819336,0.262845993041992
DEU_AachenFrankenburg-1_232260_T-2279,10208,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~m', '~a', 'o', 'n', '~c', '~b', '~g', '~f', 'e', '~j', '~d', '~i', '~k', '~h'}",5,2,0.000101566314697266,0.0905678272247314,0.2218177318573,0.312487125396729
DEU_AachenBendplatz-1_91300_T-1319,10079,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~m', '~a', 'o', 'n', '~c', '~b', 'h', '~g', '~f', '~j', '~d', '~i', '~e', '~k'}",4,3,0.000102519989013672,0.111793756484985,0.10096001625061,0.212856292724609
DEU_AachenBendplatz-1_74520_T-4539,10173,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~m', '~a', 'o', 'n', '~c', '~b', 'h', '~g', 'l', '~f', '~j', '~d', '~i', '~e', '~k'}",5,3,0.000132083892822266,0.100825071334839,0.138084411621094,0.239041566848755
DEU_AachenBendplatz-1_92340_T-2359,10140,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~m', '~a', 'o', 'n', '~c', '~b', '~g', '~f', 'e', '~j', '~d', '~i', '~k', '~h'}",5,4,9.20295715332031E-05,0.0608575344085693,0.0902132987976074,0.15116286277771
DEU_AachenBendplatz-1_73360_T-3379,10133,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~m', '~a', 'o', 'n', '~c', '~b', '~f', 'g', '~j', '~d', '~i', '~e', '~k', '~h'}",5,4,9.56058502197266E-05,0.071718692779541,0.0972342491149902,0.169048547744751
DEU_AachenFrankenburg-1_27420_T-439,10067,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~m', '~a', 'o', 'n', '~c', '~b', '~f', 'l', 'g', '~j', '~d', '~i', '~e', '~k', '~h'}",5,4,0.000124692916870117,0.0656116008758545,0.14424991607666,0.209986209869385
DEU_AachenBendplatz-1_13940_T-959,10069,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~m', '~a', 'o', 'n', '~c', '~b', '~f', 'g', '~j', '~d', '~i', '~e', '~k', '~h'}",6,4,9.27448272705078E-05,0.119098424911499,0.103842496871948,0.223033666610718
DEU_AachenBendplatz-1_93240_T-3259,10191,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~m', '~a', 'o', 'n', '~c', '~b', '~f', 'g', '~j', '~d', '~i', '~e', '~k', '~h'}",7,5,8.70227813720703E-05,0.121352672576904,0.100559234619141,0.221998929977417
DEU_AachenBendplatz-1_84260_T-4279,10324,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~m', '~a', 'o', 'n', '~c', 'k', '~b', '~g', '~j', '~d', '~i', '~e', 'f', '~h'}",6,5,0.0001220703125,0.103873014450073,0.125405550003052,0.229400634765625
DEU_AachenBendplatz-1_1780_T-99,10004,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~m', '~a', 'o', 'n', '~c', '~b', '~f', 'g', '~j', '~d', '~i', '~e', '~k', '~h'}",8,5,9.32216644287109E-05,0.131185531616211,0.109371185302734,0.240649938583374
DEU_AachenBendplatz-1_11480_T-499,10039,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~m', '~a', 'o', 'n', '~b', '~g', '~f', 'c', '~j', '~d', '~i', '~e', '~k', '~h'}",9,5,0.000128030776977539,0.168417930603027,0.0959968566894531,0.264542818069458
DEU_AachenBendplatz-1_141560_T-1579,10098,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~m', '~a', 'o', 'n', '~c', '~b', '~f', 'l', 'g', '~j', '~d', '~i', '~e', '~k', '~h'}",7,6,0.000120639801025391,0.137065410614014,0.109890222549438,0.247076272964478
DEU_AachenFrankenburg-1_264440_T-4459,10391,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~m', '~a', 'o', 'n', '~c', '~b', '~g', '~f', 'e', '~j', '~d', '~i', '~k', '~h'}",8,7,9.36985015869141E-05,0.10090970993042,0.103670597076416,0.204674005508423
DEU_AachenBendplatz-1_1740_T-59,10003,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~m', '~a', 'o', 'n', '~b', '~g', '~f', 'c', '~j', '~d', '~i', '~e', '~k', '~h'}",9,7,8.96453857421875E-05,0.120035409927368,0.0989582538604736,0.219083309173584
DEU_AachenBendplatz-1_15160_T-179,10016,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~m', '~a', 'o', 'n', '~c', 'k', '~b', '~g', '~j', '~d', '~i', '~e', 'f', '~h'}",9,8,0.000114917755126953,0.1360023021698,0.115878343582153,0.25199556350708
DEU_AachenBendplatz-1_152620_T-2639,10164,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~m', '~a', 'o', 'n', '~b', '~g', '~f', 'c', '~j', '~d', '~i', '~e', '~k', '~h'}",12,8,9.67979431152344E-05,0.161779880523682,0.0927772521972656,0.254653930664062
DEU_AachenBendplatz-1_8740_T-759,10051,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~m', '~a', 'o', 'n', '~c', 'k', '~b', '~f', 'g', '~j', '~d', '~i', '~e', '~h'}",12,8,0.000116586685180664,0.252685785293579,0.149082899093628,0.401885271072388
DEU_AachenBendplatz-1_8340_T-359,10030,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~m', '~a', 'o', 'n', '~b', '~g', '~f', 'c', '~j', '~d', '~i', '~e', '~k', '~h'}",12,11,8.60691070556641E-05,0.115711212158203,0.081688404083252,0.197485685348511
