scenario_id,scenario_path,ego_id,rule,repeat,encoding,rule_semantics,num_steps,solver_feasible,monitor_compliant,success,specification_time,solver_setup_time,solve_time,core_total_time,validation_time,gurobi_runtime,num_variables,num_binary_variables,num_constraints,solver_status,mip_gap,robustness,updated_tv,updated_other_id,updated_diagnostics,candidate_sd_at_tv,error
DEU_AachenBendplatz-1_155320_T-5339,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_155320_T-5339.xml,10335,R_IN1,0,standard,vp_no_crossing_temporal,20,False,False,False,0.0008336699975188822,0.41964333500072826,0.00112296699808212,0.42159997199632926,,0.0006830692291259766,1096,237,1651,4,,-inf,,,,,
DEU_AachenBendplatz-1_75140_T-5159,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_75140_T-5159.xml,10203,R_IN1,0,standard,vp_no_crossing_temporal,20,False,False,False,0.0015532329998677596,0.5056073809973896,0.024161532004654873,0.5313221460019122,,0.023653030395507812,1252,289,1820,4,,-inf,,,,,
DEU_AachenBendplatz-1_171600_T-1619,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_171600_T-1619.xml,10125,R_IN1,0,standard,vp_no_crossing_temporal,20,False,False,False,0.0015350620014942251,0.483135589005542,0.024779970000963658,0.5094506210079999,,0.024293184280395508,1204,273,1768,4,,-inf,,,,,
DEU_AachenBendplatz-1_124700_T-4719,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_124700_T-4719.xml,10320,R_IN1,0,standard,vp_no_crossing_temporal,20,False,False,False,0.0004772629981744103,0.28487639100058004,0.0009974970016628504,0.2863511510004173,,0.0004940032958984375,826,147,1366,4,,-inf,,,,,
DEU_AachenBendplatz-1_12700_T-719,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_12700_T-719.xml,10035,R_IN1,0,standard,vp_no_crossing_temporal,20,True,True,True,0.00032038499921327457,0.24420184900372988,0.003746786002011504,0.24826902000495465,0.41453966299741296,0.0031850337982177734,736,117,1276,2,0.0,0.010000000000000819,inf,,,,
DEU_AachenBendplatz-1_162800_T-2819,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_162800_T-2819.xml,10214,R_IN1,0,standard,vp_no_crossing_temporal,20,True,True,True,0.0005135609972057864,0.29926396399969235,0.04879478899965761,0.34857231399655575,0.4133610129938461,0.04823899269104004,835,150,1375,2,0.0,0.01,inf,,,,
DEU_AachenBendplatz-1_134900_T-4919,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_134900_T-4919.xml,10351,R_IN1,0,standard,vp_no_crossing_temporal,20,True,True,True,0.0018554919952293858,0.7353832280059578,0.020909147002384998,0.7581478670035722,0.41079009600071004,0.020308971405029297,1636,417,2236,2,7.81288190082248e-12,0.01,inf,,,,
DEU_AachenBendplatz-1_172260_T-2279,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_172260_T-2279.xml,10176,R_IN1,0,standard,vp_no_crossing_temporal,20,True,True,True,0.0006439689968829043,0.34808113000326557,0.003919387003406882,0.35264448600355536,0.4186930240030051,0.0033359527587890625,919,178,1466,2,0.0,0.010000000000000706,inf,,,,
DEU_AachenBendplatz-1_123940_T-3959,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_123940_T-3959.xml,10258,R_IN1,0,standard,vp_no_crossing_temporal,20,True,True,True,0.0013645899962284602,0.5969809500020347,0.0494442560011521,0.6477897959994152,0.4174068709980929,0.04886007308959961,1372,329,1950,2,0.0,0.01,inf,,,,
DEU_AachenBendplatz-1_85160_T-5179,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_85160_T-5179.xml,10405,R_IN1,0,standard,vp_no_crossing_temporal,20,False,False,False,0.00045439299719873816,0.2903259099985007,0.014703560002089944,0.3054838629977894,,0.014162063598632812,826,147,1366,4,,-inf,,,,,
