cohort,old_solver_feasible,old_monitor_compliant,old_success,old_core_total_time,old_num_binary_variables,scenario_id,scenario_path,ego_id,rule,repeat,encoding,num_steps,solver_feasible,monitor_compliant,success,specification_time,solver_setup_time,solve_time,core_total_time,validation_time,gurobi_runtime,num_variables,num_binary_variables,num_constraints,solver_status,mip_gap,robustness,updated_tv,error
old_false_positive,True,False,False,1.6814111739986402,357,DEU_LocationALower-35_34_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-35_34_T-1.xml,19,R_G1,0,kurtz_lin_log_sos1,21,True,False,False,0.022085462000006828,1.7600148550000085,1.721429838000006,3.5035301550000213,0.05164360599997053,1.7204289436340332,2060,189,3405,2,2.722851687637562e-06,0.009999999999990905,0.2,
old_success,True,True,True,1.9249252730005537,322,DEU_LocationALower-33_219_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-33_219_T-1.xml,8,R_G1,0,kurtz_lin_log_sos1,18,True,True,True,0.01852234599999747,1.5187842079999996,2.0192240430000084,3.5565305970000054,0.46168263399999887,2.0174660682678223,1640,144,2739,2,6.609227233558953e-05,0.009999999999523834,inf,
