scenario_id,scenario_path,ego_id,rule,repairer_type,planner,constraint_mode,sat_solver_mode,extend_acceleration_reference_path,attempted_smt_configurations,success,iterations,successful_repair_mode,deceleration_iterations,acceleration_iterations,tv,tc,updated_tv,domain_dict_size,predicate_value_estimate_time,vp_planning_time,constraint_extract_time,sat_solve_time,domain_dict_time,sat_time,clcs_time,constraint_extraction_time,constraint_conversion_time,lp_time,trajectory_build_time,tc_search_time,reach_set_time,optimization_time,core_total_time,wall_time,error
DEU_AachenFrankenburg-1_265260_T-5279,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenFrankenburg-1_265260_T-5279.xml,10453,R_IN4,vp,1,1,domain_dpll,True,,True,1,deceleration,1,0,9,0,inf,15,0.010031700134277344,0.0048427581787109375,0.0015683174133300781,0.0006275177001953125,0.010031700134277344,0.0006275177001953125,0.001844167709350586,0.00012874603271484375,0.0014395713806152344,0.0043392181396484375,0.0005035400390625,0.0,0.0,0.0,0.017070293426513672,9.857556581497192,
DEU_AachenFrankenburg-1_265260_T-5279,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenFrankenburg-1_265260_T-5279.xml,10453,R_IN4,vp,1,1,dpll,True,,True,7,deceleration,7,0,9,0,inf,0,0.0,0.015847206115722656,0.0021486282348632812,0.017607450485229492,0.0,0.017607450485229492,0.00269317626953125,0.0001900196075439453,0.001958608627319336,0.015304803848266602,0.0005424022674560547,0.0,0.0,0.0,0.03560328483581543,10.445959329605103,
DEU_AachenFrankenburg-1_265260_T-5279,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenFrankenburg-1_265260_T-5279.xml,10453,R_IN4,smt,2,1,dpll,,p1_c2:fail;p2_c2:fail;p1_c1:fail;p2_c1:fail,False,62,,0,0,9,8,2.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.151430606842041,87.40171265602112,repaired trajectory remains non-compliant: updated_tv=2.2
DEU_AachenFrankenburg-1_206020_T-6039,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenFrankenburg-1_206020_T-6039.xml,10462,R_IN4,vp,1,1,domain_dpll,True,,True,1,deceleration,1,0,5,0,inf,15,0.007754325866699219,0.005609989166259766,0.0012619495391845703,0.0006282329559326172,0.007754325866699219,0.0006282329559326172,0.0019752979278564453,9.560585021972656e-05,0.0011663436889648438,0.0049440860748291016,0.0006659030914306641,0.0,0.0,0.0,0.015254497528076172,10.076822280883789,
DEU_AachenFrankenburg-1_206020_T-6039,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenFrankenburg-1_206020_T-6039.xml,10462,R_IN4,vp,1,1,dpll,True,,True,1,deceleration,1,0,5,0,inf,0,0.0,0.010838985443115234,0.00543522834777832,0.0007846355438232422,0.0,0.0007846355438232422,0.004445552825927734,0.0033655166625976562,0.002069711685180664,0.010195732116699219,0.0006432533264160156,0.0,0.0,0.0,0.017058849334716797,10.490913391113281,
DEU_AachenFrankenburg-1_206020_T-6039,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenFrankenburg-1_206020_T-6039.xml,10462,R_IN4,smt,2,1,dpll,,p1_c2:fail;p2_c2:fail;p1_c1:fail;p2_c1:ok,True,88,,0,0,5,1,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.241847276687622,103.54822826385498,
DEU_AachenBendplatz-1_13720_T-739,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_13720_T-739.xml,10057,R_IN4,vp,1,1,domain_dpll,True,,True,1,deceleration,1,0,3,0,inf,15,0.005851268768310547,0.007263898849487305,0.003957271575927734,0.0005824565887451172,0.005851268768310547,0.0005824565887451172,0.0015273094177246094,0.001352548599243164,0.0026047229766845703,0.006055593490600586,0.0012083053588867188,0.0,0.0,0.0,0.017654895782470703,12.349097490310669,
DEU_AachenBendplatz-1_13720_T-739,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_13720_T-739.xml,10057,R_IN4,vp,1,1,dpll,True,,True,2,deceleration,2,0,3,0,inf,0,0.0,0.013057708740234375,0.004305362701416016,0.0010619163513183594,0.0,0.0010619163513183594,0.0015823841094970703,0.001821756362915039,0.0024836063385009766,0.011945009231567383,0.0011126995086669922,0.0,0.0,0.0,0.01842498779296875,12.484264373779297,
DEU_AachenBendplatz-1_13720_T-739,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_13720_T-739.xml,10057,R_IN4,smt,2,1,dpll,,p1_c2:fail;p2_c2:fail;p1_c1:fail;p2_c1:fail,False,54,,0,0,3,2,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8001816272735596,43.24160051345825,repaired trajectory remains non-compliant: updated_tv=1.0
DEU_AachenFrankenburg-1_2120_T-39,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenFrankenburg-1_2120_T-39.xml,10023,R_IN4,vp,1,1,domain_dpll,True,,True,1,deceleration,1,0,3,0,inf,15,0.005973339080810547,0.004641532897949219,0.0013344287872314453,0.0005943775177001953,0.005973339080810547,0.0005943775177001953,0.0018849372863769531,0.00011038780212402344,0.0012240409851074219,0.004273891448974609,0.0003676414489746094,0.0,0.0,0.0,0.012543678283691406,10.015268325805664,
