scenario_id,scenario_path,ego_id,rule,repairer_type,planner,constraint_mode,sat_solver_mode,extend_acceleration_reference_path,attempted_smt_configurations,success,iterations,successful_repair_mode,deceleration_iterations,acceleration_iterations,tv,tc,updated_tv,domain_dict_size,predicate_value_estimate_time,vp_planning_time,constraint_extract_time,sat_solve_time,domain_dict_time,sat_time,clcs_time,constraint_extraction_time,constraint_conversion_time,lp_time,trajectory_build_time,tc_search_time,reach_set_time,optimization_time,core_total_time,wall_time,error
DEU_AachenFrankenburg-1_201920_T-1939,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_201920_T-1939.xml,10185,R_IN3,vp,2,1,domain_dpll,True,,True,1,deceleration,1,0,1,0,inf,17,0.010872125625610352,0.007947683334350586,0.002431631088256836,0.0013234615325927734,0.010872125625610352,0.0013234615325927734,0.003920316696166992,0.00023055076599121094,0.002201080322265625,0.007569551467895508,0.0003781318664550781,0.0,0.0,0.0,0.022574901580810547,9.230130672454834,
DEU_AachenFrankenburg-1_201920_T-1939,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_201920_T-1939.xml,10185,R_IN3,vp,2,1,dpll,True,,True,2,deceleration,2,0,1,0,inf,0,0.0,0.006651163101196289,0.0015382766723632812,0.0018777847290039062,0.0,0.0018777847290039062,0.003923654556274414,0.00015926361083984375,0.0013790130615234375,0.00625920295715332,0.00039196014404296875,0.0,0.0,0.0,0.010067224502563477,10.779973030090332,
DEU_AachenFrankenburg-1_201920_T-1939,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_201920_T-1939.xml,10185,R_IN3,smt,2,1,dpll,,p1_c2:fail;p2_c2:fail;p1_c1:fail;p2_c1:fail,False,156,,0,0,1,-inf,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11022543907165527,69.39628791809082,repair returned None
DEU_AachenFrankenburg-1_214320_T-4339,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_214320_T-4339.xml,10381,R_IN3,vp,2,1,domain_dpll,True,,True,1,deceleration,1,0,2,0,inf,17,0.015837669372558594,0.017846345901489258,0.001810312271118164,0.0011687278747558594,0.015837669372558594,0.0011687278747558594,0.010450124740600586,0.00014638900756835938,0.0016639232635498047,0.017229557037353516,0.0006167888641357422,0.0,0.0,0.0,0.036663055419921875,9.594406843185425,
DEU_AachenFrankenburg-1_214320_T-4339,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_214320_T-4339.xml,10381,R_IN3,vp,2,1,dpll,True,,True,2,deceleration,2,0,2,0,inf,0,0.0,0.005544185638427734,0.0013697147369384766,0.0019078254699707031,0.0,0.0019078254699707031,0.0026013851165771484,0.0001373291015625,0.0012323856353759766,0.0051691532135009766,0.0003750324249267578,0.0,0.0,0.0,0.008821725845336914,10.244577407836914,
DEU_AachenFrankenburg-1_214320_T-4339,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_214320_T-4339.xml,10381,R_IN3,smt,2,1,dpll,,p1_c2:fail;p2_c2:fail;p1_c1:fail;p2_c1:ok,True,8,,0,0,2,0,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3769915103912354,70.73786187171936,
DEU_AachenFrankenburg-1_231880_T-1899,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_231880_T-1899.xml,10184,R_IN3,vp,2,1,domain_dpll,True,,True,1,deceleration,1,0,3,0,inf,17,0.006166934967041016,0.004233837127685547,0.0012450218200683594,0.0007030963897705078,0.006166934967041016,0.0007030963897705078,0.001546621322631836,0.00012803077697753906,0.0011169910430908203,0.0038559436798095703,0.00037789344787597656,0.0,0.0,0.0,0.01234889030456543,9.41257357597351,
DEU_AachenFrankenburg-1_231880_T-1899,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_231880_T-1899.xml,10184,R_IN3,vp,2,1,dpll,True,,True,2,deceleration,2,0,3,0,inf,0,0.0,0.004403114318847656,0.0012776851654052734,0.0013890266418457031,0.0,0.0013890266418457031,0.0015292167663574219,9.107589721679688e-05,0.0011866092681884766,0.004004240036010742,0.00039887428283691406,0.0,0.0,0.0,0.007069826126098633,10.320213556289673,
DEU_AachenFrankenburg-1_231880_T-1899,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_231880_T-1899.xml,10184,R_IN3,smt,2,1,dpll,,p1_c2:fail;p2_c2:fail;p1_c1:fail;p2_c1:fail,False,4,,0,0,3,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.05118203163147,73.90147995948792,repaired trajectory remains non-compliant: updated_tv=1.0
DEU_AachenFrankenburg-1_26540_T-559,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_26540_T-559.xml,10066,R_IN3,vp,2,1,domain_dpll,True,,True,1,deceleration,1,0,12,0,inf,17,0.0067365169525146484,0.005162239074707031,0.0013425350189208984,0.0007617473602294922,0.0067365169525146484,0.0007617473602294922,0.002695798873901367,0.00016498565673828125,0.0011775493621826172,0.004804134368896484,0.0003581047058105469,0.0,0.0,0.0,0.01400303840637207,9.746359586715698,
