scenario_id,scenario_path,ego_id,rule,repairer_type,planner,constraint_mode,sat_solver_mode,extend_acceleration_reference_path,attempted_smt_configurations,success,iterations,successful_repair_mode,deceleration_iterations,acceleration_iterations,tv,tc,updated_tv,domain_dict_size,predicate_value_estimate_time,vp_planning_time,constraint_extract_time,sat_solve_time,domain_dict_time,sat_time,clcs_time,constraint_extraction_time,constraint_conversion_time,lp_time,trajectory_build_time,tc_search_time,reach_set_time,optimization_time,core_total_time,wall_time,error
DEU_AachenFrankenburg-1_252340_T-2359,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_252340_T-2359.xml,10218,R_IN5,vp,2,1,domain_dpll,True,,True,1,deceleration,1,0,9,0,inf,8,0.0041255950927734375,0.0041658878326416016,0.001177072525024414,0.00015783309936523438,0.0041255950927734375,0.00015783309936523438,0.002212047576904297,9.584426879882812e-05,0.001081228256225586,0.003875732421875,0.00029015541076660156,0.0,0.0,0.0,0.009626388549804688,4.7749011516571045,
DEU_AachenFrankenburg-1_252340_T-2359,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_252340_T-2359.xml,10218,R_IN5,vp,2,1,dpll,True,,True,1,deceleration,1,0,9,0,inf,0,0.0,0.005490779876708984,0.0019648075103759766,0.00017571449279785156,0.0,0.00017571449279785156,0.002668619155883789,0.0004744529724121094,0.0014903545379638672,0.005094289779663086,0.00039649009704589844,0.0,0.0,0.0,0.0076313018798828125,9.58199667930603,
DEU_AachenFrankenburg-1_252340_T-2359,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_252340_T-2359.xml,10218,R_IN5,smt,2,1,dpll,,p1_c2:fail;p2_c2:fail;p1_c1:fail;p2_c1:ok,True,8,,0,0,9,6,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8697421550750732,72.5151641368866,
DEU_AachenFrankenburg-1_263760_T-3779,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_263760_T-3779.xml,10333,R_IN5,vp,2,1,domain_dpll,True,,True,1,deceleration,1,0,10,0,inf,8,0.005396366119384766,0.00571441650390625,0.0010488033294677734,0.00016617774963378906,0.005396366119384766,0.00016617774963378906,0.0016591548919677734,0.00010180473327636719,0.0009469985961914062,0.005106210708618164,0.0006082057952880859,0.0,0.0,0.0,0.012325763702392578,4.865102529525757,
DEU_AachenFrankenburg-1_263760_T-3779,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_263760_T-3779.xml,10333,R_IN5,vp,2,1,dpll,True,,True,1,deceleration,1,0,10,0,inf,0,0.0,0.00489044189453125,0.0017323493957519531,0.0001804828643798828,0.0,0.0001804828643798828,0.002013683319091797,0.0004971027374267578,0.0012352466583251953,0.004486560821533203,0.0004038810729980469,0.0,0.0,0.0,0.006803274154663086,9.660015106201172,
DEU_AachenFrankenburg-1_263760_T-3779,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_263760_T-3779.xml,10333,R_IN5,smt,2,1,dpll,,p1_c2:fail;p2_c2:fail;p1_c1:fail;p2_c1:fail,False,23,,0,0,10,9,2.4000000000000004,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3033275604248047,30.88858389854431,repaired trajectory remains non-compliant: updated_tv=2.4000000000000004
DEU_AachenFrankenburg-1_295880_T-5899,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_295880_T-5899.xml,10562,R_IN5,vp,2,1,domain_dpll,True,,True,1,deceleration,1,0,3,0,inf,8,0.0044286251068115234,0.004513263702392578,0.0011343955993652344,0.0001595020294189453,0.0044286251068115234,0.0001595020294189453,0.0023658275604248047,0.00010442733764648438,0.00102996826171875,0.004255533218383789,0.00025773048400878906,0.0,0.0,0.0,0.010235786437988281,4.759289503097534,
DEU_AachenFrankenburg-1_295880_T-5899,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_295880_T-5899.xml,10562,R_IN5,vp,2,1,dpll,True,,True,1,deceleration,1,0,3,0,inf,0,0.0,0.006784677505493164,0.0020990371704101562,0.000217437744140625,0.0,0.000217437744140625,0.0032117366790771484,0.0006833076477050781,0.0014157295227050781,0.006123781204223633,0.0006608963012695312,0.0,0.0,0.0,0.009101152420043945,9.538151502609253,
DEU_AachenFrankenburg-1_295880_T-5899,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_295880_T-5899.xml,10562,R_IN5,smt,2,2,dpll,,p1_c2:fail;p2_c2:ok,True,16,,0,0,3,0,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3679172992706299,66.68669891357422,
DEU_AachenBendplatz-1_121500_T-1519,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenBendplatz-1_121500_T-1519.xml,10086,R_IN5,vp,2,1,domain_dpll,True,,True,1,deceleration,1,0,8,0,inf,8,0.003869771957397461,0.0043125152587890625,0.0010759830474853516,0.00016021728515625,0.003869771957397461,0.00016021728515625,0.0020520687103271484,9.274482727050781e-05,0.0009832382202148438,0.0040433406829833984,0.00026917457580566406,0.0,0.0,0.0,0.009418487548828125,5.576249837875366,
