scenario_id,scenario_path,ego_id,rule,repeat,num_steps,mode,lin2025_replanable,planner_returned,monitor_compliant,success,setup_time,planning_time,core_total_time,validation_time,fixed_other_id,updated_tv,error,rule_candidates_checked,rule_candidate_limit,in1_strategy
DEU_LocationALower-28_109_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-28_109_T-1.xml,18,R_G1_R_G3,0,20,rule_filtered,True,True,True,True,0.841357485998742,0.12933840300320298,0.12933840300320298,0.24147261600228376,16,inf,,1,0,paper_example
DEU_LocationALower-28_228_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-28_228_T-1.xml,11,R_G1_R_G3,0,20,rule_filtered,True,True,True,True,0.8147642920012004,0.11684711699854233,0.11684711699854233,0.23648487600075896,9,inf,,1,0,paper_example
DEU_LocationALower-28_252_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-28_252_T-1.xml,12,R_G1_R_G3,0,20,rule_filtered,True,True,True,True,0.8167249639991496,0.1300555899979372,0.1300555899979372,0.24877631300114444,10,inf,,1,0,paper_example
DEU_LocationALower-28_252_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-28_252_T-1.xml,18,R_G1_R_G3,0,20,rule_filtered,True,True,True,True,0.8550597329995071,0.13501074300074833,0.13501074300074833,0.25883471999986796,17,inf,,1,0,paper_example
DEU_LocationALower-29_123_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-29_123_T-1.xml,16,R_G1_R_G3,0,20,rule_filtered,True,True,True,True,0.8552940049994504,0.13357625800199457,0.13357625800199457,0.2826878560008481,14,inf,,1,0,paper_example
DEU_LocationALower-29_134_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-29_134_T-1.xml,9,R_G1_R_G3,0,14,rule_filtered,True,True,True,True,0.8668817710022267,0.10799803600093583,0.10799803600093583,0.25856159800241585,6,inf,,1,0,paper_example
DEU_LocationALower-29_245_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-29_245_T-1.xml,12,R_G1_R_G3,0,20,rule_filtered,True,True,True,True,0.8157423869997729,0.1415208700018411,0.1415208700018411,0.2486331500003871,8,inf,,1,0,paper_example
DEU_LocationALower-29_249_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-29_249_T-1.xml,23,R_G1_R_G3,0,20,rule_filtered,True,True,True,True,0.8276393160012958,0.12784955600000103,0.12784955600000103,0.28292567799871904,21,inf,,1,0,paper_example
DEU_LocationALower-29_250_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-29_250_T-1.xml,12,R_G1_R_G3,0,20,rule_filtered,True,True,True,True,1.0622597290021076,0.16208299400022952,0.16208299400022952,0.2757533730000432,9,inf,,1,0,paper_example
DEU_LocationALower-29_65_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-29_65_T-1.xml,8,R_G1_R_G3,0,20,rule_filtered,True,True,True,True,0.8400869379984215,0.12803527800133452,0.12803527800133452,0.2693811809986073,6,inf,,1,0,paper_example
DEU_LocationALower-29_70_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-29_70_T-1.xml,11,R_G1_R_G3,0,20,rule_filtered,True,False,False,False,0.9081610809989797,13.463762960000167,13.463762960000167,,9,,,4885,0,paper_example
DEU_LocationALower-30_218_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-30_218_T-1.xml,16,R_G1_R_G3,0,20,rule_filtered,True,True,True,True,0.8775335919999634,0.12343512499865028,0.12343512499865028,0.2897414779981773,14,inf,,1,0,paper_example
DEU_LocationALower-30_46_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-30_46_T-1.xml,16,R_G1_R_G3,0,20,rule_filtered,True,False,False,False,0.8868086539987416,14.012898008997581,14.012898008997581,,14,,,4885,0,paper_example
