scenario_id,scenario_path,ego_id,rule,repeat,num_steps,mode,lin2025_replanable,planner_returned,monitor_compliant,success,setup_time,planning_time,core_total_time,validation_time,fixed_other_id,updated_tv,error,rule_candidates_checked,rule_candidate_limit,in1_strategy
DEU_LocationALower-34_37_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-34_37_T-1.xml,9,R_G1,0,19,rule_filtered,True,True,True,True,0.9136257230020419,0.3411281019980379,0.3411281019980379,0.05581026199797634,8,inf,,60,0,paper_batch
DEU_LocationALower-11_131_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-11_131_T-1.xml,18,R_G1,0,20,rule_filtered,True,True,True,True,0.9428602890002367,0.33921794799971394,0.33921794799971394,0.35930872300014016,16,inf,,33,0,paper_batch
DEU_LocationALower-11_4_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-11_4_T-1.xml,18,R_G1,0,20,rule_filtered,True,True,True,True,0.8810121520000394,0.47787566400074866,0.47787566400074866,0.06118451700240257,16,inf,,98,0,paper_batch
DEU_LocationALower-11_43_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-11_43_T-1.xml,17,R_G1,0,20,rule_filtered,True,True,True,True,0.9324535039995681,0.3997448339978291,0.3997448339978291,0.0770213679970766,16,inf,,70,0,paper_batch
DEU_LocationALower-11_56_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-11_56_T-1.xml,15,R_G1,0,20,rule_filtered,True,True,True,True,1.09956058300304,0.15665024999907473,0.15665024999907473,0.07601810000051046,13,inf,,1,0,paper_batch
DEU_LocationALower-11_64_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-11_64_T-1.xml,18,R_G1,0,20,rule_filtered,True,True,True,True,0.9159931729991513,0.36450752499877126,0.36450752499877126,0.13167751700166264,17,inf,,31,0,paper_batch
DEU_LocationALower-12_109_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-12_109_T-1.xml,20,R_G1,0,20,rule_filtered,True,True,True,True,0.9434346630005166,0.3089225069998065,0.3089225069998065,0.34416714899998624,19,inf,,25,0,paper_batch
DEU_LocationALower-12_217_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-12_217_T-1.xml,14,R_G1,0,20,rule_filtered,True,True,True,True,0.9501368980018015,0.3985140520017012,0.3985140520017012,0.13664792599956854,11,inf,,32,0,paper_batch
DEU_LocationALower-12_52_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-12_52_T-1.xml,26,R_G1,0,20,rule_filtered,True,True,True,True,0.9771910089984885,0.35321064999880036,0.35321064999880036,0.10746674999973038,23,inf,,33,0,paper_batch
DEU_LocationALower-13_162_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-13_162_T-1.xml,21,R_G1,0,20,rule_filtered,True,True,True,True,1.2844438159991114,0.37227914199684164,0.37227914199684164,0.10481923100087442,19,inf,,32,0,paper_batch
DEU_LocationALower-13_167_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-13_167_T-1.xml,17,R_G1,0,20,rule_filtered,True,True,True,True,0.9280764619979891,0.3125249439981417,0.3125249439981417,0.10102784699847689,16,inf,,32,0,paper_batch
DEU_LocationALower-13_214_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-13_214_T-1.xml,21,R_G1,0,20,rule_filtered,True,True,True,True,0.9445225090021268,0.15585810700213187,0.15585810700213187,0.10770936500193784,18,inf,,1,0,paper_batch
DEU_LocationALower-13_239_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-13_239_T-1.xml,18,R_G1,0,20,rule_filtered,True,True,True,True,0.9187530550007068,0.29736940399743617,0.29736940399743617,0.10855739699763944,17,inf,,33,0,paper_batch
DEU_LocationALower-13_241_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-13_241_T-1.xml,20,R_G1,0,20,rule_filtered,True,True,True,True,0.9045527460002631,0.19934742099940195,0.19934742099940195,0.12309391699818661,18,inf,,3,0,paper_batch
DEU_LocationALower-13_247_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-13_247_T-1.xml,15,R_G1,0,20,rule_filtered,True,True,True,True,0.9300276649992156,0.33524257099998067,0.33524257099998067,0.1314351689979958,12,inf,,30,0,paper_batch
DEU_LocationALower-13_29_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-13_29_T-1.xml,18,R_G1,0,20,rule_filtered,True,True,True,True,0.9682842889997119,0.28372298199974466,0.28372298199974466,0.1351095299978624,17,inf,,26,0,paper_batch
DEU_LocationALower-13_56_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-13_56_T-1.xml,10,R_G1,0,20,rule_filtered,True,True,True,True,0.9022322809978505,0.2733408009989944,0.2733408009989944,0.15168725800322136,7,inf,,32,0,paper_batch
DEU_LocationALower-11_110_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-11_110_T-1.xml,16,R_G1,0,20,rule_filtered,True,True,True,True,0.974512816999777,0.3222227490005025,0.3222227490005025,0.2494342459976906,15,inf,,27,0,paper_batch
DEU_LocationALower-14_161_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-14_161_T-1.xml,21,R_G1,0,20,rule_filtered,True,True,True,True,0.9172677200003818,0.31594919100098195,0.31594919100098195,0.1628178190003382,19,inf,,25,0,paper_batch
DEU_LocationALower-14_219_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-14_219_T-1.xml,12,R_G1,0,20,rule_filtered,True,True,True,True,1.3941340040000796,0.27025762000266695,0.27025762000266695,0.19708466800148017,11,inf,,25,0,paper_batch
DEU_LocationALower-14_247_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-14_247_T-1.xml,16,R_G1,0,20,rule_filtered,True,True,True,True,0.9911369450019265,0.38586206499894615,0.38586206499894615,0.14755374399828725,15,inf,,47,0,paper_batch
DEU_LocationALower-14_252_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-14_252_T-1.xml,12,R_G1,0,20,rule_filtered,True,True,True,True,1.08575734400074,0.2656000880015199,0.2656000880015199,0.13719755300189718,10,inf,,32,0,paper_batch
DEU_LocationALower-14_255_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-14_255_T-1.xml,11,R_G1,0,20,rule_filtered,True,True,True,True,1.0429963619972114,0.3741291859987541,0.3741291859987541,0.5178462740004761,9,inf,,32,0,paper_batch
DEU_LocationALower-14_39_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-14_39_T-1.xml,15,R_G1,0,20,rule_filtered,True,True,True,True,0.8790178380004363,0.23152066200054833,0.23152066200054833,0.1598120589987957,11,inf,,25,0,paper_batch
DEU_LocationALower-25_155_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-25_155_T-1.xml,15,R_G1,0,20,rule_filtered,True,True,True,True,1.195372768001107,0.18840134799756925,0.18840134799756925,0.20348788499904913,14,inf,,2,0,paper_batch
DEU_LocationALower-27_140_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-27_140_T-1.xml,14,R_G1,0,20,rule_filtered,True,True,True,True,0.9689187650001259,0.36586603600153467,0.36586603600153467,0.18116077100057737,13,inf,,53,0,paper_batch
DEU_LocationALower-28_109_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-28_109_T-1.xml,13,R_G1,0,20,rule_filtered,True,True,True,True,0.9546751909983868,0.2801367729989579,0.2801367729989579,0.18177853299857816,12,inf,,31,0,paper_batch
DEU_LocationALower-28_109_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-28_109_T-1.xml,18,R_G1,0,20,rule_filtered,True,True,True,True,0.981206372998713,0.2785302589982166,0.2785302589982166,0.1867932839995774,16,inf,,29,0,paper_batch
DEU_LocationALower-28_228_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-28_228_T-1.xml,11,R_G1,0,20,rule_filtered,True,True,True,True,0.9682878289968357,0.2909752430023218,0.2909752430023218,0.18645294700036175,9,inf,,25,0,paper_batch
DEU_LocationALower-28_252_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-28_252_T-1.xml,12,R_G1,0,20,rule_filtered,True,True,True,True,0.9504773619992193,0.29498656099895015,0.29498656099895015,0.18447842599925934,10,inf,,39,0,paper_batch
DEU_LocationALower-28_252_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-28_252_T-1.xml,18,R_G1,0,20,rule_filtered,True,True,True,True,1.41830919199856,0.39199693699993077,0.39199693699993077,0.33415790399885736,17,inf,,32,0,paper_batch
DEU_LocationALower-29_123_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-29_123_T-1.xml,16,R_G1,0,20,rule_filtered,True,True,True,True,1.0641522309997526,0.2498187089986459,0.2498187089986459,0.19921568000063417,14,inf,,22,0,paper_batch
DEU_LocationALower-29_134_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-29_134_T-1.xml,9,R_G1,0,14,rule_filtered,True,True,True,True,0.9524174719990697,0.1327175590013212,0.1327175590013212,0.20068454300053418,6,inf,,1,0,paper_batch
DEU_LocationALower-29_192_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-29_192_T-1.xml,9,R_G1,0,20,rule_filtered,True,True,True,True,0.939511313001276,0.1465172669995809,0.1465172669995809,0.18728107400238514,10,inf,,1,0,paper_batch
DEU_LocationALower-29_245_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-29_245_T-1.xml,12,R_G1,0,20,rule_filtered,True,True,True,True,0.9174616210002569,0.27147585100101423,0.27147585100101423,0.204553120998753,8,inf,,29,0,paper_batch
DEU_LocationALower-29_249_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-29_249_T-1.xml,23,R_G1,0,20,rule_filtered,True,True,True,True,0.9310832139999548,0.20919822599898907,0.20919822599898907,0.5257252219998918,21,inf,,22,0,paper_batch
DEU_LocationALower-29_250_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-29_250_T-1.xml,12,R_G1,0,20,rule_filtered,True,True,True,True,0.8955956350000633,0.21673547699901974,0.21673547699901974,0.22433550200003083,9,inf,,20,0,paper_batch
DEU_LocationALower-29_65_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-29_65_T-1.xml,8,R_G1,0,20,rule_filtered,True,True,True,True,0.8566595519987459,0.22403376999864122,0.22403376999864122,0.21555992200228502,6,inf,,32,0,paper_batch
DEU_LocationALower-29_70_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-29_70_T-1.xml,11,R_G1,0,20,rule_filtered,True,True,True,True,0.8246280470011698,0.19418115399821545,0.19418115399821545,0.20903700000053504,9,inf,,28,0,paper_batch
DEU_LocationALower-30_218_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-30_218_T-1.xml,16,R_G1,0,20,rule_filtered,True,True,True,True,0.8288273399994068,0.20420973500222317,0.20420973500222317,0.21416122400114546,14,inf,,27,0,paper_batch
DEU_LocationALower-30_46_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-30_46_T-1.xml,16,R_G1,0,20,rule_filtered,True,True,True,True,0.8236672549974173,0.2073489740032528,0.2073489740032528,0.21880271199916024,14,inf,,32,0,paper_batch
DEU_LocationALower-31_154_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-31_154_T-1.xml,9,R_G1,0,15,rule_filtered,True,True,True,True,0.8165601850014355,0.17075618299713824,0.17075618299713824,0.20977837600003113,6,inf,,26,0,paper_batch
DEU_LocationALower-31_239_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-31_239_T-1.xml,16,R_G1,0,20,rule_filtered,True,True,True,True,0.906045224997797,0.15742110299834167,0.15742110299834167,0.23057793699990725,15,inf,,9,0,paper_batch
DEU_LocationALower-31_24_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-31_24_T-1.xml,13,R_G1,0,20,rule_filtered,True,True,True,True,0.8515224609982397,0.21775566799988155,0.21775566799988155,0.24446023700147634,12,inf,,19,0,paper_batch
DEU_LocationALower-31_31_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-31_31_T-1.xml,15,R_G1,0,20,rule_filtered,True,True,True,True,0.8313105190027272,0.16629817400098545,0.16629817400098545,0.5024207620008383,13,inf,,17,0,paper_batch
DEU_LocationALower-31_47_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-31_47_T-1.xml,13,R_G1,0,20,rule_filtered,True,True,True,True,0.8971935720001056,0.38015887700021267,0.38015887700021267,0.2254187450016616,12,inf,,88,0,paper_batch
DEU_LocationALower-32_117_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-32_117_T-1.xml,17,R_G1,0,20,rule_filtered,True,True,True,True,0.8627190719998907,0.2827662039999268,0.2827662039999268,0.23994289500114974,15,inf,,52,0,paper_batch
DEU_LocationALower-32_136_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-32_136_T-1.xml,16,R_G1,0,20,rule_filtered,True,True,True,True,0.8978664629976265,0.1887970879979548,0.1887970879979548,0.24443325199899846,15,inf,,25,0,paper_batch
DEU_LocationALower-32_186_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-32_186_T-1.xml,12,R_G1,0,20,rule_filtered,True,True,True,True,0.8892682500008959,0.17663566600094782,0.17663566600094782,0.23719222599902423,11,inf,,23,0,paper_batch
DEU_LocationALower-32_70_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-32_70_T-1.xml,14,R_G1,0,20,rule_filtered,True,True,True,True,0.896215005999693,0.23348715400061337,0.23348715400061337,0.25604120600110036,12,inf,,29,0,paper_batch
DEU_LocationALower-32_84_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-32_84_T-1.xml,13,R_G1,0,20,rule_filtered,True,True,True,True,0.8847537319998082,0.21448411499659414,0.21448411499659414,0.25055159499970614,10,inf,,25,0,paper_batch
