scenario_id,scenario_path,ego_id,rule,repeat,num_steps,mode,lin2025_replanable,planner_returned,monitor_compliant,success,setup_time,planning_time,core_total_time,validation_time,fixed_other_id,updated_tv,error,rule_candidates_checked,rule_candidate_limit,in1_strategy
DEU_LocationALower-34_2_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-34_2_T-1.xml,8,R_G2,0,20,rule_filtered,True,True,True,True,0.8409840510030335,0.16602727400095318,0.16602727400095318,0.21980427199741825,7,inf,,1,0,paper_batch
DEU_LocationALower-34_51_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-34_51_T-1.xml,7,R_G2,0,19,rule_filtered,True,True,True,True,0.8828178769981605,0.2702398350011208,0.2702398350011208,0.2796674700002768,,inf,,7,0,paper_batch
DEU_LocationALower-34_52_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-34_52_T-1.xml,8,R_G2,0,20,rule_filtered,True,True,True,True,0.8659767640019709,0.13489609099997324,0.13489609099997324,0.2445335550000891,7,inf,,1,0,paper_batch
DEU_LocationALower-34_52_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-34_52_T-1.xml,10,R_G2,0,20,rule_filtered,True,True,True,True,0.8498666650011728,0.14276381799936644,0.14276381799936644,0.2585306379987742,8,inf,,5,0,paper_batch
DEU_LocationALower-34_53_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-34_53_T-1.xml,7,R_G2,0,13,rule_filtered,True,True,True,True,0.8995799660006014,0.1412899520000792,0.1412899520000792,0.2901330360000429,,inf,,1,0,paper_batch
DEU_LocationALower-34_53_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-34_53_T-1.xml,8,R_G2,0,16,rule_filtered,True,True,True,True,0.9020516199998383,0.18519726000158698,0.18519726000158698,0.2766975430022285,,inf,,1,0,paper_batch
DEU_LocationALower-34_53_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-34_53_T-1.xml,11,R_G2,0,20,rule_filtered,True,True,True,True,0.8584426029992756,0.25047099799849093,0.25047099799849093,0.29443060599805904,,inf,,7,0,paper_batch
DEU_LocationALower-34_54_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-34_54_T-1.xml,9,R_G2,0,6,rule_filtered,True,True,True,True,0.8449917329999153,0.1104837029997725,0.1104837029997725,0.2793157920023077,,inf,,1,0,paper_batch
DEU_LocationALower-34_54_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-34_54_T-1.xml,11,R_G2,0,17,rule_filtered,True,True,True,True,0.8575793199997861,0.14835399899675394,0.14835399899675394,0.28403242100102943,,inf,,1,0,paper_batch
DEU_LocationALower-34_62_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-34_62_T-1.xml,8,R_G2,0,20,rule_filtered,True,True,True,True,0.8950075829998241,0.21132249800211866,0.21132249800211866,0.28475312299997313,,inf,,9,0,paper_batch
DEU_LocationALower-34_74_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-34_74_T-1.xml,11,R_G2,0,10,rule_filtered,True,True,True,True,0.8989070969983004,0.13776659200084396,0.13776659200084396,0.3052316430002975,,inf,,1,0,paper_batch
DEU_LocationALower-34_80_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-34_80_T-1.xml,10,R_G2,0,20,rule_filtered,True,True,True,True,0.8894348979993083,0.14326729900130886,0.14326729900130886,0.2754004319976957,6,inf,,6,0,paper_batch
DEU_LocationALower-34_93_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-34_93_T-1.xml,21,R_G2,0,20,rule_filtered,True,True,True,True,0.9031563509997795,0.14082695699835313,0.14082695699835313,0.2914724939982989,18,inf,,1,0,paper_batch
DEU_LocationALower-35_140_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-35_140_T-1.xml,10,R_G2,0,20,rule_filtered,True,True,True,True,0.8915624399996886,0.27068192600199836,0.27068192600199836,0.3017902080027852,,inf,,31,0,paper_batch
DEU_LocationALower-35_189_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-35_189_T-1.xml,14,R_G2,0,20,rule_filtered,True,True,True,True,0.9162624169985065,0.14346825599932345,0.14346825599932345,0.2992142410002998,12,inf,,1,0,paper_batch
DEU_LocationALower-35_190_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-35_190_T-1.xml,12,R_G2,0,19,rule_filtered,True,True,True,True,1.1322834100028558,0.16097553099825745,0.16097553099825745,0.33247330999802216,,inf,,1,0,paper_batch
DEU_LocationALower-37_213_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-37_213_T-1.xml,12,R_G2,0,20,rule_filtered,True,True,True,True,0.9330020620000141,0.13453146800020477,0.13453146800020477,0.2896954670031846,11,inf,,1,0,paper_batch
DEU_LocationALower-37_86_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-37_86_T-1.xml,7,R_G2,0,20,rule_filtered,True,True,True,True,0.8886453849991085,0.36435319500014884,0.36435319500014884,0.30669553600091604,,inf,,41,0,paper_batch
DEU_LocationALower-38_46_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-38_46_T-1.xml,15,R_G2,0,20,rule_filtered,True,True,True,True,0.9213339580019237,0.2371651280009246,0.2371651280009246,0.31479794700135244,13,inf,,28,0,paper_batch
DEU_LocationALower-38_47_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-38_47_T-1.xml,9,R_G2,0,8,rule_filtered,True,True,True,True,0.9258281529982924,0.13815277500179945,0.13815277500179945,0.3234439180014306,,inf,,1,0,paper_batch
DEU_LocationALower-38_47_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-38_47_T-1.xml,11,R_G2,0,13,rule_filtered,True,True,True,True,0.9431368000005023,0.1687883710001188,0.1687883710001188,0.34216019999803393,,inf,,1,0,paper_batch
DEU_LocationALower-39_11_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-39_11_T-1.xml,9,R_G2,0,20,rule_filtered,True,True,True,True,0.9137517159979325,0.15420605599865667,0.15420605599865667,0.31550446999972337,8,inf,,5,0,paper_batch
DEU_LocationALower-40_140_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-40_140_T-1.xml,11,R_G2,0,20,rule_filtered,True,True,True,True,0.9515202999973553,0.1681987299998582,0.1681987299998582,0.327360896000755,10,inf,,1,0,paper_batch
DEU_LocationALower-42_14_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-42_14_T-1.xml,9,R_G2,0,20,rule_filtered,True,True,True,True,0.9422786119976081,0.1984235570016608,0.1984235570016608,0.5724751989982906,6,inf,,26,0,paper_batch
DEU_LocationALower-44_216_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-44_216_T-1.xml,14,R_G2,0,20,rule_filtered,True,True,True,True,0.9169529699975101,0.16010200000164332,0.16010200000164332,0.32519064100051764,13,inf,,1,0,paper_batch
DEU_LocationALower-44_87_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-44_87_T-1.xml,17,R_G2,0,20,rule_filtered,True,True,True,True,0.9544644759989751,0.16505406400028733,0.16505406400028733,0.32403334600167,16,inf,,2,0,paper_batch
