scenario_id,scenario_path,ego_id,rule,repeat,num_steps,mode,lin2025_replanable,planner_returned,monitor_compliant,success,setup_time,planning_time,core_total_time,validation_time,fixed_other_id,updated_tv,error,rule_candidates_checked,rule_candidate_limit,in1_strategy
DEU_AachenBendplatz-1_11500_T-519,scenarios/experiment_scenarios/ind_2024/DEU_AachenBendplatz-1_11500_T-519.xml,10043,R_IN1,0,19,rule_filtered,True,True,True,True,8.019234330000472,1.4112691119989904,1.4112691119989904,0.7541069510007219,,inf,,78,0,paper_batch
DEU_AachenBendplatz-1_124040_T-4059,scenarios/experiment_scenarios/ind_2024/DEU_AachenBendplatz-1_124040_T-4059.xml,10264,R_IN1,0,19,rule_filtered,True,False,False,False,8.026286404998245,1.3443407000013394,1.3443407000013394,,,,,30,0,paper_batch
DEU_AachenBendplatz-1_113780_T-3799,scenarios/experiment_scenarios/ind_2024/DEU_AachenBendplatz-1_113780_T-3799.xml,10256,R_IN1,0,19,rule_filtered,False,False,False,False,7.831162917998881,1.0449396220028575,1.0449396220028575,,,,,0,0,paper_batch
DEU_AachenBendplatz-1_71760_T-1779,scenarios/experiment_scenarios/ind_2024/DEU_AachenBendplatz-1_71760_T-1779.xml,10074,R_IN1,0,19,rule_filtered,True,False,False,False,7.135034105998784,2.9222879789995204,2.9222879789995204,,,,,457,0,paper_batch
DEU_AachenBendplatz-1_73920_T-3939,scenarios/experiment_scenarios/ind_2024/DEU_AachenBendplatz-1_73920_T-3939.xml,10153,R_IN1,0,19,rule_filtered,True,True,True,True,7.2127531959995395,0.11154841300231055,0.11154841300231055,0.6205144019986619,,inf,,10,0,paper_batch
DEU_AachenBendplatz-1_161380_T-1399,scenarios/experiment_scenarios/ind_2024/DEU_AachenBendplatz-1_161380_T-1399.xml,10106,R_IN1,0,19,rule_filtered,True,False,False,False,7.371516191997216,1.8406731950017274,1.8406731950017274,,,,,275,0,paper_batch
DEU_AachenBendplatz-1_10700_T-719,scenarios/experiment_scenarios/ind_2024/DEU_AachenBendplatz-1_10700_T-719.xml,10051,R_IN1,0,19,rule_filtered,True,True,True,True,6.942002974999923,0.38217193500167923,0.38217193500167923,0.49779312400278286,,inf,,12,0,paper_batch
DEU_AachenBendplatz-1_83540_T-3559,scenarios/experiment_scenarios/ind_2024/DEU_AachenBendplatz-1_83540_T-3559.xml,10269,R_IN1,0,19,rule_filtered,True,True,True,True,7.354782094000257,0.45688585999960196,0.45688585999960196,0.5288510449972819,,inf,,23,0,paper_batch
DEU_AachenBendplatz-1_113760_T-3779,scenarios/experiment_scenarios/ind_2024/DEU_AachenBendplatz-1_113760_T-3779.xml,10254,R_IN1,0,19,rule_filtered,True,False,False,False,7.244642596000631,0.9443679129981319,0.9443679129981319,,,,,59,0,paper_batch
DEU_AachenBendplatz-1_93760_T-3779,scenarios/experiment_scenarios/ind_2024/DEU_AachenBendplatz-1_93760_T-3779.xml,10229,R_IN1,0,19,rule_filtered,True,True,True,True,7.2622011759995075,3.849030825000227,3.849030825000227,0.5688785130005272,,inf,,748,0,paper_batch
DEU_AachenBendplatz-1_141960_T-1979,scenarios/experiment_scenarios/ind_2024/DEU_AachenBendplatz-1_141960_T-1979.xml,10140,R_IN1,0,19,rule_filtered,True,True,True,True,7.106246169001679,0.15285614100139355,0.15285614100139355,0.5811415669995768,,inf,,1,0,paper_batch
DEU_AachenBendplatz-1_81000_T-1019,scenarios/experiment_scenarios/ind_2024/DEU_AachenBendplatz-1_81000_T-1019.xml,10078,R_IN1,0,19,rule_filtered,True,True,True,True,7.308072461000847,1.4483886970010644,1.4483886970010644,0.6064052520014229,,inf,,139,0,paper_batch
DEU_AachenBendplatz-1_122260_T-2279,scenarios/experiment_scenarios/ind_2024/DEU_AachenBendplatz-1_122260_T-2279.xml,10128,R_IN1,0,19,rule_filtered,False,False,False,False,7.43462079299934,1.0455631639997591,1.0455631639997591,,,,,0,0,paper_batch
DEU_AachenBendplatz-1_163720_T-3739,scenarios/experiment_scenarios/ind_2024/DEU_AachenBendplatz-1_163720_T-3739.xml,10270,R_IN1,0,19,rule_filtered,True,True,True,True,7.207144461001008,1.4019786060016486,1.4019786060016486,0.8184833699997398,,inf,,112,0,paper_batch
DEU_AachenBendplatz-1_13840_T-859,scenarios/experiment_scenarios/ind_2024/DEU_AachenBendplatz-1_13840_T-859.xml,10063,R_IN1,0,19,rule_filtered,True,True,True,True,7.500747059999412,0.20811624100315385,0.20811624100315385,0.6445143189994269,,inf,,8,0,paper_batch
DEU_AachenBendplatz-1_81940_T-1959,scenarios/experiment_scenarios/ind_2024/DEU_AachenBendplatz-1_81940_T-1959.xml,10157,R_IN1,0,19,rule_filtered,True,True,True,True,7.942551588999777,0.5765598389989464,0.5765598389989464,0.5801432789994578,,inf,,19,0,paper_batch
DEU_AachenBendplatz-1_171180_T-1199,scenarios/experiment_scenarios/ind_2024/DEU_AachenBendplatz-1_171180_T-1199.xml,10090,R_IN1,0,19,rule_filtered,True,True,True,True,8.47918620099881,0.19765572500182316,0.19765572500182316,0.5520419490021595,,inf,,1,0,paper_batch
DEU_AachenBendplatz-1_171380_T-1399,scenarios/experiment_scenarios/ind_2024/DEU_AachenBendplatz-1_171380_T-1399.xml,10107,R_IN1,0,19,rule_filtered,True,True,True,True,6.950549699002295,1.0116640899977938,1.0116640899977938,0.585433689000638,,inf,,134,0,paper_batch
DEU_AachenBendplatz-1_14360_T-379,scenarios/experiment_scenarios/ind_2024/DEU_AachenBendplatz-1_14360_T-379.xml,10028,R_IN1,0,19,rule_filtered,True,True,True,True,7.014624070001446,0.5093303370013018,0.5093303370013018,0.7604822299981606,,inf,,5,0,paper_batch
DEU_AachenBendplatz-1_132180_T-2199,scenarios/experiment_scenarios/ind_2024/DEU_AachenBendplatz-1_132180_T-2199.xml,10158,R_IN1,0,19,rule_filtered,True,True,True,True,7.293177245999686,0.2771803249997902,0.2771803249997902,0.5674700509989634,,inf,,20,0,paper_batch
DEU_AachenBendplatz-1_134380_T-4399,scenarios/experiment_scenarios/ind_2024/DEU_AachenBendplatz-1_134380_T-4399.xml,10309,R_IN1,0,19,rule_filtered,True,True,True,True,7.610374772000796,0.6323871390013664,0.6323871390013664,0.8199225919997843,,inf,,5,0,paper_batch
DEU_AachenBendplatz-1_125580_T-5599,scenarios/experiment_scenarios/ind_2024/DEU_AachenBendplatz-1_125580_T-5599.xml,10402,R_IN1,0,19,rule_filtered,True,True,True,True,8.122109920001094,0.3631687429988233,0.3631687429988233,0.7517304319990217,,inf,,16,0,paper_batch
DEU_AachenBendplatz-1_102320_T-2339,scenarios/experiment_scenarios/ind_2024/DEU_AachenBendplatz-1_102320_T-2339.xml,10147,R_IN1,0,19,rule_filtered,True,True,True,True,7.733185739001783,0.34325317999901017,0.34325317999901017,0.7029293409977981,,inf,,2,0,paper_batch
DEU_AachenBendplatz-1_102160_T-2179,scenarios/experiment_scenarios/ind_2024/DEU_AachenBendplatz-1_102160_T-2179.xml,10130,R_IN1,0,19,rule_filtered,True,True,True,True,8.563448933000473,0.29300878099820693,0.29300878099820693,0.7008195470007195,,inf,,4,0,paper_batch
DEU_AachenBendplatz-1_144920_T-4939,scenarios/experiment_scenarios/ind_2024/DEU_AachenBendplatz-1_144920_T-4939.xml,10367,R_IN1,0,19,rule_filtered,False,False,False,False,7.928771547001816,1.007325901002332,1.007325901002332,,,,,0,0,paper_batch
DEU_AachenBendplatz-1_83420_T-3439,scenarios/experiment_scenarios/ind_2024/DEU_AachenBendplatz-1_83420_T-3439.xml,10262,R_IN1,0,19,rule_filtered,True,True,True,True,7.501179348000733,0.2680433349996747,0.2680433349996747,0.690371631000744,,inf,,4,0,paper_batch
DEU_AachenBendplatz-1_124320_T-4339,scenarios/experiment_scenarios/ind_2024/DEU_AachenBendplatz-1_124320_T-4339.xml,10290,R_IN1,0,19,rule_filtered,True,True,True,True,7.140566329999274,0.29975203100184444,0.29975203100184444,0.7137668209979893,,inf,,22,0,paper_batch
DEU_AachenBendplatz-1_132580_T-2599,scenarios/experiment_scenarios/ind_2024/DEU_AachenBendplatz-1_132580_T-2599.xml,10183,R_IN1,0,19,rule_filtered,True,True,True,True,7.290574702001322,0.20093531800011988,0.20093531800011988,0.4725260699997307,,inf,,20,0,paper_batch
DEU_AachenBendplatz-1_71480_T-1499,scenarios/experiment_scenarios/ind_2024/DEU_AachenBendplatz-1_71480_T-1499.xml,10069,R_IN1,0,19,rule_filtered,True,True,True,True,7.640686369999457,0.11180525600138935,0.11180525600138935,0.4999898120004218,,inf,,1,0,paper_batch
DEU_AachenBendplatz-1_143920_T-3939,scenarios/experiment_scenarios/ind_2024/DEU_AachenBendplatz-1_143920_T-3939.xml,10304,R_IN1,0,19,rule_filtered,True,True,True,True,7.188245632001781,0.18346628799918108,0.18346628799918108,0.7469799280006555,,inf,,7,0,paper_batch
DEU_AachenBendplatz-1_83340_T-3359,scenarios/experiment_scenarios/ind_2024/DEU_AachenBendplatz-1_83340_T-3359.xml,10255,R_IN1,0,19,rule_filtered,True,True,True,True,7.496837236001738,0.18705809200037038,0.18705809200037038,0.5179193060030229,,inf,,6,0,paper_batch
DEU_AachenBendplatz-1_102260_T-2279,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_102260_T-2279.xml,10142,R_IN1,0,17,rule_filtered,False,False,False,False,7.660039590999077,0.7392462009993324,0.7392462009993324,,,,,0,0,paper_batch
DEU_AachenBendplatz-1_102720_T-2739,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_102720_T-2739.xml,10169,R_IN1,0,19,rule_filtered,False,False,False,False,7.4604130890002125,0.7919039500011422,0.7919039500011422,,,,,0,0,paper_batch
DEU_AachenBendplatz-1_111320_T-1339,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_111320_T-1339.xml,10087,R_IN1,0,19,rule_filtered,False,False,False,False,7.435676705001242,1.0499207900029432,1.0499207900029432,,,,,0,0,paper_batch
DEU_AachenBendplatz-1_113180_T-3199,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_113180_T-3199.xml,10211,R_IN1,0,19,rule_filtered,True,True,True,True,7.479884915999719,0.1688858279994747,0.1688858279994747,0.5921896389991161,,inf,,5,0,paper_batch
DEU_AachenBendplatz-1_113620_T-3639,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_113620_T-3639.xml,10245,R_IN1,0,19,rule_filtered,False,False,False,False,7.648748395000439,1.0403656870003033,1.0403656870003033,,,,,0,0,paper_batch
DEU_AachenBendplatz-1_12640_T-659,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_12640_T-659.xml,10034,R_IN1,0,19,rule_filtered,False,False,False,False,7.3557377260003705,0.8453817679983331,0.8453817679983331,,,,,0,0,paper_batch
DEU_AachenBendplatz-1_133320_T-3339,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_133320_T-3339.xml,10229,R_IN1,0,19,rule_filtered,True,True,True,True,7.499239821001538,0.19677834200047073,0.19677834200047073,0.6361526820001018,,inf,,4,0,paper_batch
DEU_AachenBendplatz-1_134560_T-4579,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_134560_T-4579.xml,10319,R_IN1,0,19,rule_filtered,False,False,False,False,7.456557713998336,1.1133814310014714,1.1133814310014714,,,,,0,0,paper_batch
DEU_AachenBendplatz-1_143120_T-3139,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_143120_T-3139.xml,10231,R_IN1,0,19,rule_filtered,False,False,False,False,7.519710620999831,0.8813117830031842,0.8813117830031842,,,,,0,0,paper_batch
DEU_AachenBendplatz-1_143500_T-3519,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_143500_T-3519.xml,10266,R_IN1,0,19,rule_filtered,False,False,False,False,7.039962284998182,1.0254732619978313,1.0254732619978313,,,,,0,0,paper_batch
DEU_AachenBendplatz-1_151840_T-1859,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_151840_T-1859.xml,10125,R_IN1,0,19,rule_filtered,False,False,False,False,6.941514456000732,0.8447158670023782,0.8447158670023782,,,,,0,0,paper_batch
DEU_AachenBendplatz-1_153320_T-3339,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_153320_T-3339.xml,10220,R_IN1,0,19,rule_filtered,False,False,False,False,6.866526496000006,1.036086449999857,1.036086449999857,,,,,0,0,paper_batch
DEU_AachenBendplatz-1_153880_T-3899,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_153880_T-3899.xml,10242,R_IN1,0,19,rule_filtered,False,False,False,False,7.620258671002375,0.7612913660013874,0.7612913660013874,,,,,0,0,paper_batch
DEU_AachenBendplatz-1_154400_T-4419,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_154400_T-4419.xml,10278,R_IN1,0,19,rule_filtered,False,False,False,False,7.9084223469981225,,,,,,"Exception: Initial state or reference incorrect! Curvilinear velocity is negative which indicatesthat the ego vehicle is not driving in the same direction as specified by the reference
Traceback (most recent call last):
  File ""/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/benchmark.py"", line 564, in evaluate
    optimal = planner.plan()
  File ""/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/vendor/reactive_planner_ab96a839/commonroad_rp/reactive_planner.py"", line 652, in plan
    self.x_0_cl = self._compute_initial_states(self.x_0)
  File ""/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/vendor/reactive_planner_ab96a839/commonroad_rp/reactive_planner.py"", line 555, in _compute_initial_states
    raise Exception(""Initial state or reference incorrect! Curvilinear velocity is negative which indicates""
Exception: Initial state or reference incorrect! Curvilinear velocity is negative which indicatesthat the ego vehicle is not driving in the same direction as specified by the reference
",,0,paper_batch
DEU_AachenBendplatz-1_163620_T-3639,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_163620_T-3639.xml,10262,R_IN1,0,19,rule_filtered,False,False,False,False,7.664314759997069,1.2050898560009955,1.2050898560009955,,,,,0,0,paper_batch
DEU_AachenBendplatz-1_172060_T-2079,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_172060_T-2079.xml,10157,R_IN1,0,19,rule_filtered,True,True,True,True,7.683469830000831,0.2342884999998205,0.2342884999998205,0.7294365349989675,,inf,,1,0,paper_batch
DEU_AachenBendplatz-1_173000_T-3019,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_173000_T-3019.xml,10220,R_IN1,0,19,rule_filtered,False,False,False,False,8.046831085001031,1.1756890490032674,1.1756890490032674,,,,,0,0,paper_batch
DEU_AachenBendplatz-1_174820_T-4839,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_174820_T-4839.xml,10347,R_IN1,0,19,rule_filtered,False,False,False,False,7.358111707002536,1.285992739998619,1.285992739998619,,,,,0,0,paper_batch
DEU_AachenBendplatz-1_1760_T-79,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_1760_T-79.xml,10004,R_IN1,0,19,rule_filtered,False,False,False,False,7.453837905999535,0.9916523069987306,0.9916523069987306,,,,,0,0,paper_batch
DEU_AachenBendplatz-1_7140_T-159,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_7140_T-159.xml,10021,R_IN1,0,11,rule_filtered,False,False,False,False,7.391060895999544,0.34339823800110025,0.34339823800110025,,,,,0,0,paper_batch
DEU_AachenBendplatz-1_7180_T-199,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_7180_T-199.xml,10023,R_IN1,0,19,rule_filtered,False,False,False,False,7.540302204997715,0.8978945490016486,0.8978945490016486,,,,,0,0,paper_batch
DEU_AachenBendplatz-1_73340_T-3359,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_73340_T-3359.xml,10133,R_IN1,0,17,rule_filtered,False,False,False,False,7.244692510997993,0.570989099000144,0.570989099000144,,,,,0,0,paper_batch
DEU_AachenBendplatz-1_74540_T-4559,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_74540_T-4559.xml,10176,R_IN1,0,19,rule_filtered,False,False,False,False,7.555924150001374,0.9033052390004741,0.9033052390004741,,,,,0,0,paper_batch
DEU_AachenBendplatz-1_83880_T-3899,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_83880_T-3899.xml,10296,R_IN1,0,19,rule_filtered,False,False,False,False,7.593135742001323,0.7057775079993007,0.7057775079993007,,,,,0,0,paper_batch
DEU_AachenBendplatz-1_84360_T-4379,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_84360_T-4379.xml,10337,R_IN1,0,19,rule_filtered,False,False,False,False,7.159917697998026,0.8475282540020999,0.8475282540020999,,,,,0,0,paper_batch
DEU_AachenBendplatz-1_8620_T-639,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_8620_T-639.xml,10044,R_IN1,0,19,rule_filtered,True,True,True,True,7.311615863000043,0.1518881310003053,0.1518881310003053,0.5698251129979326,,inf,,6,0,paper_batch
DEU_AachenBendplatz-1_91680_T-1699,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_91680_T-1699.xml,10108,R_IN1,0,18,rule_filtered,False,False,False,False,7.422963189997972,0.7336315280008421,0.7336315280008421,,,,,0,0,paper_batch
DEU_AachenBendplatz-1_155315_T-5334,scenarios/experiment_scenarios/generated_sampling/in1/DEU_AachenBendplatz-1_155315_T-5334.xml,10335,R_IN1,0,19,rule_filtered,False,False,False,False,7.561457932999474,,,,,,"Exception: Initial state or reference incorrect! Curvilinear velocity is negative which indicatesthat the ego vehicle is not driving in the same direction as specified by the reference
Traceback (most recent call last):
  File ""/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/benchmark.py"", line 564, in evaluate
    optimal = planner.plan()
  File ""/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/vendor/reactive_planner_ab96a839/commonroad_rp/reactive_planner.py"", line 652, in plan
    self.x_0_cl = self._compute_initial_states(self.x_0)
  File ""/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/vendor/reactive_planner_ab96a839/commonroad_rp/reactive_planner.py"", line 555, in _compute_initial_states
    raise Exception(""Initial state or reference incorrect! Curvilinear velocity is negative which indicates""
Exception: Initial state or reference incorrect! Curvilinear velocity is negative which indicatesthat the ego vehicle is not driving in the same direction as specified by the reference
",,0,paper_batch
DEU_AachenBendplatz-1_155318_T-5337,scenarios/experiment_scenarios/generated_sampling/in1/DEU_AachenBendplatz-1_155318_T-5337.xml,10335,R_IN1,0,19,rule_filtered,False,False,False,False,7.334228690997406,,,,,,"Exception: Initial state or reference incorrect! Curvilinear velocity is negative which indicatesthat the ego vehicle is not driving in the same direction as specified by the reference
Traceback (most recent call last):
  File ""/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/benchmark.py"", line 564, in evaluate
    optimal = planner.plan()
  File ""/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/vendor/reactive_planner_ab96a839/commonroad_rp/reactive_planner.py"", line 652, in plan
    self.x_0_cl = self._compute_initial_states(self.x_0)
  File ""/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/vendor/reactive_planner_ab96a839/commonroad_rp/reactive_planner.py"", line 555, in _compute_initial_states
    raise Exception(""Initial state or reference incorrect! Curvilinear velocity is negative which indicates""
Exception: Initial state or reference incorrect! Curvilinear velocity is negative which indicatesthat the ego vehicle is not driving in the same direction as specified by the reference
",,0,paper_batch
DEU_AachenBendplatz-1_155317_T-5336,scenarios/experiment_scenarios/generated_sampling/in1/DEU_AachenBendplatz-1_155317_T-5336.xml,10335,R_IN1,0,19,rule_filtered,False,False,False,False,7.390014540000266,,,,,,"Exception: Initial state or reference incorrect! Curvilinear velocity is negative which indicatesthat the ego vehicle is not driving in the same direction as specified by the reference
Traceback (most recent call last):
  File ""/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/benchmark.py"", line 564, in evaluate
    optimal = planner.plan()
  File ""/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/vendor/reactive_planner_ab96a839/commonroad_rp/reactive_planner.py"", line 652, in plan
    self.x_0_cl = self._compute_initial_states(self.x_0)
  File ""/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/vendor/reactive_planner_ab96a839/commonroad_rp/reactive_planner.py"", line 555, in _compute_initial_states
    raise Exception(""Initial state or reference incorrect! Curvilinear velocity is negative which indicates""
Exception: Initial state or reference incorrect! Curvilinear velocity is negative which indicatesthat the ego vehicle is not driving in the same direction as specified by the reference
",,0,paper_batch
DEU_AachenBendplatz-1_155316_T-5335,scenarios/experiment_scenarios/generated_sampling/in1/DEU_AachenBendplatz-1_155316_T-5335.xml,10335,R_IN1,0,19,rule_filtered,False,False,False,False,7.621892666000349,,,,,,"Exception: Initial state or reference incorrect! Curvilinear velocity is negative which indicatesthat the ego vehicle is not driving in the same direction as specified by the reference
Traceback (most recent call last):
  File ""/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/benchmark.py"", line 564, in evaluate
    optimal = planner.plan()
  File ""/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/vendor/reactive_planner_ab96a839/commonroad_rp/reactive_planner.py"", line 652, in plan
    self.x_0_cl = self._compute_initial_states(self.x_0)
  File ""/data_linux/Lab/commonroad-repairer-vp/sampling_comparison/vendor/reactive_planner_ab96a839/commonroad_rp/reactive_planner.py"", line 555, in _compute_initial_states
    raise Exception(""Initial state or reference incorrect! Curvilinear velocity is negative which indicates""
Exception: Initial state or reference incorrect! Curvilinear velocity is negative which indicatesthat the ego vehicle is not driving in the same direction as specified by the reference
",,0,paper_batch
DEU_AachenBendplatz-1_155321_T-5340,scenarios/experiment_scenarios/generated_sampling/in1/DEU_AachenBendplatz-1_155321_T-5340.xml,10335,R_IN1,0,19,rule_filtered,False,False,False,False,7.690652127999783,1.0040829079989635,1.0040829079989635,,,,,0,0,paper_batch
