scenario_id,scenario_path,ego_id,rule,repeat,num_steps,mode,lin2025_replanable,planner_returned,monitor_compliant,success,setup_time,planning_time,core_total_time,validation_time,fixed_other_id,updated_tv,error,rule_candidates_checked,rule_candidate_limit,in1_strategy
DEU_LocationALower-28_109_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-28_109_T-1.xml,18,R_G3,0,20,rule_filtered,True,True,True,True,1.109966385000007,0.21861033100140048,0.21861033100140048,0.19298158699893975,,inf,,1,0,paper_batch
DEU_LocationALower-28_204_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-28_204_T-1.xml,12,R_G3,0,20,rule_filtered,True,True,True,True,1.1195880940031202,0.20991873700040742,0.20991873700040742,0.20060093500069343,,inf,,1,0,paper_batch
DEU_LocationALower-28_228_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-28_228_T-1.xml,11,R_G3,0,20,rule_filtered,True,True,True,True,1.0228965120004432,0.5394575790014642,0.5394575790014642,0.23707291800019448,,inf,,1,0,paper_batch
DEU_LocationALower-28_252_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-28_252_T-1.xml,12,R_G3,0,20,rule_filtered,True,True,True,True,1.0490061029995559,0.21632184700138168,0.21632184700138168,0.28115349899962894,,inf,,1,0,paper_batch
DEU_LocationALower-28_252_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-28_252_T-1.xml,18,R_G3,0,20,rule_filtered,True,True,True,True,0.9642566340007761,0.1914552870002808,0.1914552870002808,0.2760458960001415,,inf,,1,0,paper_batch
DEU_LocationALower-29_123_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-29_123_T-1.xml,16,R_G3,0,20,rule_filtered,True,True,True,True,1.305346565997752,0.2341277359992091,0.2341277359992091,0.23341608099872246,,inf,,1,0,paper_batch
DEU_LocationALower-29_134_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-29_134_T-1.xml,9,R_G3,0,14,rule_filtered,True,True,True,True,1.1304179110011319,0.20826066999870818,0.20826066999870818,0.25123413799883565,,inf,,1,0,paper_batch
DEU_LocationALower-29_192_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-29_192_T-1.xml,9,R_G3,0,20,rule_filtered,True,True,True,True,1.3562641549979162,0.2879717799987702,0.2879717799987702,0.28510063999783597,,inf,,1,0,paper_batch
DEU_LocationALower-29_245_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-29_245_T-1.xml,12,R_G3,0,20,rule_filtered,True,True,True,True,1.0901594370006933,0.22223724499781383,0.22223724499781383,0.6190460180005175,,inf,,1,0,paper_batch
DEU_LocationALower-29_249_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-29_249_T-1.xml,23,R_G3,0,20,rule_filtered,True,True,True,True,1.145060517003003,0.21380689999932656,0.21380689999932656,0.23692591699727927,,inf,,1,0,paper_batch
DEU_LocationALower-29_250_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-29_250_T-1.xml,12,R_G3,0,20,rule_filtered,True,True,True,True,1.1081977659996483,0.18544553600077052,0.18544553600077052,0.3334777620002569,,inf,,1,0,paper_batch
DEU_LocationALower-29_65_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-29_65_T-1.xml,8,R_G3,0,20,rule_filtered,True,True,True,True,1.0383167149993824,0.1798157280027226,0.1798157280027226,0.27379586700044456,,inf,,1,0,paper_batch
DEU_LocationALower-29_70_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-29_70_T-1.xml,11,R_G3,0,20,rule_filtered,True,True,True,True,1.378774679000344,0.29204871600086335,0.29204871600086335,0.2500544450012967,,inf,,1,0,paper_batch
DEU_LocationALower-30_218_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-30_218_T-1.xml,16,R_G3,0,20,rule_filtered,True,True,True,True,1.2778405860008206,0.24883266400138382,0.24883266400138382,0.2923413589996926,,inf,,1,0,paper_batch
DEU_LocationALower-30_258_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-30_258_T-1.xml,22,R_G3,0,20,rule_filtered,True,True,True,True,1.3118297579967475,0.2589852049968613,0.2589852049968613,0.27445349400295527,,inf,,31,0,paper_batch
DEU_LocationALower-30_46_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-30_46_T-1.xml,16,R_G3,0,20,rule_filtered,True,True,True,True,1.2044635089987423,0.20547138099937,0.20547138099937,0.27779999600170413,,inf,,1,0,paper_batch
DEU_LocationALower-31_154_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-31_154_T-1.xml,9,R_G3,0,15,rule_filtered,True,True,True,True,1.1258596160005254,0.22638808699775836,0.22638808699775836,0.4571065880008973,,inf,,15,0,paper_batch
DEU_LocationALower-31_239_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-31_239_T-1.xml,16,R_G3,0,20,rule_filtered,True,True,True,True,1.2138530580014049,0.26239832500141347,0.26239832500141347,0.27340443799766945,,inf,,1,0,paper_batch
DEU_LocationALower-31_24_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-31_24_T-1.xml,13,R_G3,0,20,rule_filtered,True,True,True,True,1.2666371529994649,0.29085637299795053,0.29085637299795053,0.2903946000005817,,inf,,1,0,paper_batch
