scenario_id,scenario_path,ego_id,rule,repeat,num_steps,mode,lin2025_replanable,planner_returned,monitor_compliant,success,setup_time,planning_time,core_total_time,validation_time,fixed_other_id,updated_tv,error,rule_candidates_checked,rule_candidate_limit,in1_strategy
DEU_AachenFrankenburg-1_265260_T-5279,scenarios/experiment_scenarios/ind_2024/DEU_AachenFrankenburg-1_265260_T-5279.xml,10453,R_IN4,0,19,rule_filtered,True,True,True,True,4.477941496003041,0.2081144570001925,0.2081144570001925,0.18862880699816742,10454,inf,,14,0,paper_example
DEU_AachenFrankenburg-1_206020_T-6039,scenarios/experiment_scenarios/ind_2024/DEU_AachenFrankenburg-1_206020_T-6039.xml,10462,R_IN4,0,19,rule_filtered,False,False,False,False,4.643269448002684,0.42811366399837425,0.42811366399837425,,10457,,,0,0,paper_example
DEU_AachenBendplatz-1_13720_T-739,scenarios/experiment_scenarios/ind_2024/DEU_AachenBendplatz-1_13720_T-739.xml,10057,R_IN4,0,19,rule_filtered,True,False,False,False,5.398399392997817,3.4101232229986636,3.4101232229986636,,10054,,,340,0,paper_example
DEU_AachenFrankenburg-1_2120_T-39,scenarios/experiment_scenarios/ind_2024/DEU_AachenFrankenburg-1_2120_T-39.xml,10023,R_IN4,0,19,rule_filtered,False,False,False,False,4.339830032000464,0.36889433699980145,0.36889433699980145,,10000,,,0,0,paper_example
DEU_AachenBendplatz-1_83000_T-3019,scenarios/experiment_scenarios/ind_2024/DEU_AachenBendplatz-1_83000_T-3019.xml,10226,R_IN4,0,19,rule_filtered,True,True,True,True,5.217723190002289,0.14536417499766685,0.14536417499766685,0.4840562770004908,10231,inf,,8,0,paper_example
DEU_AachenFrankenburg-1_232260_T-2279,scenarios/experiment_scenarios/ind_2024/DEU_AachenFrankenburg-1_232260_T-2279.xml,10208,R_IN4,0,19,rule_filtered,False,False,False,False,4.786090524998144,0.4783720350023941,0.4783720350023941,,10224,,,0,0,paper_example
DEU_AachenBendplatz-1_92340_T-2359,scenarios/experiment_scenarios/ind_2024/DEU_AachenBendplatz-1_92340_T-2359.xml,10140,R_IN4,0,19,rule_filtered,True,True,True,True,5.449074590000237,0.10182460199939669,0.10182460199939669,0.4717743770015659,10143,inf,,1,0,paper_example
DEU_AachenFrankenburg-1_264440_T-4459,scenarios/experiment_scenarios/ind_2024/DEU_AachenFrankenburg-1_264440_T-4459.xml,10391,R_IN4,0,19,rule_filtered,False,False,False,False,4.628144198999507,0.5444947040014085,0.5444947040014085,,10394,,,0,0,paper_example
DEU_AachenBendplatz-1_1740_T-59,scenarios/experiment_scenarios/ind_2024/DEU_AachenBendplatz-1_1740_T-59.xml,10003,R_IN4,0,19,rule_filtered,True,True,True,True,5.480308400998183,0.6306331790001423,0.6306331790001423,0.5195360709985835,10013,inf,,8,0,paper_example
DEU_AachenBendplatz-1_15160_T-179,scenarios/experiment_scenarios/ind_2024/DEU_AachenBendplatz-1_15160_T-179.xml,10016,R_IN4,0,19,rule_filtered,True,True,True,True,5.616641744996741,0.2877819509994879,0.2877819509994879,0.5530563159991289,10019,inf,,18,0,paper_example
DEU_AachenBendplatz-1_152620_T-2639,scenarios/experiment_scenarios/ind_2024/DEU_AachenBendplatz-1_152620_T-2639.xml,10164,R_IN4,0,19,rule_filtered,True,True,True,True,5.37777243399978,0.6149464230002195,0.6149464230002195,0.5350630190005177,10170,inf,,24,0,paper_example
DEU_AachenBendplatz-1_8340_T-359,scenarios/experiment_scenarios/ind_2024/DEU_AachenBendplatz-1_8340_T-359.xml,10030,R_IN4,0,19,rule_filtered,False,False,False,False,5.521175173998927,0.5297904840008414,0.5297904840008414,,10029,,,0,0,paper_example
DEU_AachenBendplatz-1_93620_T-3639,scenarios/experiment_scenarios/ind_2024/DEU_AachenBendplatz-1_93620_T-3639.xml,10217,R_IN4,0,19,rule_filtered,True,True,True,True,5.522000682998623,3.217395044001023,3.217395044001023,0.5450913290005701,10215,inf,,196,0,paper_example
DEU_AachenBendplatz-1_163680_T-3699,scenarios/experiment_scenarios/ind_2024/DEU_AachenBendplatz-1_163680_T-3699.xml,10267,R_IN4,0,19,rule_filtered,True,False,False,False,6.24581495700113,1.008298807999381,1.008298807999381,,10268,,,8,0,paper_example
DEU_AachenBendplatz-1_162280_T-2299,scenarios/experiment_scenarios/ind_2024/DEU_AachenBendplatz-1_162280_T-2299.xml,10179,R_IN4,0,19,rule_filtered,True,False,False,False,6.121842906002712,1.4006271079997532,1.4006271079997532,,10180,,,32,0,paper_example
DEU_AachenBendplatz-1_131080_T-1099,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_131080_T-1099.xml,10082,R_IN4,0,19,rule_filtered,False,False,False,False,6.395886017999146,0.5717185229987081,0.5717185229987081,,10083,,,0,0,paper_example
DEU_AachenBendplatz-1_151160_T-1179,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_151160_T-1179.xml,10079,R_IN4,0,19,rule_filtered,True,True,True,True,5.824112456000876,0.31535953500133473,0.31535953500133473,0.5493438509984117,10087,inf,,14,0,paper_example
DEU_AachenBendplatz-1_151840_T-1859,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_151840_T-1859.xml,10123,R_IN4,0,19,rule_filtered,True,False,False,False,5.8102821330030565,3.080566993998218,3.080566993998218,,10124,,,157,0,paper_example
DEU_AachenBendplatz-1_152880_T-2899,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_152880_T-2899.xml,10190,R_IN4,0,18,rule_filtered,False,False,False,False,7.639154052998492,0.9047130969993304,0.9047130969993304,,10192,,,0,0,paper_example
