scenario_id,scenario_path,ego_id,rule,repairer_type,planner,constraint_mode,sat_solver_mode,extend_acceleration_reference_path,attempted_smt_configurations,success,iterations,successful_repair_mode,deceleration_iterations,acceleration_iterations,tv,tc,updated_tv,domain_dict_size,predicate_value_estimate_time,vp_planning_time,constraint_extract_time,sat_solve_time,domain_dict_time,sat_time,clcs_time,constraint_extraction_time,constraint_conversion_time,lp_time,trajectory_build_time,tc_search_time,reach_set_time,optimization_time,core_total_time,wall_time,error
DEU_AachenBendplatz-1_14360_T-379,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_14360_T-379.xml,10028,R_IN1,vp,2,1,dpll,False,,True,1,deceleration,1,0,9,0,inf,0,0.0,0.0045163631439208,0.0023586750030517,4.220008850097656e-05,0.0,4.220008850097656e-05,0.0021824836730957,0.0019669532775878,0.0003917217254638,0.0042400360107421,0.0002763271331787,0.0,0.0,0.0,0.0069172382354736,0.840672492980957,
DEU_AachenBendplatz-1_132180_T-2199,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_132180_T-2199.xml,10158,R_IN1,vp,2,1,dpll,False,,True,1,deceleration,1,0,9,0,inf,0,0.0,0.0040605068206787,0.0017273426055908,4.839897155761719e-05,0.0,4.839897155761719e-05,0.0019221305847167,0.0013885498046875,0.0003387928009033,0.0038199424743652,0.0002405643463134,0.0,0.0,0.0,0.0058362483978271,1.1209375858306885,
DEU_AachenBendplatz-1_134380_T-4399,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_134380_T-4399.xml,10309,R_IN1,vp,2,1,dpll,False,,True,1,deceleration,1,0,10,0,inf,0,0.0,0.0050714015960693,0.0024280548095703,4.434585571289063e-05,0.0,4.434585571289063e-05,0.0022807121276855,0.0020496845245361,0.0003783702850341,0.0048003196716308,0.0002710819244384,0.0,0.0,0.0,0.0075438022613525,1.2453036308288574,
DEU_AachenBendplatz-1_125580_T-5599,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_125580_T-5599.xml,10402,R_IN1,vp,2,1,dpll,False,,True,1,deceleration,1,0,10,0,inf,0,0.0,0.0035531520843505,0.0010464191436767,4.744529724121094e-05,0.0,4.744529724121094e-05,0.0014512538909912,0.0007712841033935,0.0002751350402832,0.0033013820648193,0.0002517700195312,0.0,0.0,0.0,0.0046470165252685,1.0666768550872805,
DEU_AachenBendplatz-1_102320_T-2339,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_102320_T-2339.xml,10147,R_IN1,vp,2,1,dpll,False,,True,1,deceleration,1,0,11,0,inf,0,0.0,0.0045862197875976,0.0026648044586181,4.553794860839844e-05,0.0,4.553794860839844e-05,0.0023388862609863,0.0021719932556152,0.0004928112030029,0.004321813583374,0.0002644062042236,0.0,0.0,0.0,0.0072965621948242,0.8800714015960693,
DEU_AachenBendplatz-1_102160_T-2179,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_102160_T-2179.xml,10130,R_IN1,vp,2,1,dpll,False,,True,1,deceleration,1,0,12,0,inf,0,0.0,0.0037841796875,0.0017735958099365,4.363059997558594e-05,0.0,4.363059997558594e-05,0.0018703937530517,0.0014450550079345,0.0003285408020019,0.0035362243652343,0.0002479553222656,0.0,0.0,0.0,0.0056014060974121,0.9514050483703612,
DEU_AachenBendplatz-1_144920_T-4939,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_144920_T-4939.xml,10367,R_IN1,vp,2,1,dpll,False,,True,1,deceleration,1,0,16,0,inf,0,0.0,0.0035898685455322,0.000648021697998,4.506111145019531e-05,0.0,4.506111145019531e-05,0.0010011196136474,0.0004162788391113,0.0002317428588867,0.003319501876831,0.0002703666687011,0.0,0.0,0.0,0.0042829513549804,0.8641180992126465,
DEU_AachenBendplatz-1_83420_T-3439,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_83420_T-3439.xml,10262,R_IN1,vp,2,1,dpll,False,,True,1,deceleration,1,0,11,0,inf,0,0.0,0.0043950080871582,0.0026557445526123,4.649162292480469e-05,0.0,4.649162292480469e-05,0.0023112297058105,0.0022616386413574,0.0003941059112548,0.0041229724884033,0.0002720355987548,0.0,0.0,0.0,0.0070972442626953,0.8323519229888916,
DEU_AachenBendplatz-1_124320_T-4339,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_124320_T-4339.xml,10290,R_IN1,vp,2,1,dpll,False,,True,1,deceleration,1,0,11,0,inf,0,0.0,0.0035674571990966,0.0013248920440673,4.553794860839844e-05,0.0,4.553794860839844e-05,0.0016112327575683,0.0010309219360351,0.0002939701080322,0.0032992362976074,0.0002682209014892,0.0,0.0,0.0,0.0049378871917724,0.9082396030426024,
DEU_AachenBendplatz-1_132580_T-2599,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_132580_T-2599.xml,10183,R_IN1,vp,2,1,dpll,False,,True,1,deceleration,1,0,11,0,inf,0,0.0,0.0056142807006835,0.0017488002777099,4.863739013671875e-05,0.0,4.863739013671875e-05,0.0019013881683349,0.0014083385467529,0.000340461730957,0.0050494670867919,0.0005648136138916,0.0,0.0,0.0,0.0074117183685302,0.8702046871185303,
