cohort,old_solver_feasible,old_monitor_compliant,old_success,old_core_total_time,old_num_binary_variables,scenario_id,scenario_path,ego_id,rule,repeat,encoding,num_steps,solver_feasible,monitor_compliant,success,specification_time,solver_setup_time,solve_time,core_total_time,validation_time,gurobi_runtime,num_variables,num_binary_variables,num_constraints,solver_status,mip_gap,robustness,updated_tv,updated_other_id,error
old_false_positive,True,False,False,1.7758746130002692,378,DEU_LocationALower-33_190_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-33_190_T-1.xml,22,R_G2,0,kurtz_lin_log_sos1,21,True,False,False,0.025676874999930988,2.0350284490000377,30.001706810999963,32.06241213499993,0.1049906570000303,30.000416040420532,1640,231,2670,9,0.00018353884855045347,0.01,1.0,"(5,)",
old_success,True,True,True,2.3322648189987376,378,DEU_LocationALower-31_81_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-31_81_T-1.xml,19,R_G2,0,kurtz_lin_log_sos1,21,True,False,False,0.017418359000089367,2.0170137799999566,12.697574218,14.732006357000046,0.07227489299998524,12.695902109146118,1640,231,2670,2,9.932897411783508e-05,0.01,0.8,"(6,)",
