cohort,old_solver_feasible,old_monitor_compliant,old_success,old_core_total_time,old_num_binary_variables,scenario_id,scenario_path,ego_id,rule,repeat,encoding,num_steps,solver_feasible,monitor_compliant,success,specification_time,solver_setup_time,solve_time,core_total_time,validation_time,gurobi_runtime,num_variables,num_binary_variables,num_constraints,solver_status,mip_gap,robustness,updated_tv,updated_other_id,error
old_false_positive,True,False,False,1.6814111739986402,357,DEU_LocationALower-35_34_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-35_34_T-1.xml,19,R_G1,0,kurtz_lin_log_sos1,21,True,True,True,0.021406022000064695,3.808134305000067,6.160336561000122,9.989876888000254,0.05810187799988853,6.159738063812256,6023,702,9195,2,2.924191997821041e-06,0.009999999996947919,inf,,
old_success,True,True,True,1.9249252730005537,322,DEU_LocationALower-33_219_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-33_219_T-1.xml,8,R_G1,0,kurtz_lin_log_sos1,18,True,True,True,0.009488207999993392,0.8934272620001593,0.9198390939998262,1.822754563999979,0.043206696999959604,0.9191679954528809,1568,144,2523,2,5.651785323921404e-05,0.009999999999907224,inf,,
