scenario_id,ego_id,rule,repairer_type,planner,sat_solver_mode,success,iterations,tv,tc,updated_tv,domain_dict_size,domain_dict_time,sat_time,constraint_extraction_time,constraint_conversion_time,lp_time,trajectory_build_time,compliance_check_time,core_total_time,wall_time,error
DEU_AachenBendplatz-1_123880_T-3899,10251,R_IN1,smt,2,dpll,False,0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8192605972290039,ValueError: x and/or y coordinate outside of projection domain
DEU_AachenBendplatz-1_132020_T-2039,10150,R_IN1,vp,2,domain_dpll,True,1,12,0,inf,3,4.506111145019531e-05,2.8133392333984375e-05,0.00019621849060058594,0.0004394054412841797,0.0024945735931396484,0.0002760887145996094,0.0,0.003479480743408203,0.9622414112091064,
DEU_AachenBendplatz-1_132020_T-2039,10150,R_IN1,smt,1,dpll,True,2,12,8,2.6,0,0.0,3.170967102050781e-05,0.0,0.0,0.0,0.0,0.0,0.4575839042663574,2.09289813041687,
DEU_AachenBendplatz-1_154860_T-4879,10303,R_IN1,vp,2,domain_dpll,True,1,12,0,inf,3,4.458427429199219e-05,2.8848648071289062e-05,0.00019621849060058594,0.000736236572265625,0.0027441978454589844,0.0002970695495605469,0.0,0.0040471553802490234,0.999565601348877,
DEU_AachenBendplatz-1_154860_T-4879,10303,R_IN1,smt,1,dpll,True,2,12,9,2.6,0,0.0,2.8371810913085938e-05,0.0,0.0,0.0,0.0,0.0,0.36086225509643555,1.8383805751800537,
DEU_AachenBendplatz-1_7120_T-139,10017,R_IN1,vp,2,domain_dpll,True,1,13,0,inf,3,4.3392181396484375e-05,2.6941299438476562e-05,0.0001838207244873047,0.0002903938293457031,0.0037887096405029297,0.0005013942718505859,0.0,0.004834651947021484,1.0066497325897217,
DEU_AachenBendplatz-1_7120_T-139,10017,R_IN1,smt,2,dpll,False,5,13,9,,0,0.0,9.512901306152344e-05,0.0,0.0,0.0,0.0,0.0,0.03804612159729004,1.2520568370819092,repair returned None
DEU_AachenBendplatz-1_143560_T-3579,10274,R_IN1,vp,2,domain_dpll,True,1,12,0,inf,3,5.125999450683594e-05,2.8371810913085938e-05,0.00018739700317382812,0.00032520294189453125,0.002176523208618164,0.00029277801513671875,0.0,0.003061532974243164,1.0475575923919678,
DEU_AachenBendplatz-1_143560_T-3579,10274,R_IN1,smt,1,dpll,True,2,12,10,2.4000000000000004,0,0.0,3.552436828613281e-05,0.0,0.0,0.0,0.0,0.0,0.18678927421569824,1.5810215473175049,
DEU_AachenBendplatz-1_122380_T-2399,10146,R_IN1,vp,2,domain_dpll,True,1,14,0,inf,3,4.458427429199219e-05,2.86102294921875e-05,0.00019359588623046875,0.0003211498260498047,0.0023224353790283203,0.00029015541076660156,0.0,0.003200531005859375,1.2085626125335693,
DEU_AachenBendplatz-1_122380_T-2399,10146,R_IN1,smt,1,dpll,True,2,14,10,3.4000000000000004,0,0.0,2.9802322387695312e-05,0.0,0.0,0.0,0.0,0.0,0.33986544609069824,2.165931224822998,
DEU_AachenBendplatz-1_125560_T-5579,10400,R_IN1,vp,2,domain_dpll,True,1,14,0,inf,3,6.604194641113281e-05,4.00543212890625e-05,0.00021028518676757812,0.0005414485931396484,0.002628326416015625,0.0002701282501220703,0.0,0.003756284713745117,1.1258580684661865,
DEU_AachenBendplatz-1_125560_T-5579,10400,R_IN1,smt,1,dpll,True,2,14,10,2.8000000000000003,0,0.0,3.314018249511719e-05,0.0,0.0,0.0,0.0,0.0,0.25612926483154297,2.0725090503692627,
DEU_AachenBendplatz-1_81800_T-1819,10144,R_IN1,vp,2,domain_dpll,True,1,15,0,inf,3,5.054473876953125e-05,3.4332275390625e-05,0.0002048015594482422,0.0003273487091064453,0.003530740737915039,0.0002837181091308594,0.0,0.004431486129760742,1.0189313888549805,
DEU_AachenBendplatz-1_81800_T-1819,10144,R_IN1,smt,1,dpll,True,2,15,13,3.0,0,0.0,3.647804260253906e-05,0.0,0.0,0.0,0.0,0.0,0.17902183532714844,1.675853967666626,
DEU_AachenBendplatz-1_124500_T-4519,10305,R_IN1,vp,2,domain_dpll,True,1,14,0,inf,3,4.315376281738281e-05,3.266334533691406e-05,0.0001857280731201172,0.0003113746643066406,0.0020966529846191406,0.00028204917907714844,0.0,0.0029516220092773438,1.1505889892578125,
DEU_AachenBendplatz-1_124500_T-4519,10305,R_IN1,smt,1,dpll,True,2,14,10,3.0,0,0.0,3.266334533691406e-05,0.0,0.0,0.0,0.0,0.0,0.29984354972839355,1.8944437503814697,
DEU_AachenBendplatz-1_82520_T-2539,10192,R_IN1,vp,2,domain_dpll,True,1,14,0,inf,3,4.6253204345703125e-05,2.9087066650390625e-05,0.00019073486328125,0.00032782554626464844,0.002562999725341797,0.0002853870391845703,0.0,0.0034422874450683594,1.2247610092163086,
DEU_AachenBendplatz-1_82520_T-2539,10192,R_IN1,smt,1,dpll,True,2,14,10,3.0,0,0.0,4.8160552978515625e-05,0.0,0.0,0.0,0.0,0.0,0.3508615493774414,1.8062012195587158,
DEU_AachenBendplatz-1_13520_T-539,10031,R_IN1,vp,2,domain_dpll,True,1,14,0,inf,3,4.649162292480469e-05,2.9087066650390625e-05,0.00020122528076171875,0.00034236907958984375,0.0022840499877929688,0.00028252601623535156,0.0,0.003185749053955078,1.0023925304412842,
DEU_AachenBendplatz-1_13520_T-539,10031,R_IN1,smt,2,dpll,False,0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9075698852539062,ValueError: x and/or y coordinate outside of projection domain
DEU_AachenBendplatz-1_155340_T-5359,10343,R_IN1,vp,2,domain_dpll,True,1,15,0,inf,3,7.104873657226562e-05,0.00010323524475097656,0.00043392181396484375,0.0007808208465576172,0.0034885406494140625,0.0004813671112060547,0.0,0.00535893440246582,2.1531102657318115,
DEU_AachenBendplatz-1_155340_T-5359,10343,R_IN1,smt,1,dpll,True,2,15,13,3.0,0,0.0,3.457069396972656e-05,0.0,0.0,0.0,0.0,0.0,0.11380648612976074,1.4892234802246094,
DEU_AachenBendplatz-1_121020_T-1039,10053,R_IN1,vp,2,domain_dpll,True,1,14,0,inf,3,5.14984130859375e-05,3.24249267578125e-05,0.0002009868621826172,0.00032591819763183594,0.0026657581329345703,0.00023174285888671875,0.0,0.003508329391479492,1.096015453338623,
DEU_AachenBendplatz-1_121020_T-1039,10053,R_IN1,smt,2,dpll,False,0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9146335124969482,ValueError: x and/or y coordinate outside of projection domain
DEU_AachenBendplatz-1_82760_T-2779,10212,R_IN1,vp,2,domain_dpll,True,1,14,0,3.8000000000000003,3,7.82012939453125e-05,3.552436828613281e-05,0.00026106834411621094,0.0005872249603271484,0.0028228759765625,0.0002856254577636719,0.0,0.0040705204010009766,1.427180290222168,
DEU_AachenBendplatz-1_82760_T-2779,10212,R_IN1,smt,2,dpll,False,0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84812331199646,ValueError: x and/or y coordinate outside of projection domain
DEU_AachenBendplatz-1_142480_T-2499,10180,R_IN1,vp,2,domain_dpll,True,1,16,0,inf,3,4.458427429199219e-05,2.7894973754882812e-05,0.00019073486328125,0.0003180503845214844,0.0022935867309570312,0.0002739429473876953,0.0,0.003148794174194336,1.266521692276001,
DEU_AachenBendplatz-1_142480_T-2499,10180,R_IN1,smt,2,dpll,True,2,16,14,3.4000000000000004,0,0.0,3.0040740966796875e-05,0.0,0.0,0.0,0.0,0.0,0.07012414932250977,1.4131333827972412,
DEU_AachenBendplatz-1_81520_T-1539,10114,R_IN1,vp,2,domain_dpll,True,1,15,0,inf,3,5.745887756347656e-05,3.0517578125e-05,0.0001900196075439453,0.0003018379211425781,0.0036618709564208984,0.0005064010620117188,0.0,0.004748106002807617,1.332157850265503,
DEU_AachenBendplatz-1_81520_T-1539,10114,R_IN1,smt,2,dpll,False,0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.927309513092041,ValueError: x and/or y coordinate outside of projection domain
DEU_AachenBendplatz-1_151520_T-1539,10108,R_IN1,vp,2,domain_dpll,True,1,15,0,inf,3,5.340576171875e-05,3.147125244140625e-05,0.00020933151245117188,0.00045752525329589844,0.0024995803833007812,0.0002930164337158203,0.0,0.003544330596923828,1.1713919639587402,
DEU_AachenBendplatz-1_151520_T-1539,10108,R_IN1,smt,2,dpll,True,2,15,12,inf,0,0.0,4.7206878662109375e-05,0.0,0.0,0.0,0.0,0.0,0.24170684814453125,1.4301426410675049,
DEU_AachenBendplatz-1_101840_T-1859,10111,R_IN1,vp,2,domain_dpll,True,1,17,0,inf,3,7.557868957519531e-05,4.673004150390625e-05,0.0004673004150390625,0.0008144378662109375,0.0034940242767333984,0.0005168914794921875,0.0,0.0054149627685546875,1.513197660446167,
DEU_AachenBendplatz-1_101840_T-1859,10111,R_IN1,smt,1,dpll,True,2,17,13,3.4000000000000004,0,0.0,5.459785461425781e-05,0.0,0.0,0.0,0.0,0.0,0.1594223976135254,1.6041779518127441,
DEU_AachenBendplatz-1_121740_T-1759,10096,R_IN1,vp,2,domain_dpll,True,1,17,0,inf,3,8.249282836914062e-05,4.5299530029296875e-05,0.0004515647888183594,0.0010292530059814453,0.00742030143737793,0.0003209114074707031,0.0,0.009349822998046875,2.224639415740967,
DEU_AachenBendplatz-1_121740_T-1759,10096,R_IN1,smt,1,dpll,True,2,17,15,3.6,0,0.0,6.198883056640625e-05,0.0,0.0,0.0,0.0,0.0,0.10321402549743652,1.8568389415740967,
DEU_AachenBendplatz-1_161200_T-1219,10100,R_IN1,vp,2,domain_dpll,True,1,17,0,inf,3,7.510185241699219e-05,4.649162292480469e-05,0.00043964385986328125,0.0007872581481933594,0.0034143924713134766,0.0005054473876953125,0.0,0.0052683353424072266,1.1729495525360107,
DEU_AachenBendplatz-1_161200_T-1219,10100,R_IN1,smt,1,dpll,True,2,17,16,3.4000000000000004,0,0.0,3.123283386230469e-05,0.0,0.0,0.0,0.0,0.0,0.08295464515686035,1.6047472953796387,
DEU_AachenBendplatz-1_133380_T-3399,10235,R_IN1,vp,2,domain_dpll,True,1,19,0,inf,3,4.9591064453125e-05,2.8133392333984375e-05,0.00020122528076171875,0.00033402442932128906,0.002246856689453125,0.0002903938293457031,0.0,0.0031502246856689453,1.0613398551940918,
DEU_AachenBendplatz-1_133380_T-3399,10235,R_IN1,smt,1,dpll,True,2,19,16,3.8000000000000003,0,0.0,3.1948089599609375e-05,0.0,0.0,0.0,0.0,0.0,0.07837104797363281,1.484710693359375,
DEU_AachenBendplatz-1_15920_T-939,10064,R_IN1,vp,2,domain_dpll,True,1,18,0,inf,3,5.316734313964844e-05,3.0279159545898438e-05,0.00019812583923339844,0.0003273487091064453,0.0024945735931396484,0.0002143383026123047,0.0,0.0033178329467773438,1.0576376914978027,
DEU_AachenBendplatz-1_15920_T-939,10064,R_IN1,smt,1,dpll,True,2,18,16,3.6,0,0.0,2.86102294921875e-05,0.0,0.0,0.0,0.0,0.0,0.07293295860290527,1.8222403526306152,
DEU_AachenBendplatz-1_122600_T-2619,10162,R_IN1,vp,2,domain_dpll,True,1,18,0,inf,3,3.814697265625e-05,2.5987625122070312e-05,0.00018739700317382812,0.00032806396484375,0.0021228790283203125,0.0002834796905517578,0.0,0.0029859542846679688,1.508410930633545,
DEU_AachenBendplatz-1_122600_T-2619,10162,R_IN1,smt,1,dpll,True,2,18,16,3.6,0,0.0,3.4809112548828125e-05,0.0,0.0,0.0,0.0,0.0,0.0794227123260498,1.9087159633636475,
DEU_AachenBendplatz-1_112180_T-2199,10139,R_IN1,vp,2,domain_dpll,False,3,18,0,,2,5.054473876953125e-05,8.296966552734375e-05,0.0,0.0,0.0,0.0,0.0,0.000133514404296875,1.6138279438018799,repair returned None
DEU_AachenBendplatz-1_112180_T-2199,10139,R_IN1,smt,2,dpll,False,0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1315014362335205,ValueError: x and/or y coordinate outside of projection domain
DEU_AachenBendplatz-1_174480_T-4499,10329,R_IN1,vp,2,domain_dpll,True,1,19,0,inf,3,4.76837158203125e-05,2.86102294921875e-05,0.00020742416381835938,0.000331878662109375,0.0024347305297851562,0.00031113624572753906,0.0,0.0033614635467529297,1.018747091293335,
DEU_AachenBendplatz-1_174480_T-4499,10329,R_IN1,smt,2,dpll,False,5,19,18,,0,0.0,8.702278137207031e-05,0.0,0.0,0.0,0.0,0.0,0.03197884559631348,1.0506908893585205,repair returned None
DEU_AachenBendplatz-1_82620_T-2639,10197,R_IN1,vp,2,domain_dpll,True,1,19,0,inf,3,4.935264587402344e-05,3.0994415283203125e-05,0.00022554397583007812,0.00035762786865234375,0.002669095993041992,0.0003044605255126953,0.0,0.003637075424194336,1.068052053451538,
DEU_AachenBendplatz-1_82620_T-2639,10197,R_IN1,smt,1,dpll,True,1,19,18,3.8000000000000003,0,0.0,1.9550323486328125e-05,0.0,0.0,0.0,0.0,0.0,0.05052900314331055,1.322584867477417,
