cohort,old_solver_feasible,old_monitor_compliant,old_success,old_core_total_time,old_num_binary_variables,scenario_id,scenario_path,ego_id,rule,repeat,encoding,num_steps,solver_feasible,monitor_compliant,success,specification_time,solver_setup_time,solve_time,core_total_time,validation_time,gurobi_runtime,num_variables,num_binary_variables,num_constraints,solver_status,mip_gap,robustness,updated_tv,updated_other_id,updated_diagnostics,candidate_sd_at_tv,error
all_cases,True,True,True,1.5143096519968822,378,DEU_LocationALower-11_119_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-11_119_T-1.xml,10,R_G2,0,standard,21,True,False,False,0.0037022319993411656,0.9586492130001716,0.029436851998980273,0.991788296998493,0.039405673000146635,0.028470993041992188,1781,460,2571,2,3.242639925561227e-15,0.009999999995898179,0.2,"(5,)",,"{""t"": 1, ""s"": 309.37411539786876, ""d"": 0.9799918717892347}",
all_cases,False,False,False,1.8038963340004557,378,DEU_LocationALower-12_123_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-12_123_T-1.xml,16,R_G2,0,standard,21,False,False,False,0.0035757270015892573,1.0577641649997531,0.0018904720000136876,1.063230364001356,,0.001302957534790039,1913,504,2733,4,,-inf,,,,,
all_cases,True,True,True,2.24790166800085,378,DEU_LocationALower-12_123_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-12_123_T-1.xml,19,R_G2,0,standard,21,True,False,False,0.0040501319999748375,1.0617433739989792,0.4136103490000096,1.4794038549989637,0.08346435000021302,0.4127650260925293,1913,504,2733,2,0.0,0.01,1.8,"(7,)",,"{""t"": 9, ""s"": 251.02559106791432, ""d"": -3.721418342567251}",
all_cases,True,False,False,2.599241132998941,378,DEU_LocationALower-12_124_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-12_124_T-1.xml,19,R_G2,0,standard,21,True,False,False,0.003147555000396096,1.0958439519999956,0.10611268100001325,1.205104188000405,0.05346789100076421,0.10540914535522461,1913,504,2733,2,0.0,0.01,0.6000000000000001,"(5,)",,"{""t"": 3, ""s"": 113.9291450203787, ""d"": -0.08494919327339756}",
all_cases,True,False,False,2.239890305998415,378,DEU_LocationALower-12_37_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-12_37_T-1.xml,28,R_G2,0,standard,21,True,False,False,0.003937654000765178,1.1187209239997173,0.03448218899939093,1.1571407669998734,0.09085577400037437,0.033685922622680664,1913,504,2733,2,1.7342778226636384e-15,0.01,0.4,"(5,)",,"{""t"": 2, ""s"": 144.81918125633104, ""d"": -0.18497627082831516}",
all_cases,True,True,True,1.540195945999585,252,DEU_LocationALower-25_149_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-25_149_T-1.xml,9,R_G2,0,standard,14,True,True,True,0.0004260770001565106,0.09231693599940627,0.003333471999212634,0.09607648499877541,0.10370025700103724,0.0025489330291748047,352,28,689,2,0.0,0.010000000000107635,inf,,,,
all_cases,False,False,False,2.4400693659990793,378,DEU_LocationALower-25_167_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-25_167_T-1.xml,23,R_G2,0,standard,21,False,False,False,0.004010954999102978,1.2314348540003266,0.001966519999768934,1.2374123289991985,,0.0012459754943847656,1913,504,2733,4,,-inf,,,,,
all_cases,True,True,True,1.4696489089983515,378,DEU_LocationALower-25_257_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-25_257_T-1.xml,25,R_G2,0,standard,21,True,False,False,0.00335790399913094,1.1405385649995878,0.045699473999775364,1.1895959429984941,0.07994363099896873,0.04495406150817871,1913,504,2733,2,5.4192719218862105e-15,0.01,0.4,"(5,)",,"{""t"": 2, ""s"": 140.49426568226653, ""d"": 0.03999486936828379}",
all_cases,True,True,True,1.627147438000975,378,DEU_LocationALower-26_141_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-26_141_T-1.xml,16,R_G2,0,standard,21,True,False,False,0.0033153639997181017,1.115324327000053,0.12359836499854282,1.242238055998314,0.07344664899937925,0.1227879524230957,1913,504,2733,2,0.0,0.01,0.4,"(5,)",,"{""t"": 2, ""s"": 231.94918145424475, ""d"": -0.17997691215728415}",
all_cases,True,True,True,2.8595004359995073,378,DEU_LocationALower-26_236_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-26_236_T-1.xml,11,R_G2,0,standard,21,True,True,True,0.00026722899929154664,0.14655683000091813,0.0036766949997399934,0.15050075399994967,0.24414512899966212,0.002895832061767578,527,42,1032,2,2.976436043564109e-16,0.010000003338039992,inf,,,,
