scenario_id,scenario_path,ego_id,rule,repeat,encoding,rule_semantics,num_steps,solver_feasible,monitor_compliant,success,specification_time,solver_setup_time,solve_time,core_total_time,validation_time,gurobi_runtime,num_variables,num_binary_variables,num_constraints,solver_status,mip_gap,robustness,updated_tv,updated_other_id,updated_diagnostics,candidate_sd_at_tv,error
DEU_LocationALower-33_129_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-33_129_T-1.xml,14,R_G2,0,standard,vp_witness,21,True,True,True,0.009696976994746365,0.7847946789988782,0.5034073619972332,1.2978990179908578,0.11347647000366123,0.502526044845581,1535,378,2145,2,8.203056271271425e-05,0.01,inf,,,,
DEU_LocationALower-33_190_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-33_190_T-1.xml,22,R_G2,0,standard,vp_witness,21,True,True,True,0.011868502006109338,0.8037822019978194,0.47476771600486245,1.2904184200087911,0.15521826600161148,0.47396302223205566,1535,378,2145,2,0.0,0.01,inf,,,,
DEU_LocationALower-33_36_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-33_36_T-1.xml,6,R_G2,0,standard,vp_witness,10,True,True,True,0.0031654790000175126,0.16181597599643283,0.0037402040034066886,0.16872165899985703,0.061382608000712935,0.0032389163970947266,396,68,652,2,0.0,0.01,inf,,,,
DEU_LocationALower-33_49_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-33_49_T-1.xml,12,R_G2,0,standard,vp_witness,20,True,True,True,0.007606291001138743,0.6063014679966727,0.24881481299962616,0.8627225719974376,0.07852381800330477,0.24805998802185059,1222,280,1778,2,7.750573250943639e-06,0.01,inf,,,,
DEU_LocationALower-34_124_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-34_124_T-1.xml,8,R_G2,0,standard,vp_witness,21,True,True,True,0.003072692001296673,0.1444375589999254,0.0036665829975390807,0.15117683399876114,0.05424461299844552,0.0028998851776123047,527,42,1032,2,0.0,0.010000000000014844,inf,,,,
DEU_LocationALower-34_159_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-34_159_T-1.xml,6,R_G2,0,standard,vp_witness,7,True,True,True,0.0024468920018989593,0.2060276400006842,0.006347649003146216,0.21482218100572936,0.04825598900060868,0.005859851837158203,417,94,611,2,0.0,0.01,inf,,,,
DEU_LocationALower-34_197_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-34_197_T-1.xml,10,R_G2,0,standard,vp_witness,8,True,True,True,0.002601530999527313,0.18277292099810438,0.0040356079989578575,0.18941005999658955,0.055699791002552956,0.0035419464111328125,394,80,607,2,0.0,0.01,inf,,,,
DEU_LocationALower-34_206_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-34_206_T-1.xml,20,R_G2,0,standard,vp_witness,21,True,True,True,0.011980295996181667,0.8214811369980453,0.5361844709987054,1.3696459039929323,0.14098334199661622,0.5353419780731201,1535,378,2145,2,0.0,0.009999999999990905,inf,,,,
DEU_LocationALower-34_2_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-34_2_T-1.xml,8,R_G2,0,standard,vp_witness,21,True,True,True,0.00793528000212973,0.7620985019966611,0.1421204940052121,0.9121542760040029,0.0975958150011138,0.14142298698425293,1439,346,2039,2,3.959669472178935e-05,0.01,inf,,,,
DEU_LocationALower-34_51_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-34_51_T-1.xml,7,R_G2,0,standard,vp_witness,20,True,True,True,0.00619347100291634,0.1393346820041188,0.0037566380051430315,0.14928479101217818,0.1125057840035879,0.0029191970825195312,502,40,983,2,0.0,0.010000000000074828,inf,,,,
DEU_LocationALower-34_52_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-34_52_T-1.xml,8,R_G2,0,standard,vp_witness,21,False,False,False,0.008548903002520092,0.540796027999022,0.0015466909972019494,0.5508916219987441,,0.0009660720825195312,1103,234,1668,4,,-inf,,,,,
DEU_LocationALower-34_52_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-34_52_T-1.xml,10,R_G2,0,standard,vp_witness,21,True,True,True,0.009743228001752868,0.8292972300041583,0.36217951199796516,1.2012199700038764,0.12341373600065708,0.36146998405456543,1535,378,2145,2,7.779902639051466e-05,0.009999999999990905,inf,,,,
DEU_LocationALower-34_53_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-34_53_T-1.xml,7,R_G2,0,standard,vp_witness,14,True,True,True,0.005878552998183295,0.41956927200226346,0.06862755399924936,0.4940753789996961,0.09785370200552279,0.06801700592041016,832,188,1219,2,0.0,0.01,inf,,,,
DEU_LocationALower-34_53_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-34_53_T-1.xml,8,R_G2,0,standard,vp_witness,17,True,True,True,0.008102330997644458,0.5808407499935129,0.43962599500082433,1.0285690759919817,0.10712978499941528,0.4388711452484131,1099,258,1578,2,0.0,0.01,inf,,,,
DEU_LocationALower-34_53_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-34_53_T-1.xml,11,R_G2,0,standard,vp_witness,21,True,True,True,0.008588978998886887,0.7017698810013826,0.3648767670019879,1.0752356270022574,0.11352851500123506,0.36407899856567383,1343,314,1933,2,0.0,0.01,inf,,,,
DEU_LocationALower-34_54_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-34_54_T-1.xml,9,R_G2,0,standard,vp_witness,7,True,True,True,0.0023283780028577894,0.14561506799509516,0.0031711669944343157,0.15111461299238726,0.07197803199960617,0.0027217864990234375,321,62,505,2,0.0,0.01,inf,,,,
DEU_LocationALower-34_54_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-34_54_T-1.xml,11,R_G2,0,standard,vp_witness,18,True,True,True,0.006038924999302253,0.3465184419983416,0.00923865000368096,0.3617960170013248,0.08881608800584218,0.008621931076049805,788,148,1256,2,7.827696552845249e-15,0.01,inf,,,,
