scenario_id,scenario_path,ego_id,rule,repeat,encoding,num_steps,solver_feasible,monitor_compliant,success,specification_time,solver_setup_time,solve_time,core_total_time,validation_time,gurobi_runtime,num_variables,num_binary_variables,num_constraints,solver_status,mip_gap,robustness,updated_tv,updated_other_id,updated_diagnostics,candidate_sd_at_tv,error
DEU_LocationALower-33_190_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-33_190_T-1.xml,22,R_G2,0,kurtz_lin_log_sos1,21,True,True,True,0.0011708080000971677,0.17254135799885262,0.04654279399983352,0.2202549599987833,0.3598492860000988,0.04567408561706543,461,18,831,2,0.0,0.009999999999763531,inf,,,,
DEU_LocationALower-31_81_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-31_81_T-1.xml,19,R_G2,0,kurtz_lin_log_sos1,21,True,True,True,0.0009096040012082085,0.16551524699934816,0.044010460000208695,0.21043531100076507,0.09046554599990486,0.04307198524475098,461,18,831,2,0.0,0.009999999999763531,inf,,,,
