scenario_id,scenario_path,ego_id,rule,repeat,num_steps,solver_feasible,monitor_compliant,success,specification_time,solver_setup_time,solve_time,core_total_time,validation_time,gurobi_runtime,num_variables,num_binary_variables,num_constraints,robustness,updated_tv,error
DEU_LocationALower-11_102_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-11_102_T-1.xml,16,R_G3,0,21,True,True,True,0.00019567500021366868,0.23669105599947216,0.009205612001096597,0.24609234300078242,0.0460028939996846,0.008131980895996094,547,42,633,0.0,inf,
DEU_LocationALower-11_110_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-11_110_T-1.xml,16,R_G3,0,21,True,True,True,0.00019684499966388103,0.19947411400062265,0.008184681000784622,0.20785564000107115,0.05520437300037884,0.007093906402587891,547,42,633,0.0,inf,
DEU_LocationALower-11_131_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-11_131_T-1.xml,18,R_G3,0,21,True,True,True,0.00021073000061733183,0.21580930699929013,0.009571377000611392,0.22559141400051885,0.05772920500021428,0.00848388671875,547,42,633,0.0,inf,
