scenario_id,scenario_path,ego_id,rule,repeat,num_steps,solver_feasible,monitor_compliant,success,specification_time,solver_setup_time,solve_time,core_total_time,validation_time,gurobi_runtime,num_variables,num_binary_variables,num_constraints,robustness,updated_tv,error
DEU_AachenBendplatz-1_155320_T-5339,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_155320_T-5339.xml,10335,R_IN1,0,20,False,False,False,0.004028334000395262,0.30954358400049387,0.0019916719993489096,0.31556359000023804,,0.0008218288421630859,600,66,708,-inf,,
DEU_AachenBendplatz-1_75140_T-5159,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_75140_T-5159.xml,10203,R_IN1,0,20,False,False,False,0.004540810999969835,0.2690850750004756,0.03551547200004279,0.30914135800048825,,0.034584999084472656,582,60,684,-inf,,
DEU_AachenBendplatz-1_171600_T-1619,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_171600_T-1619.xml,10125,R_IN1,0,20,True,False,False,0.006447052999646985,0.3011747900000046,0.010254122000333155,0.3178759649999847,0.8242501960012305,0.009119987487792969,582,60,684,0.0,0.4,
