scenario_id,scenario_path,ego_id,rule,repeat,encoding,num_steps,solver_feasible,monitor_compliant,success,specification_time,solver_setup_time,solve_time,core_total_time,validation_time,gurobi_runtime,num_variables,num_binary_variables,num_constraints,solver_status,mip_gap,robustness,updated_tv,updated_other_id,updated_diagnostics,candidate_sd_at_tv,error
DEU_AachenFrankenburg-1_265260_T-5279,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenFrankenburg-1_265260_T-5279.xml,10453,R_IN4,0,kurtz_lin_log_sos1,20,True,False,False,0.005765563999830192,0.316635973999837,0.06444071399982931,0.3868422519994965,0.2008227840001382,0.06392502784729004,730,80,1239,2,0.0,0.01,3.6,"(10454,)","[{""causes_braking"": false, ""conflict_lanelet_ids"": [114], ""d"": -1.0030179805091157, ""ego_in_conflict"": true, ""ego_on_intersection"": true, ""other_in_conflict"": true, ""s"": 70.73824091406223, ""t"": 17}, {""causes_braking"": false, ""conflict_lanelet_ids"": [114], ""d"": -0.9842497628208685, ""ego_in_conflict"": true, ""ego_on_intersection"": true, ""other_in_conflict"": true, ""s"": 71.6549406383306, ""t"": 18}, {""causes_braking"": false, ""conflict_lanelet_ids"": [114], ""d"": -0.9663545884764667, ""ego_in_conflict"": true, ""ego_on_intersection"": true, ""other_in_conflict"": true, ""s"": 72.60706028845323, ""t"": 19}]","{""t"": 18, ""s"": 71.65494418254639, ""d"": -0.9842496479844358}",
DEU_AachenBendplatz-1_15160_T-179,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_15160_T-179.xml,10016,R_IN4,0,kurtz_lin_log_sos1,20,False,False,False,0.0032499389999429695,0.24489124399997309,0.0006919389998074621,0.24883312199972352,,0.0003371238708496094,634,40,1097,4,,-inf,,,,,
