scenario_id,scenario_path,ego_id,rule,repeat,num_steps,solver_feasible,monitor_compliant,success,specification_time,solver_setup_time,solve_time,core_total_time,validation_time,gurobi_runtime,num_variables,num_binary_variables,num_constraints,robustness,updated_tv,error
DEU_LocationALower-11_119_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-11_119_T-1.xml,10,R_G2,0,21,True,False,False,0.006158869999126182,1.3769696799990925,0.10142135500063887,1.4845499049988575,0.07746000900078798,0.09991216659545898,1555,378,1746,0.0,0.4,
DEU_LocationALower-12_123_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-12_123_T-1.xml,16,R_G2,0,21,False,False,False,0.0075463550001586555,1.3389507040010358,0.0022605390004173387,1.3487575980016118,,0.0011749267578125,1555,378,1746,-inf,,
DEU_LocationALower-12_123_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-12_123_T-1.xml,19,R_G2,0,21,True,True,True,0.007031790999462828,1.5971871449983155,0.21784504400056903,1.8220639799983473,0.19647548600005393,0.21660685539245605,1555,378,1746,0.0,inf,
