scenario_id,scenario_path,ego_id,rule,repeat,encoding,num_steps,solver_feasible,monitor_compliant,success,specification_time,solver_setup_time,solve_time,core_total_time,validation_time,gurobi_runtime,num_variables,num_binary_variables,num_constraints,solver_status,mip_gap,robustness,updated_tv,updated_other_id,updated_diagnostics,error
DEU_AachenFrankenburg-1_206360_T-6379,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_206360_T-6379.xml,10490,R_IN3,0,kurtz_lin_log_sos1,20,True,False,False,0.003918569000006755,0.2724930140000197,0.026779498999985663,0.3031910820000121,0.15718039500006853,0.026313066482543945,593,36,1047,2,0.0,0.009999999999024567,1.6,"(10492,)","[{""causes_braking"": false, ""ego_in_conflict"": true, ""ego_on_intersection"": true, ""other_in_conflict"": false, ""t"": 7}, {""causes_braking"": false, ""ego_in_conflict"": true, ""ego_on_intersection"": true, ""other_in_conflict"": false, ""t"": 8}, {""causes_braking"": false, ""ego_in_conflict"": true, ""ego_on_intersection"": true, ""other_in_conflict"": false, ""t"": 9}, {""causes_braking"": false, ""ego_in_conflict"": true, ""ego_on_intersection"": true, ""other_in_conflict"": false, ""t"": 10}, {""causes_braking"": false, ""ego_in_conflict"": true, ""ego_on_intersection"": true, ""other_in_conflict"": false, ""t"": 11}, {""causes_braking"": false, ""ego_in_conflict"": true, ""ego_on_intersection"": true, ""other_in_conflict"": false, ""t"": 12}, {""causes_braking"": false, ""ego_in_conflict"": true, ""ego_on_intersection"": true, ""other_in_conflict"": false, ""t"": 13}, {""causes_braking"": false, ""ego_in_conflict"": true, ""ego_on_intersection"": true, ""other_in_conflict"": false, ""t"": 14}]",
