scenario_id,scenario_path,ego_id,rule,repeat,num_steps,solver_feasible,monitor_compliant,success,specification_time,solver_setup_time,solve_time,core_total_time,validation_time,gurobi_runtime,num_variables,num_binary_variables,num_constraints,robustness,updated_tv,error
DEU_LocationALower-34_37_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-34_37_T-1.xml,9,R_G1,0,20,True,True,True,0.021944934998828103,1.4377999949992954,0.01860035600111587,1.4783452859992394,0.11573086799944576,0.01722884178161621,1476,358,1776,0.0,inf,
DEU_LocationALower-11_131_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-11_131_T-1.xml,18,R_G1,0,21,True,True,True,0.019437070999629213,1.415837984000973,0.026695103999372805,1.461970158999975,0.15211686399925384,0.02525615692138672,1555,378,1872,0.0,inf,
DEU_LocationALower-11_4_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-11_4_T-1.xml,18,R_G1,0,21,True,True,True,0.015219810000417056,1.3478891120012122,0.09724520500094513,1.4603541270025744,0.11668541399922105,0.09593486785888672,1492,357,1788,0.0,inf,
