scenario_id,scenario_path,ego_id,rule,repeat,encoding,num_steps,solver_feasible,monitor_compliant,success,specification_time,solver_setup_time,solve_time,core_total_time,validation_time,gurobi_runtime,num_variables,num_binary_variables,num_constraints,solver_status,mip_gap,robustness,updated_tv,updated_other_id,updated_diagnostics,candidate_sd_at_tv,error
DEU_AachenFrankenburg-1_206360_T-6379,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_206360_T-6379.xml,10490,R_IN3,0,kurtz_lin_log_sos1,20,True,False,False,0.003979753999374225,0.33931653599938727,0.03433379800117109,0.3776300879999326,0.17340316399895528,0.03378701210021973,441,16,789,2,0.0,0.01,1.4000000000000001,"(10492,)","[{""causes_braking"": false, ""conflict_lanelet_ids"": [120], ""d"": -3.5512447859372065, ""ego_in_conflict"": true, ""ego_on_intersection"": true, ""other_in_conflict"": false, ""s"": 56.405683197995145, ""t"": 6}, {""causes_braking"": false, ""conflict_lanelet_ids"": [120], ""d"": -4.628154875323284, ""ego_in_conflict"": true, ""ego_on_intersection"": true, ""other_in_conflict"": false, ""s"": 58.30814800567935, ""t"": 7}, {""causes_braking"": false, ""conflict_lanelet_ids"": [], ""d"": -5.542961424758568, ""ego_in_conflict"": false, ""ego_on_intersection"": true, ""other_in_conflict"": false, ""s"": 60.08977909502267, ""t"": 8}, {""causes_braking"": false, ""conflict_lanelet_ids"": [], ""d"": -6.265704661889207, ""ego_in_conflict"": false, ""ego_on_intersection"": false, ""other_in_conflict"": false, ""s"": 61.451410183885635, ""t"": 9}, {""causes_braking"": false, ""conflict_lanelet_ids"": [], ""d"": -6.823531489557349, ""ego_in_conflict"": false, ""ego_on_intersection"": false, ""other_in_conflict"": false, ""s"": 62.39340729755729, ""t"": 10}, {""causes_braking"": false, ""conflict_lanelet_ids"": [], ""d"": -7.2514246447204505, ""ego_in_conflict"": false, ""ego_on_intersection"": false, ""other_in_conflict"": false, ""s"": 62.97160457503302, ""t"": 11}, {""causes_braking"": false, ""conflict_lanelet_ids"": [], ""d"": -7.578082949746429, ""ego_in_conflict"": false, ""ego_on_intersection"": false, ""other_in_conflict"": false, ""s"": 63.28884032991578, ""t"": 12}, {""causes_braking"": false, ""conflict_lanelet_ids"": [], ""d"": -7.826999654448078, ""ego_in_conflict"": false, ""ego_on_intersection"": false, ""other_in_conflict"": false, ""s"": 63.43266862633713, ""t"": 13}]","{""t"": 7, ""s"": 58.308148005906844, ""d"": -4.6281548753230535}",
