scenario_id,scenario_path,ego_id,rule,repeat,encoding,num_steps,solver_feasible,monitor_compliant,success,specification_time,solver_setup_time,solve_time,core_total_time,validation_time,gurobi_runtime,num_variables,num_binary_variables,num_constraints,solver_status,mip_gap,robustness,updated_tv,updated_other_id,updated_diagnostics,error
DEU_AachenFrankenburg-1_265260_T-5279,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenFrankenburg-1_265260_T-5279.xml,10453,R_IN4,0,kurtz_lin_log_sos1,20,True,False,False,0.005766320000020642,0.31256265100000746,0.06271150899988243,0.38104047999991053,0.19378031099995496,0.062261104583740234,734,80,1247,2,0.0,0.009999999996778388,3.4000000000000004,"(10454,)","[{""causes_braking"": false, ""ego_in_conflict"": true, ""ego_on_intersection"": true, ""other_in_conflict"": true, ""t"": 16}, {""causes_braking"": false, ""ego_in_conflict"": true, ""ego_on_intersection"": true, ""other_in_conflict"": true, ""t"": 17}, {""causes_braking"": false, ""ego_in_conflict"": true, ""ego_on_intersection"": true, ""other_in_conflict"": true, ""t"": 18}, {""causes_braking"": false, ""ego_in_conflict"": true, ""ego_on_intersection"": true, ""other_in_conflict"": true, ""t"": 19}]",
DEU_AachenBendplatz-1_15160_T-179,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_15160_T-179.xml,10016,R_IN4,0,kurtz_lin_log_sos1,20,True,True,True,0.0030841249999866704,0.2369562430001224,0.0037241189997985202,0.2437644869999076,0.3928563070001019,0.0033190250396728516,625,40,1079,2,0.0,0.01,inf,,,
