scenario_id,scenario_path,ego_id,rule,repeat,num_steps,solver_feasible,monitor_compliant,success,specification_time,solver_setup_time,solve_time,core_total_time,validation_time,gurobi_runtime,num_variables,num_binary_variables,num_constraints,robustness,updated_tv,error
DEU_AachenFrankenburg-1_252340_T-2359,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_252340_T-2359.xml,10218,R_IN5,0,20,True,True,True,0.006614744999751565,0.350213404999522,0.0528675329987891,0.4096956829980627,0.350790197000606,0.05170893669128418,603,67,682,0.0,inf,
DEU_AachenFrankenburg-1_263760_T-3779,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_263760_T-3779.xml,10333,R_IN5,0,20,False,False,False,0.009425845000805566,0.5550621649999812,0.0017437710012018215,0.5662317810019886,,0.0006780624389648438,804,134,920,-inf,,
DEU_AachenFrankenburg-1_295880_T-5899,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_295880_T-5899.xml,10562,R_IN5,0,20,True,False,False,0.004623373999493197,0.4615365120007482,0.23229844399975264,0.698458329999994,0.45232439800020074,0.23102688789367676,747,115,844,0.0,1.0,
