scenario_id,scenario_path,ego_id,rule,repeat,num_steps,solver_feasible,monitor_compliant,success,specification_time,solver_setup_time,solve_time,core_total_time,validation_time,gurobi_runtime,num_variables,num_binary_variables,num_constraints,robustness,updated_tv,error
DEU_AachenFrankenburg-1_265260_T-5279,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenFrankenburg-1_265260_T-5279.xml,10453,R_IN4,0,20,True,True,True,0.011204306998479296,0.521849430999282,0.01813016399864864,0.55118390199641,0.4304003710003599,0.016967058181762695,801,133,916,0.0,inf,
DEU_AachenFrankenburg-1_206020_T-6039,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenFrankenburg-1_206020_T-6039.xml,10462,R_IN4,0,20,False,False,False,0.0072298399991268525,0.4015852590000577,0.0015860889998293715,0.41040118799901393,,0.0006458759307861328,681,93,783,-inf,,
DEU_AachenBendplatz-1_13720_T-739,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_13720_T-739.xml,10057,R_IN4,0,20,False,False,False,0.008761948000028497,0.4534291360014322,0.0016538350009795977,0.4638449190024403,,0.0006461143493652344,702,100,784,-inf,,
