scenario_id,scenario_path,ego_id,rule,repeat,encoding,num_steps,solver_feasible,monitor_compliant,success,specification_time,solver_setup_time,solve_time,core_total_time,validation_time,gurobi_runtime,num_variables,num_binary_variables,num_constraints,solver_status,mip_gap,robustness,updated_tv,updated_other_id,updated_diagnostics,candidate_sd_at_tv,error
DEU_AachenFrankenburg-1_206360_T-6379,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_206360_T-6379.xml,10490,R_IN3,0,kurtz_lin_log_sos1,20,True,False,False,0.02930702100002236,3.690559258000576,30.00089846999981,33.72076474900041,0.17141041299964854,30.00027298927307,4941,1030,6547,9,0.009585590792122177,0.010000000001250555,1.6,"(10492,)","[{""causes_braking"": false, ""conflict_lanelet_ids"": [120], ""d"": -2.4305025589584703, ""ego_in_conflict"": true, ""ego_on_intersection"": true, ""other_in_conflict"": false, ""s"": 51.59314977689285, ""t"": 7}, {""causes_braking"": false, ""conflict_lanelet_ids"": [120], ""d"": -2.9914714072317787, ""ego_in_conflict"": true, ""ego_on_intersection"": true, ""other_in_conflict"": false, ""s"": 51.70222707573537, ""t"": 8}, {""causes_braking"": false, ""conflict_lanelet_ids"": [120, 141], ""d"": -3.564640820168978, ""ego_in_conflict"": true, ""ego_on_intersection"": true, ""other_in_conflict"": false, ""s"": 51.812585369014336, ""t"": 9}, {""causes_braking"": false, ""conflict_lanelet_ids"": [120, 141], ""d"": -4.138261503949997, ""ego_in_conflict"": true, ""ego_on_intersection"": true, ""other_in_conflict"": false, ""s"": 51.935751718186104, ""t"": 10}, {""causes_braking"": false, ""conflict_lanelet_ids"": [120, 141], ""d"": -4.70003191171007, ""ego_in_conflict"": true, ""ego_on_intersection"": true, ""other_in_conflict"": false, ""s"": 52.07897563364606, ""t"": 11}, {""causes_braking"": false, ""conflict_lanelet_ids"": [120, 141], ""d"": -5.236514894390881, ""ego_in_conflict"": true, ""ego_on_intersection"": true, ""other_in_conflict"": false, ""s"": 52.24719188987889, ""t"": 12}, {""causes_braking"": false, ""conflict_lanelet_ids"": [120, 141], ""d"": -5.732510757767164, ""ego_in_conflict"": true, ""ego_on_intersection"": true, ""other_in_conflict"": false, ""s"": 52.44947765868075, ""t"": 13}, {""causes_braking"": false, ""conflict_lanelet_ids"": [120, 141], ""d"": -6.17036459103062, ""ego_in_conflict"": true, ""ego_on_intersection"": true, ""other_in_conflict"": false, ""s"": 52.69477049027492, ""t"": 14}]","{""t"": 8, ""s"": 51.7022270759527, ""d"": -2.991471407232043}",
