scenario_id,ego_id,sat_solver_mode,repairer_type,success,iterations,tv,tc,updated_tv,domain_dict_size,domain_dict_time,sat_time,constraint_extraction_time,constraint_conversion_time,lp_time,trajectory_build_time,compliance_check_time,tc_search_time,reach_set_time,optimization_time,core_total_time,wall_time,error
DEU_LocationALower-11_102_T-1,16,domain_dpll,vp,True,1,9,0,inf,0,0.0022230148315429688,3.719329833984375e-05,0.00010943412780761719,0.00045418739318847656,0.00377655029296875,0.0006635189056396484,0.0,0.0,0.0,0.0,0.007263898849487305,1.5741755962371826,
DEU_LocationALower-11_102_T-1,16,domain_dpll,smt,True,1,9,8,inf,0,0.0,5.53131103515625e-05,0.0,0.0,0.0,0.0,0.0,0.026290416717529297,0.08702826499938965,0.1106405258178711,0.2240145206451416,3.5709900856018066,
DEU_LocationALower-11_110_T-1,16,domain_dpll,vp,True,1,2,0,inf,0,0.012497425079345703,4.649162292480469e-05,0.0001323223114013672,0.0006606578826904297,0.003760099411010742,0.0003879070281982422,0.0,0.0,0.0,0.0,0.01748490333557129,1.9694249629974365,
DEU_LocationALower-11_110_T-1,16,domain_dpll,smt,True,1,2,1,inf,0,0.0,3.695487976074219e-05,0.0,0.0,0.0,0.0,0.0,0.005547285079956055,0.1530609130859375,0.19222044944763184,0.35086560249328613,6.061556577682495,
DEU_LocationALower-11_131_T-1,18,domain_dpll,vp,True,1,19,0,inf,0,0.0024454593658447266,6.031990051269531e-05,0.00016951560974121094,0.0009367465972900391,0.0033283233642578125,0.0005164146423339844,0.0,0.0,0.0,0.0,0.007456779479980469,1.8037042617797852,
DEU_LocationALower-11_131_T-1,18,domain_dpll,smt,True,1,19,18,inf,0,0.0,5.698204040527344e-05,0.0,0.0,0.0,0.0,0.0,0.026314973831176758,0.0685889720916748,0.06575131416320801,0.16071224212646484,3.3498449325561523,
DEU_LocationALower-11_4_T-1,18,domain_dpll,vp,True,1,1,0,inf,0,0.0047893524169921875,6.151199340820312e-05,0.00015234947204589844,0.0009579658508300781,0.0031855106353759766,0.0005261898040771484,0.0,0.0,0.0,0.0,0.009672880172729492,2.2265589237213135,
DEU_LocationALower-11_4_T-1,18,domain_dpll,smt,True,1,1,0,inf,0,0.0,3.814697265625e-05,0.0,0.0,0.0,0.0,0.0,0.0053026676177978516,0.13836908340454102,0.16992974281311035,0.31363964080810547,3.4323487281799316,
DEU_LocationALower-11_43_T-1,17,domain_dpll,vp,True,1,8,0,inf,0,0.0020651817321777344,3.552436828613281e-05,9.417533874511719e-05,0.00042748451232910156,0.0025064945220947266,0.00031828880310058594,0.0,0.0,0.0,0.0,0.0054471492767333984,1.9585511684417725,
DEU_LocationALower-11_43_T-1,17,domain_dpll,smt,True,1,8,7,inf,0,0.0,3.7670135498046875e-05,0.0,0.0,0.0,0.0,0.0,0.014085054397583008,0.12839174270629883,0.1420431137084961,0.284557580947876,4.79557466506958,
