scenario_id,ego_id,sat_solver_mode,success,iterations,tv,tc,updated_tv,domain_dict_size,domain_dict_time,sat_time,constraint_extraction_time,constraint_conversion_time,lp_time,trajectory_build_time,compliance_check_time,core_total_time,wall_time,error
DEU_LocationALower-12_21_T-1,8,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.513985872268677,invalid initial tv: inf
DEU_LocationALower-12_21_T-1,12,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.596146821975708,invalid initial tv: inf
DEU_LocationALower-12_21_T-1,17,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.593904495239258,invalid initial tv: inf
DEU_LocationALower-12_21_T-1,20,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.594602584838867,invalid initial tv: inf
DEU_LocationAUpper-49_15_T-1,14,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.55954384803772,invalid initial tv: inf
DEU_LocationAUpper-48_26_T-1,14,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.736615657806397,invalid initial tv: inf
DEU_LocationAUpper-42_18_T-1,15,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.653598308563232,invalid initial tv: inf
DEU_LocationAUpper-42_18_T-1,23,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.0299520492553711,'NoneType' object has no attribute 'state_at_time'
DEU_LocationALower-51_38_T-1,7,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.455276250839233,invalid initial tv: inf
DEU_LocationDUpper-9_37_T-1,9,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.0103087425231934,'NoneType' object has no attribute 'state_at_time'
DEU_LocationEUpper-23_39_T-1,6,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.607587337493897,invalid initial tv: inf
DEU_LocationALower-25_2_T-1,33,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,9.48905944824219E-05,[Errno 2] No such file or directory: '/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-25_2_T-1.xml'
DEU_LocationALower-25_2_T-1,36,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,3.17096710205078E-05,[Errno 2] No such file or directory: '/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-25_2_T-1.xml'
DEU_LocationAUpper-14_55_T-1,10,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.583458185195923,invalid initial tv: inf
DEU_LocationALower-34_34_T-1,17,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.0178351402282715,'NoneType' object has no attribute 'state_at_time'
DEU_LocationAUpper-53_8_T-1,11,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.565799236297607,invalid initial tv: inf
DEU_LocationAUpper-35_30_T-1,12,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.00922155380249023,'NoneType' object has no attribute 'state_at_time'
DEU_LocationAUpper-35_30_T-1,21,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.00923538208007813,'NoneType' object has no attribute 'state_at_time'
DEU_LocationDLower-7_28_T-1,6,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.561019659042358,invalid initial tv: inf
DEU_LocationAUpper-13_34_T-1,21,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.813879489898682,invalid initial tv: inf
DEU_LocationAUpper-13_34_T-1,22,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.812069892883301,invalid initial tv: inf
DEU_LocationALower-51_21_T-1,17,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.0139305591583252,'NoneType' object has no attribute 'state_at_time'
DEU_LocationALower-51_21_T-1,23,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.0135784149169922,'NoneType' object has no attribute 'state_at_time'
DEU_LocationELower-24_38_T-1,7,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.00547242164611816,'NoneType' object has no attribute 'state_at_time'
DEU_LocationAUpper-51_12_T-1,9,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.610589981079102,invalid initial tv: inf
DEU_LocationALower-56_10_T-1,14,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.59445595741272,invalid initial tv: inf
DEU_LocationALower-56_10_T-1,16,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.596103668212891,invalid initial tv: inf
DEU_LocationALower-26_55_T-1,29,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.038372278213501,'NoneType' object has no attribute 'state_at_time'
DEU_LocationALower-26_55_T-1,34,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.0375044345855713,'NoneType' object has no attribute 'state_at_time'
DEU_LocationAUpper-50_32_T-1,13,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.557949781417847,invalid initial tv: inf
DEU_LocationAUpper-50_32_T-1,21,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.169707298278809,'NoneType' object has no attribute 'state_at_time'
DEU_LocationEUpper-16_7_T-1,4,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.349743127822876,invalid initial tv: inf
DEU_LocationALower-35_26_T-1,22,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.0280725955963135,'NoneType' object has no attribute 'state_at_time'
DEU_LocationAUpper-25_52_T-1,9,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.000100851058959961,[Errno 2] No such file or directory: '/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationAUpper-25_52_T-1.xml'
DEU_LocationAUpper-25_52_T-1,27,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,2.83718109130859E-05,[Errno 2] No such file or directory: '/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationAUpper-25_52_T-1.xml'
DEU_LocationAUpper-25_52_T-1,33,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,2.52723693847656E-05,[Errno 2] No such file or directory: '/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationAUpper-25_52_T-1.xml'
DEU_LocationAUpper-25_52_T-1,43,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,2.62260437011719E-05,[Errno 2] No such file or directory: '/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationAUpper-25_52_T-1.xml'
DEU_LocationAUpper-29_34_T-1,16,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.0135815143585205,'NoneType' object has no attribute 'state_at_time'
DEU_LocationAUpper-27_35_T-1,16,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.0167102813720703,'NoneType' object has no attribute 'state_at_time'
DEU_LocationAUpper-27_35_T-1,18,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.0163967609405518,'NoneType' object has no attribute 'state_at_time'
DEU_LocationALower-33_9_T-1,13,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.843765020370483,3
DEU_LocationALower-33_9_T-1,15,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.574322700500488,invalid initial tv: inf
DEU_LocationEUpper-17_10_T-1,6,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.353623390197754,invalid initial tv: inf
DEU_LocationBUpper-1_21_T-1,5,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.369030475616455,invalid initial tv: inf
DEU_LocationBUpper-1_21_T-1,16,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.0104665756225586,'NoneType' object has no attribute 'state_at_time'
DEU_LocationBUpper-1_21_T-1,17,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.00995373725891113,'NoneType' object has no attribute 'state_at_time'
DEU_LocationBUpper-1_21_T-1,18,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.010122537612915,'NoneType' object has no attribute 'state_at_time'
DEU_LocationAUpper-37_31_T-1,12,domain_dpll,True,4,2,1,inf,0,0.00991225242614746,8.46385955810547E-05,0.000482797622680664,0.00558042526245117,0.00111222267150879,0.000152111053466797,0,0.0173244476318359,0.854455947875977,
DEU_LocationALower-43_37_T-1,15,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.601275444030762,invalid initial tv: inf
DEU_LocationALower-43_37_T-1,16,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.608370780944824,cannot unpack non-iterable float object
DEU_LocationALower-53_34_T-1,6,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.650570392608643,invalid initial tv: inf
DEU_LocationAUpper-31_47_T-1,10,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.614614725112915,invalid initial tv: inf
DEU_LocationALower-28_18_T-1,7,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.687985181808472,invalid initial tv: inf
DEU_LocationCUpper-6_17_T-1,10,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.00696206092834473,'NoneType' object has no attribute 'state_at_time'
DEU_LocationAUpper-50_16_T-1,15,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.616698503494263,invalid initial tv: inf
DEU_LocationAUpper-44_33_T-1,16,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.697982311248779,invalid initial tv: inf
DEU_LocationALower-54_21_T-1,11,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.954957008361816,invalid initial tv: inf
DEU_LocationALower-54_21_T-1,13,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.684486865997315,cannot unpack non-iterable float object
DEU_LocationDLower-8_30_T-1,12,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.0138669013977051,'NoneType' object has no attribute 'state_at_time'
DEU_LocationEUpper-17_46_T-1,4,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,9.82284545898438E-05,[Errno 2] No such file or directory: '/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationEUpper-17_46_T-1.xml'
DEU_LocationALower-35_31_T-1,11,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.64249324798584,invalid initial tv: inf
DEU_LocationAUpper-27_19_T-1,6,domain_dpll,False,0,,,,0,0,0,0,0,0,0,0,0,0.48433780670166,invalid initial tv: inf
