scenario_id,scenario_path,ego_id,rule,repairer_type,planner,sat_solver_mode,success,iterations,tv,tc,updated_tv,domain_dict_size,domain_dict_time,sat_time,constraint_extraction_time,constraint_conversion_time,lp_time,trajectory_build_time,compliance_check_time,core_total_time,wall_time,error
DEU_AachenBendplatz-1_83820_T-3839_in5_safe_variant_15,scenarios/generated_in5_tests/DEU_AachenBendplatz-1_83820_T-3839_in5_safe_variant_15.xml,10288,R_IN5,vp,2,domain_dpll,True,1,11,0,2.4000000000000004,0,6.198883056640625e-06,2.0742416381835938e-05,0.002541780471801758,0.00043010711669921875,0.0018601417541503906,0.00029349327087402344,0.0,0.005152463912963867,4.830462455749512,
DEU_AachenBendplatz-1_83820_T-3839_in5_safe_variant_15,scenarios/generated_in5_tests/DEU_AachenBendplatz-1_83820_T-3839_in5_safe_variant_15.xml,10288,R_IN5,smt,2,dpll,True,1,11,1,inf,0,0.0,2.09808349609375e-05,0.0,0.0,0.0,0.0,0.0,0.2028498649597168,5.2119317054748535,
DEU_AachenBendplatz-1_84280_T-4299_in5_safe_variant_16,scenarios/generated_in5_tests/DEU_AachenBendplatz-1_84280_T-4299_in5_safe_variant_16.xml,10331,R_IN5,vp,2,domain_dpll,True,1,14,0,3.2,0,9.775161743164062e-06,1.9550323486328125e-05,0.001760244369506836,0.00045037269592285156,0.0016448497772216797,0.00021648406982421875,0.0,0.004101276397705078,4.85709023475647,
DEU_AachenBendplatz-1_84280_T-4299_in5_safe_variant_16,scenarios/generated_in5_tests/DEU_AachenBendplatz-1_84280_T-4299_in5_safe_variant_16.xml,10331,R_IN5,smt,1,dpll,True,1,14,13,3.2,0,0.0,1.9311904907226562e-05,0.0,0.0,0.0,0.0,0.0,0.1306593418121338,5.323268175125122,
DEU_AachenFrankenburg-1_295880_T-5899_in5_safe_variant_21,scenarios/generated_in5_tests/DEU_AachenFrankenburg-1_295880_T-5899_in5_safe_variant_21.xml,10562,R_IN5,vp,2,domain_dpll,True,1,4,0,inf,0,6.67572021484375e-06,2.0265579223632812e-05,0.004162788391113281,0.0003483295440673828,0.0016019344329833984,0.0002472400665283203,0.0,0.006387233734130859,4.298829078674316,
DEU_AachenFrankenburg-1_295880_T-5899_in5_safe_variant_21,scenarios/generated_in5_tests/DEU_AachenFrankenburg-1_295880_T-5899_in5_safe_variant_21.xml,10562,R_IN5,smt,1,dpll,True,1,4,1,1.6,0,0.0,1.9550323486328125e-05,0.0,0.0,0.0,0.0,0.0,0.5284035205841064,20.714824438095093,
DEU_AachenBendplatz-1_132900_T-2919_in5_safe_variant_24,scenarios/generated_in5_tests/DEU_AachenBendplatz-1_132900_T-2919_in5_safe_variant_24.xml,10204,R_IN5,vp,2,domain_dpll,True,1,14,0,3.2,0,6.9141387939453125e-06,1.71661376953125e-05,0.0017273426055908203,0.0003056526184082031,0.0022094249725341797,0.0003559589385986328,0.0,0.004622459411621094,5.011911392211914,
DEU_AachenBendplatz-1_132900_T-2919_in5_safe_variant_24,scenarios/generated_in5_tests/DEU_AachenBendplatz-1_132900_T-2919_in5_safe_variant_24.xml,10204,R_IN5,smt,2,dpll,True,1,14,12,inf,0,0.0,3.0517578125e-05,0.0,0.0,0.0,0.0,0.0,0.07364082336425781,5.487453937530518,
DEU_AachenBendplatz-1_83820_T-3839_in5_safe_variant_26,scenarios/generated_in5_tests/DEU_AachenBendplatz-1_83820_T-3839_in5_safe_variant_26.xml,10288,R_IN5,vp,2,domain_dpll,True,1,11,0,2.4000000000000004,0,7.867813110351562e-06,2.288818359375e-05,0.002518892288208008,0.00041484832763671875,0.0016551017761230469,0.000263214111328125,0.0,0.0048828125,4.7636330127716064,
DEU_AachenBendplatz-1_83820_T-3839_in5_safe_variant_26,scenarios/generated_in5_tests/DEU_AachenBendplatz-1_83820_T-3839_in5_safe_variant_26.xml,10288,R_IN5,smt,2,dpll,True,1,11,1,inf,0,0.0,2.47955322265625e-05,0.0,0.0,0.0,0.0,0.0,0.19175982475280762,5.137618541717529,
DEU_AachenBendplatz-1_84280_T-4299_in5_safe_variant_27,scenarios/generated_in5_tests/DEU_AachenBendplatz-1_84280_T-4299_in5_safe_variant_27.xml,10331,R_IN5,vp,2,domain_dpll,True,1,14,0,3.2,0,8.58306884765625e-06,4.410743713378906e-05,0.0017330646514892578,0.00046825408935546875,0.0017375946044921875,0.0002319812774658203,0.0,0.00422358512878418,4.82463812828064,
DEU_AachenBendplatz-1_84280_T-4299_in5_safe_variant_27,scenarios/generated_in5_tests/DEU_AachenBendplatz-1_84280_T-4299_in5_safe_variant_27.xml,10331,R_IN5,smt,1,dpll,True,1,14,13,3.2,0,0.0,1.6450881958007812e-05,0.0,0.0,0.0,0.0,0.0,0.13431787490844727,5.391795635223389,
DEU_AachenFrankenburg-1_295880_T-5899_in5_safe_variant_32,scenarios/generated_in5_tests/DEU_AachenFrankenburg-1_295880_T-5899_in5_safe_variant_32.xml,10562,R_IN5,vp,2,domain_dpll,True,1,4,0,inf,0,6.67572021484375e-06,2.09808349609375e-05,0.004128456115722656,0.0003428459167480469,0.0015294551849365234,0.00021505355834960938,0.0,0.006243467330932617,4.204044342041016,
DEU_AachenFrankenburg-1_295880_T-5899_in5_safe_variant_32,scenarios/generated_in5_tests/DEU_AachenFrankenburg-1_295880_T-5899_in5_safe_variant_32.xml,10562,R_IN5,smt,1,dpll,True,1,4,1,1.6,0,0.0,2.1696090698242188e-05,0.0,0.0,0.0,0.0,0.0,0.50288987159729,20.777999877929688,
DEU_AachenBendplatz-1_12960_T-979_in5_safe_variant_34,scenarios/generated_in5_tests/DEU_AachenBendplatz-1_12960_T-979_in5_safe_variant_34.xml,10047,R_IN5,vp,2,domain_dpll,True,1,14,0,3.2,0,1.0251998901367188e-05,2.0742416381835938e-05,0.001592397689819336,0.0003902912139892578,0.0015726089477539062,0.00028133392333984375,0.0,0.003867626190185547,4.7525246143341064,
DEU_AachenBendplatz-1_12960_T-979_in5_safe_variant_34,scenarios/generated_in5_tests/DEU_AachenBendplatz-1_12960_T-979_in5_safe_variant_34.xml,10047,R_IN5,smt,1,dpll,True,2,14,12,3.6,0,0.0,4.6253204345703125e-05,0.0,0.0,0.0,0.0,0.0,0.3413558006286621,5.486290454864502,
DEU_AachenBendplatz-1_132900_T-2919_in5_safe_variant_35,scenarios/generated_in5_tests/DEU_AachenBendplatz-1_132900_T-2919_in5_safe_variant_35.xml,10204,R_IN5,vp,2,domain_dpll,True,1,14,0,3.2,0,9.298324584960938e-06,1.8596649169921875e-05,0.0017523765563964844,0.0003104209899902344,0.0024499893188476562,0.00034117698669433594,0.0,0.004881858825683594,5.02480411529541,
DEU_AachenBendplatz-1_132900_T-2919_in5_safe_variant_35,scenarios/generated_in5_tests/DEU_AachenBendplatz-1_132900_T-2919_in5_safe_variant_35.xml,10204,R_IN5,smt,2,dpll,True,1,14,12,inf,0,0.0,1.6927719116210938e-05,0.0,0.0,0.0,0.0,0.0,0.0693976879119873,5.474441766738892,
DEU_AachenBendplatz-1_83820_T-3839_in5_safe_variant_37,scenarios/generated_in5_tests/DEU_AachenBendplatz-1_83820_T-3839_in5_safe_variant_37.xml,10288,R_IN5,vp,2,domain_dpll,True,1,11,0,2.4000000000000004,0,6.9141387939453125e-06,2.0742416381835938e-05,0.0026330947875976562,0.0004227161407470703,0.0014879703521728516,0.00027108192443847656,0.0,0.004842519760131836,4.782854795455933,
DEU_AachenBendplatz-1_83820_T-3839_in5_safe_variant_37,scenarios/generated_in5_tests/DEU_AachenBendplatz-1_83820_T-3839_in5_safe_variant_37.xml,10288,R_IN5,smt,2,dpll,True,1,11,0,inf,0,0.0,3.337860107421875e-05,0.0,0.0,0.0,0.0,0.0,0.2151317596435547,5.17391562461853,
DEU_AAH1-2_7900_T-1049_in5_variant_01,scenarios/generated_in5_tests/DEU_AAH1-2_7900_T-1049_in5_variant_01.xml,10020,R_IN5,vp,2,domain_dpll,True,1,63,0,inf,0,8.106231689453125e-06,1.7404556274414062e-05,0.030331134796142578,0.004320383071899414,0.0047757625579833984,0.0017344951629638672,0.0,0.041187286376953125,5.357824325561523,
DEU_AAH1-2_7900_T-1049_in5_variant_01,scenarios/generated_in5_tests/DEU_AAH1-2_7900_T-1049_in5_variant_01.xml,10020,R_IN5,smt,2,dpll,True,1,63,62,inf,0,0.0,1.9073486328125e-05,0.0,0.0,0.0,0.0,0.0,0.6688008308410645,6.138726711273193,
DEU_AAH1-2_7900_T-1049_in5_variant_03,scenarios/generated_in5_tests/DEU_AAH1-2_7900_T-1049_in5_variant_03.xml,10020,R_IN5,vp,2,domain_dpll,True,1,67,0,inf,0,7.3909759521484375e-06,1.9073486328125e-05,0.030652523040771484,0.004269599914550781,0.0055522918701171875,0.0017516613006591797,0.0,0.042252540588378906,5.371384143829346,
DEU_AAH1-2_7900_T-1049_in5_variant_03,scenarios/generated_in5_tests/DEU_AAH1-2_7900_T-1049_in5_variant_03.xml,10020,R_IN5,smt,2,dpll,True,1,67,66,inf,0,0.0,1.8358230590820312e-05,0.0,0.0,0.0,0.0,0.0,0.64786696434021,6.10071063041687,
DEU_AAH1-2_7900_T-1049_in5_variant_05,scenarios/generated_in5_tests/DEU_AAH1-2_7900_T-1049_in5_variant_05.xml,10020,R_IN5,vp,2,domain_dpll,False,0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.366600513458252,RecursionError: maximum recursion depth exceeded in comparison
DEU_AAH1-2_7900_T-1049_in5_variant_05,scenarios/generated_in5_tests/DEU_AAH1-2_7900_T-1049_in5_variant_05.xml,10020,R_IN5,smt,2,dpll,True,1,57,56,inf,0,0.0,2.0503997802734375e-05,0.0,0.0,0.0,0.0,0.0,1.154789924621582,6.531921148300171,
DEU_AAH1-2_7900_T-1049_in5_variant_06,scenarios/generated_in5_tests/DEU_AAH1-2_7900_T-1049_in5_variant_06.xml,10020,R_IN5,vp,2,domain_dpll,True,1,60,0,2.48,0,7.62939453125e-06,1.7881393432617188e-05,0.030269861221313477,0.0044155120849609375,0.004837512969970703,0.0017757415771484375,0.0,0.04132413864135742,5.385465383529663,
DEU_AAH1-2_7900_T-1049_in5_variant_06,scenarios/generated_in5_tests/DEU_AAH1-2_7900_T-1049_in5_variant_06.xml,10020,R_IN5,smt,2,dpll,False,15,60,57,,0,0.0,0.00029754638671875,0.0,0.0,0.0,0.0,0.0,0.8351235389709473,6.17899751663208,repair returned None
DEU_AAH1-2_7900_T-1049_in5_variant_07,scenarios/generated_in5_tests/DEU_AAH1-2_7900_T-1049_in5_variant_07.xml,10020,R_IN5,vp,2,domain_dpll,True,1,66,0,2.92,0,6.67572021484375e-06,1.7881393432617188e-05,0.03080296516418457,0.004264354705810547,0.004737138748168945,0.0017611980438232422,0.0,0.041590213775634766,5.379824638366699,
DEU_AAH1-2_7900_T-1049_in5_variant_07,scenarios/generated_in5_tests/DEU_AAH1-2_7900_T-1049_in5_variant_07.xml,10020,R_IN5,smt,2,dpll,True,1,66,65,inf,0,0.0,1.6927719116210938e-05,0.0,0.0,0.0,0.0,0.0,0.6560382843017578,6.06742000579834,
DEU_AAH1-2_7900_T-1049_in5_variant_09,scenarios/generated_in5_tests/DEU_AAH1-2_7900_T-1049_in5_variant_09.xml,10020,R_IN5,vp,2,domain_dpll,True,1,61,0,2.56,0,6.198883056640625e-06,1.6689300537109375e-05,0.031064987182617188,0.0043506622314453125,0.0050623416900634766,0.0017540454864501953,0.0,0.04225492477416992,5.31955361366272,
DEU_AAH1-2_7900_T-1049_in5_variant_09,scenarios/generated_in5_tests/DEU_AAH1-2_7900_T-1049_in5_variant_09.xml,10020,R_IN5,smt,2,dpll,True,1,61,58,inf,0,0.0,1.7642974853515625e-05,0.0,0.0,0.0,0.0,0.0,0.6873204708099365,6.154220819473267,
