scenario_id,ego_id,sat_solver_mode,repairer_type,success,iterations,tv,tc,updated_tv,domain_dict_size,domain_dict_time,sat_time,constraint_extraction_time,constraint_conversion_time,lp_time,trajectory_build_time,compliance_check_time,tc_search_time,reach_set_time,optimization_time,core_total_time,wall_time,error
DEU_LocationALower-14_96_T-1,15,domain_dpll,vp,True,1,16,0,inf,0,0.002117156982421875,4.410743713378906e-05,0.00039315223693847656,0.0004191398620605469,0.0025186538696289062,0.0003695487976074219,0.0,0.0,0.0,0.0,0.005861759185791016,2.87947416305542,
DEU_LocationALower-14_96_T-1,15,domain_dpll,smt,True,1,16,15,inf,0,0.0,6.4849853515625e-05,0.0,0.0,0.0,0.0,0.0,0.050200700759887695,0.03620266914367676,0.08235549926757812,0.1688237190246582,5.229416608810425,
DEU_LocationALower-25_155_T-1,15,domain_dpll,vp,True,1,8,0,inf,0,0.0023276805877685547,4.601478576660156e-05,0.0004382133483886719,0.00047469139099121094,0.002792835235595703,0.0004227161407470703,0.0,0.0,0.0,0.0,0.0065021514892578125,2.305013656616211,
DEU_LocationALower-25_155_T-1,15,domain_dpll,smt,True,1,8,7,inf,0,0.0,4.458427429199219e-05,0.0,0.0,0.0,0.0,0.0,0.04334831237792969,0.11026263236999512,0.2348036766052246,0.3884592056274414,4.314656496047974,
DEU_LocationALower-27_140_T-1,14,domain_dpll,vp,True,1,8,0,inf,0,0.0024993419647216797,5.0067901611328125e-05,0.00043582916259765625,0.00044155120849609375,0.006590604782104492,0.0014719963073730469,0.0,0.0,0.0,0.0,0.011489391326904297,2.697746992111206,
DEU_LocationALower-27_140_T-1,14,domain_dpll,smt,True,1,8,7,inf,0,0.0,5.7220458984375e-05,0.0,0.0,0.0,0.0,0.0,0.03462648391723633,0.16233611106872559,0.21740293502807617,0.41442275047302246,5.297971248626709,
DEU_LocationALower-27_184_T-1,13,domain_dpll,vp,True,1,16,0,inf,0,0.0031096935272216797,5.745887756347656e-05,0.0006213188171386719,0.0006763935089111328,0.003237485885620117,0.0003845691680908203,0.0,0.0,0.0,0.0,0.008086919784545898,3.046442985534668,
DEU_LocationALower-27_184_T-1,13,domain_dpll,smt,True,1,16,15,inf,0,0.0,7.367134094238281e-05,0.0,0.0,0.0,0.0,0.0,0.05507183074951172,0.05327248573303223,0.09975934028625488,0.2081773281097412,3.6398468017578125,
DEU_LocationALower-28_109_T-1,13,domain_dpll,vp,True,1,4,0,inf,0,0.004910945892333984,7.867813110351562e-05,0.0008571147918701172,0.0009913444519042969,0.004056453704833984,0.0006754398345947266,0.0,0.0,0.0,0.0,0.011569976806640625,2.8155791759490967,
DEU_LocationALower-28_109_T-1,13,domain_dpll,smt,True,1,4,3,inf,0,0.0,5.125999450683594e-05,0.0,0.0,0.0,0.0,0.0,0.017887353897094727,0.16463637351989746,0.26599764823913574,0.44857263565063477,5.465201139450073,
DEU_LocationALower-28_109_T-1,18,domain_dpll,vp,True,1,8,0,inf,0,0.0026328563690185547,5.054473876953125e-05,0.0004291534423828125,0.0005743503570556641,0.0028662681579589844,0.001237630844116211,0.0,0.0,0.0,0.0,0.007790803909301758,3.083397626876831,
DEU_LocationALower-28_109_T-1,18,domain_dpll,smt,True,1,8,7,inf,0,0.0,5.364418029785156e-05,0.0,0.0,0.0,0.0,0.0,0.03698611259460449,0.1524217128753662,0.2108139991760254,0.40027546882629395,4.999478101730347,
DEU_LocationALower-28_228_T-1,11,domain_dpll,vp,True,1,16,0,inf,0,0.0023686885833740234,4.76837158203125e-05,0.0004222393035888672,0.00046944618225097656,0.0026831626892089844,0.00034427642822265625,0.0,0.0,0.0,0.0,0.00633549690246582,3.0210518836975098,
DEU_LocationALower-28_228_T-1,11,domain_dpll,smt,True,1,16,15,inf,0,0.0,4.982948303222656e-05,0.0,0.0,0.0,0.0,0.0,0.030364990234375,0.03115224838256836,0.06995916366577148,0.13152623176574707,4.196121692657471,
DEU_LocationALower-28_252_T-1,12,domain_dpll,vp,True,1,3,0,inf,0,0.002658367156982422,6.389617919921875e-05,0.0004360675811767578,0.00044608116149902344,0.0028548240661621094,0.00041866302490234375,0.0,0.0,0.0,0.0,0.006877899169921875,2.5437281131744385,
DEU_LocationALower-28_252_T-1,12,domain_dpll,smt,True,1,3,2,inf,0,0.0,5.1021575927734375e-05,0.0,0.0,0.0,0.0,0.0,0.019994258880615234,0.1482691764831543,0.22664117813110352,0.3949556350708008,4.801478385925293,
DEU_LocationALower-28_252_T-1,18,domain_dpll,vp,True,1,5,0,inf,0,0.002364635467529297,5.125999450683594e-05,0.0004107952117919922,0.0004405975341796875,0.0027191638946533203,0.00032019615173339844,0.0,0.0,0.0,0.0,0.006306648254394531,3.774204730987549,
DEU_LocationALower-28_252_T-1,18,domain_dpll,smt,True,1,5,4,inf,0,0.0,4.100799560546875e-05,0.0,0.0,0.0,0.0,0.0,0.01562190055847168,0.0884714126586914,0.1422739028930664,0.24640822410583496,4.710925579071045,
DEU_LocationALower-29_123_T-1,16,domain_dpll,vp,True,1,9,0,inf,0,0.005082130432128906,7.534027099609375e-05,0.0008661746978759766,0.0010263919830322266,0.0057833194732666016,0.0006647109985351562,0.0,0.0,0.0,0.0,0.013498067855834961,3.110158681869507,
DEU_LocationALower-29_123_T-1,16,domain_dpll,smt,True,1,9,8,inf,0,0.0,4.124641418457031e-05,0.0,0.0,0.0,0.0,0.0,0.023426055908203125,0.06131482124328613,0.11184287071228027,0.1966249942779541,4.206125259399414,
DEU_LocationALower-29_134_T-1,9,domain_dpll,vp,True,1,7,0,inf,0,0.004114866256713867,7.104873657226562e-05,0.0005574226379394531,0.0006899833679199219,0.0036411285400390625,0.0004413127899169922,0.0,0.0,0.0,0.0,0.009515762329101562,2.5659639835357666,
