rule_group,algorithm_variant,scenario_id,scenario_path,ego_id,rule,repairer_type,planner,constraint_mode,sat_solver_mode,extend_acceleration_reference_path,attempted_smt_configurations,success,iterations,successful_repair_mode,deceleration_iterations,acceleration_iterations,tv,tc,updated_tv,domain_dict_size,predicate_value_estimate_time,vp_planning_time,constraint_extract_time,sat_solve_time,domain_dict_time,sat_time,clcs_time,constraint_extraction_time,constraint_conversion_time,lp_time,trajectory_build_time,tc_search_time,reach_set_time,optimization_time,core_total_time,wall_time,error
in1,vp_acceleration,DEU_AachenBendplatz-1_125580_T-5599,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_125580_T-5599.xml,10402,R_IN1,vp,2,1,dpll,False,,True,1,deceleration,1,0,10,0,inf,0,0.0,0.0035531520843505,0.0010464191436767,4.744529724121094e-05,0.0,4.744529724121094e-05,0.0014512538909912,0.0007712841033935,0.0002751350402832,0.0033013820648193,0.0002517700195312,0.0,0.0,0.0,0.0046470165252685,1.0666768550872805,
in1,vp_acceleration,DEU_AachenBendplatz-1_102320_T-2339,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_102320_T-2339.xml,10147,R_IN1,vp,2,1,dpll,False,,True,1,deceleration,1,0,11,0,inf,0,0.0,0.0045862197875976,0.0026648044586181,4.553794860839844e-05,0.0,4.553794860839844e-05,0.0023388862609863,0.0021719932556152,0.0004928112030029,0.004321813583374,0.0002644062042236,0.0,0.0,0.0,0.0072965621948242,0.8800714015960693,
in1,vp_acceleration,DEU_AachenBendplatz-1_102160_T-2179,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_102160_T-2179.xml,10130,R_IN1,vp,2,1,dpll,False,,True,1,deceleration,1,0,12,0,inf,0,0.0,0.0037841796875,0.0017735958099365,4.363059997558594e-05,0.0,4.363059997558594e-05,0.0018703937530517,0.0014450550079345,0.0003285408020019,0.0035362243652343,0.0002479553222656,0.0,0.0,0.0,0.0056014060974121,0.9514050483703612,
in1,vp_acceleration,DEU_AachenBendplatz-1_144920_T-4939,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_144920_T-4939.xml,10367,R_IN1,vp,2,1,dpll,False,,True,1,deceleration,1,0,16,0,inf,0,0.0,0.0035898685455322,0.000648021697998,4.506111145019531e-05,0.0,4.506111145019531e-05,0.0010011196136474,0.0004162788391113,0.0002317428588867,0.003319501876831,0.0002703666687011,0.0,0.0,0.0,0.0042829513549804,0.8641180992126465,
in1,vp_acceleration,DEU_AachenBendplatz-1_83420_T-3439,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_83420_T-3439.xml,10262,R_IN1,vp,2,1,dpll,False,,True,1,deceleration,1,0,11,0,inf,0,0.0,0.0043950080871582,0.0026557445526123,4.649162292480469e-05,0.0,4.649162292480469e-05,0.0023112297058105,0.0022616386413574,0.0003941059112548,0.0041229724884033,0.0002720355987548,0.0,0.0,0.0,0.0070972442626953,0.8323519229888916,
in1,vp_acceleration,DEU_AachenBendplatz-1_124320_T-4339,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_124320_T-4339.xml,10290,R_IN1,vp,2,1,dpll,False,,True,1,deceleration,1,0,11,0,inf,0,0.0,0.0035674571990966,0.0013248920440673,4.553794860839844e-05,0.0,4.553794860839844e-05,0.0016112327575683,0.0010309219360351,0.0002939701080322,0.0032992362976074,0.0002682209014892,0.0,0.0,0.0,0.0049378871917724,0.9082396030426024,
in1,vp_acceleration,DEU_AachenBendplatz-1_132580_T-2599,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_132580_T-2599.xml,10183,R_IN1,vp,2,1,dpll,False,,True,1,deceleration,1,0,11,0,inf,0,0.0,0.0056142807006835,0.0017488002777099,4.863739013671875e-05,0.0,4.863739013671875e-05,0.0019013881683349,0.0014083385467529,0.000340461730957,0.0050494670867919,0.0005648136138916,0.0,0.0,0.0,0.0074117183685302,0.8702046871185303,
in1,vp_acceleration,DEU_AachenBendplatz-1_71480_T-1499,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_71480_T-1499.xml,10069,R_IN1,vp,2,1,dpll,False,,True,1,deceleration,1,0,11,0,inf,0,0.0,0.004096508026123,0.002049446105957,5.1021575927734375e-05,0.0,5.1021575927734375e-05,0.0020229816436767,0.001680850982666,0.000368595123291,0.003843069076538,0.0002534389495849,0.0,0.0,0.0,0.0061969757080078,0.84255051612854,
in1,vp_acceleration,DEU_AachenBendplatz-1_143920_T-3939,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_143920_T-3939.xml,10304,R_IN1,vp,2,1,dpll,False,,True,1,deceleration,1,0,12,0,inf,0,0.0,0.0053017139434814,0.0023965835571289,4.315376281738281e-05,0.0,4.315376281738281e-05,0.0022745132446289,0.0020148754119873,0.0003817081451416,0.0050272941589355,0.0002744197845458,0.0,0.0,0.0,0.0077414512634277,0.837977409362793,
in1,vp_acceleration,DEU_AachenBendplatz-1_83340_T-3359,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_83340_T-3359.xml,10255,R_IN1,vp,2,1,dpll,False,,True,1,deceleration,1,0,12,0,inf,0,0.0,0.0067789554595947,0.0021343231201171,4.57763671875e-05,0.0,4.57763671875e-05,0.0020942687988281,0.0017712116241455,0.0003631114959716,0.0064339637756347,0.0003449916839599,0.0,0.0,0.0,0.0089590549468994,0.8481814861297607,
in1,vp_acceleration,DEU_AachenBendplatz-1_102260_T-2279,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_102260_T-2279.xml,10142,R_IN1,vp,2,1,dpll,False,,True,1,deceleration,1,0,16,2,inf,0,0.0,0.0038380622863769,0.0007503032684326,4.649162292480469e-05,0.0,4.649162292480469e-05,0.0013375282287597,0.0004808902740478,0.0002694129943847,0.003563642501831,0.0002744197845458,0.0,0.0,0.0,0.0046348571777343,0.854996919631958,
in1,vp_acceleration,DEU_AachenBendplatz-1_102720_T-2739,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_102720_T-2739.xml,10169,R_IN1,vp,2,1,dpll,False,,True,1,deceleration,1,0,13,0,inf,0,0.0,0.0054912567138671,0.0007030963897705,5.316734313964844e-05,0.0,5.316734313964844e-05,0.0011241436004638,0.0004746913909912,0.0002284049987792,0.0048999786376953,0.0005912780761718,0.0,0.0,0.0,0.0062475204467773,0.8286828994750977,
in1,vp_acceleration,DEU_AachenBendplatz-1_111320_T-1339,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_111320_T-1339.xml,10087,R_IN1,vp,2,1,dpll,False,,True,1,deceleration,1,0,13,0,inf,0,0.0,0.0048425197601318,0.0009524822235107,5.435943603515625e-05,0.0,5.435943603515625e-05,0.0015046596527099,0.0006279945373535,0.0003244876861572,0.0041587352752685,0.0006837844848632,0.0,0.0,0.0,0.0058493614196777,0.8777072429656982,
in1,vp_acceleration,DEU_AachenBendplatz-1_113180_T-3199,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_113180_T-3199.xml,10211,R_IN1,vp,2,1,dpll,False,,True,1,deceleration,1,0,12,0,inf,0,0.0,0.0037503242492675,0.0007517337799072,4.434585571289063e-05,0.0,4.434585571289063e-05,0.0012240409851074,0.000502586364746,0.0002491474151611,0.003298282623291,0.0004520416259765,0.0,0.0,0.0,0.0045464038848876,1.006181240081787,
in1,vp_acceleration,DEU_AachenBendplatz-1_113620_T-3639,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_113620_T-3639.xml,10245,R_IN1,vp,2,1,dpll,False,,True,1,deceleration,1,0,3,0,inf,0,0.0,0.0042345523834228,0.0013341903686523,4.315376281738281e-05,0.0,4.315376281738281e-05,0.0016360282897949,0.0010371208190917,0.0002970695495605,0.0036258697509765,0.0006086826324462,0.0,0.0,0.0,0.0056118965148925,0.9201986789703368,
in1,vp_acceleration,DEU_AachenBendplatz-1_12640_T-659,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_12640_T-659.xml,10034,R_IN1,vp,2,1,dpll,False,,True,1,deceleration,1,0,10,0,inf,0,0.0,0.0037355422973632,0.001171588897705,4.38690185546875e-05,0.0,4.38690185546875e-05,0.0015316009521484,0.0008895397186279,0.0002820491790771,0.0034375190734863,0.0002980232238769,0.0,0.0,0.0,0.004951000213623,0.8526489734649658,
in1,vp_acceleration,DEU_AachenBendplatz-1_133320_T-3339,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_133320_T-3339.xml,10229,R_IN1,vp,2,1,dpll,False,,True,1,deceleration,1,0,17,0,inf,0,0.0,0.0040597915649414,0.0008685588836669,4.315376281738281e-05,0.0,4.315376281738281e-05,0.0013253688812255,0.0006065368652343,0.0002620220184326,0.0030841827392578,0.0009756088256835,0.0,0.0,0.0,0.0049715042114257,1.0697999000549316,
in1,vp_acceleration,DEU_AachenBendplatz-1_134560_T-4579,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_134560_T-4579.xml,10319,R_IN1,vp,2,1,dpll,False,,True,1,deceleration,1,0,11,0,inf,0,0.0,0.0049118995666503,0.0013155937194824,4.696846008300781e-05,0.0,4.696846008300781e-05,0.0017404556274414,0.0010075569152832,0.0003080368041992,0.0042328834533691,0.0006790161132812,0.0,0.0,0.0,0.0062744617462158,0.9080393314361572,
in1,vp_acceleration,DEU_AachenBendplatz-1_143120_T-3139,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_143120_T-3139.xml,10231,R_IN1,vp,2,1,dpll,False,,True,1,deceleration,1,0,15,0,inf,0,0.0,0.0036115646362304,0.0008056163787841,4.38690185546875e-05,0.0,4.38690185546875e-05,0.0012571811676025,0.0005438327789306,0.0002617835998535,0.0030200481414794,0.0005915164947509,0.0,0.0,0.0,0.0044610500335693,0.9262423515319824,
in1,vp_acceleration,DEU_AachenBendplatz-1_143500_T-3519,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_143500_T-3519.xml,10266,R_IN1,vp,2,1,dpll,False,,True,1,deceleration,1,0,9,0,inf,0,0.0,0.0043933391571044,0.0012092590332031,4.744529724121094e-05,0.0,4.744529724121094e-05,0.0016412734985351,0.0009033679962158,0.0003058910369873,0.0041263103485107,0.0002670288085937,0.0,0.0,0.0,0.0056500434875488,0.924523115158081,
in1,vp_acceleration,DEU_AachenBendplatz-1_151840_T-1859,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_151840_T-1859.xml,10125,R_IN1,vp,2,1,dpll,False,,True,1,deceleration,1,0,18,0,inf,0,0.0,0.0039079189300537,0.0010702610015869,4.649162292480469e-05,0.0,4.649162292480469e-05,0.0015468597412109,0.0007822513580322,0.0002880096435546,0.0035758018493652,0.0003321170806884,0.0,0.0,0.0,0.0050246715545654,0.8814053535461426,
in1,vp_acceleration,DEU_AachenBendplatz-1_153320_T-3339,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_153320_T-3339.xml,10220,R_IN1,vp,2,1,dpll,False,,True,1,deceleration,1,0,5,0,inf,0,0.0,0.0047762393951416,0.0010881423950195,4.2438507080078125e-05,0.0,4.2438507080078125e-05,0.002453327178955,0.0007121562957763,0.0003759860992431,0.0045099258422851,0.0002663135528564,0.0,0.0,0.0,0.0059068202972412,0.8682024478912354,
in1,vp_acceleration,DEU_AachenBendplatz-1_153880_T-3899,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_153880_T-3899.xml,10242,R_IN1,vp,2,1,dpll,False,,True,1,deceleration,1,0,9,0,inf,0,0.0,0.0038144588470458,0.0009591579437255,4.458427429199219e-05,0.0,4.458427429199219e-05,0.0014398097991943,0.0006799697875976,0.0002791881561279,0.0035586357116699,0.0002558231353759,0.0,0.0,0.0,0.0048182010650634,1.2985544204711914,
in1,vp_acceleration,DEU_AachenBendplatz-1_154400_T-4419,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_154400_T-4419.xml,10278,R_IN1,vp,2,1,dpll,False,,True,1,deceleration,1,0,16,0,inf,0,0.0,0.0041863918304443,0.0006840229034423,4.553794860839844e-05,0.0,4.553794860839844e-05,0.0010569095611572,0.0004565715789794,0.0002274513244628,0.0035576820373535,0.0006287097930908,0.0,0.0,0.0,0.0049159526824951,0.8680121898651123,
in1,vp_acceleration,DEU_AachenBendplatz-1_163620_T-3639,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_163620_T-3639.xml,10262,R_IN1,vp,2,1,dpll,False,,False,5,,5,0,3,0,,0,0.0,0.0017309188842773,0.0049889087677001,0.0004746913909912,0.0,0.0004746913909912,0.0017309188842773,0.0039644241333007,0.0010244846343994,0.0017309188842773,0.0,0.0,0.0,0.0,0.0071945190429687,0.7608084678649902,repair returned None
in1,vp_acceleration,DEU_AachenBendplatz-1_172060_T-2079,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_172060_T-2079.xml,10157,R_IN1,vp,2,1,dpll,False,,True,1,deceleration,1,0,16,0,inf,0,0.0,0.0036547183990478,0.0006144046783447,3.9577484130859375e-05,0.0,3.9577484130859375e-05,0.0009851455688476,0.0003879070281982,0.0002264976501464,0.0033597946166992,0.0002949237823486,0.0,0.0,0.0,0.0043087005615234,0.9487450122833252,
in1,vp_acceleration,DEU_AachenBendplatz-1_173000_T-3019,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_173000_T-3019.xml,10220,R_IN1,vp,2,1,dpll,False,,True,1,deceleration,1,0,8,0,inf,0,0.0,0.0032286643981933,0.0005226135253906,4.029273986816406e-05,0.0,4.029273986816406e-05,0.0008981227874755,0.0003163814544677,0.0002062320709228,0.0028638839721679,0.0003647804260253,0.0,0.0,0.0,0.0037915706634521,1.160960674285889,
in1,vp_acceleration,DEU_AachenBendplatz-1_174820_T-4839,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_174820_T-4839.xml,10347,R_IN1,vp,2,1,dpll,False,,True,1,deceleration,1,0,8,0,inf,0,0.0,0.0029590129852294,0.0006415843963623,4.696846008300781e-05,0.0,4.696846008300781e-05,0.0010521411895751,0.0004143714904785,0.0002272129058837,0.0027277469635009,0.0002312660217285,0.0,0.0,0.0,0.0036475658416748,0.9023890495300292,
in1,vp_acceleration,DEU_AachenBendplatz-1_1760_T-79,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_1760_T-79.xml,10004,R_IN1,vp,2,1,dpll,False,,True,1,deceleration,1,0,8,0,inf,0,0.0,0.0029504299163818,0.0005748271942138,4.2438507080078125e-05,0.0,4.2438507080078125e-05,0.0008838176727294,0.00034761428833,0.0002272129058837,0.0027122497558593,0.0002381801605224,0.0,0.0,0.0,0.0035676956176757,1.0383927822113037,
in1,vp_acceleration,DEU_AachenBendplatz-1_7140_T-159,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_7140_T-159.xml,10021,R_IN1,vp,2,1,dpll,False,,True,1,deceleration,1,0,11,8,inf,0,0.0,0.0030853748321533,0.0006542205810546,4.434585571289063e-05,0.0,4.434585571289063e-05,0.0012295246124267,0.0004668235778808,0.0001873970031738,0.0029144287109375,0.0001709461212158,0.0,0.0,0.0,0.0037839412689208,0.81308913230896,
in1,vp_acceleration,DEU_AachenBendplatz-1_7180_T-199,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_7180_T-199.xml,10023,R_IN1,vp,2,1,dpll,False,,True,1,deceleration,1,0,9,0,inf,0,0.0,0.0032947063446044,0.000988483428955,4.696846008300781e-05,0.0,4.696846008300781e-05,0.001422643661499,0.0007297992706298,0.0002586841583251,0.0030527114868164,0.000241994857788,0.0,0.0,0.0,0.0043301582336425,0.8354620933532715,
in1,vp_acceleration,DEU_AachenBendplatz-1_73340_T-3359,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_73340_T-3359.xml,10133,R_IN1,vp,2,1,dpll,False,,True,1,deceleration,1,0,5,2,inf,0,0.0,0.0041029453277587,0.0004379749298095,4.76837158203125e-05,0.0,4.76837158203125e-05,0.0010516643524169,0.0002195835113525,0.000218391418457,0.003556489944458,0.0005464553833007,0.0,0.0,0.0,0.0045886039733886,0.8896138668060303,
in1,vp_acceleration,DEU_AachenBendplatz-1_74540_T-4559,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_74540_T-4559.xml,10176,R_IN1,vp,2,1,dpll,False,,True,1,deceleration,1,0,4,0,inf,0,0.0,0.0051195621490478,0.001544713973999,4.76837158203125e-05,0.0,4.76837158203125e-05,0.0018880367279052,0.0012335777282714,0.0003111362457275,0.004434585571289,0.0006849765777587,0.0,0.0,0.0,0.0067119598388671,0.9521124362945556,
in1,vp_acceleration,DEU_AachenBendplatz-1_83880_T-3899,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_83880_T-3899.xml,10296,R_IN1,vp,2,1,dpll,False,,True,1,deceleration,1,0,9,0,inf,0,0.0,0.0048046112060546,0.000929832458496,4.529953002929688e-05,0.0,4.529953002929688e-05,0.0013253688812255,0.0006566047668457,0.0002732276916503,0.0044636726379394,0.0003409385681152,0.0,0.0,0.0,0.00577974319458,0.8515884876251221,
in1,vp_acceleration,DEU_AachenBendplatz-1_84360_T-4379,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_84360_T-4379.xml,10337,R_IN1,vp,2,1,dpll,False,,True,1,deceleration,1,0,6,0,inf,0,0.0,0.0044295787811279,0.0015358924865722,4.410743713378906e-05,0.0,4.410743713378906e-05,0.001732587814331,0.0012249946594238,0.0003108978271484,0.0041942596435546,0.0002353191375732,0.0,0.0,0.0,0.0060095787048339,0.8277277946472168,
in1,vp_acceleration,DEU_AachenBendplatz-1_8620_T-639,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_8620_T-639.xml,10044,R_IN1,vp,2,1,dpll,False,,True,1,deceleration,1,0,8,0,inf,0,0.0,0.0045876502990722,0.0010552406311035,4.482269287109375e-05,0.0,4.482269287109375e-05,0.0013341903686523,0.0006957054138183,0.0003595352172851,0.0041000843048095,0.0004875659942626,0.0,0.0,0.0,0.0056877136230468,0.8121490478515625,
in1,vp_acceleration,DEU_AachenBendplatz-1_91680_T-1699,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_91680_T-1699.xml,10108,R_IN1,vp,2,1,dpll,False,,True,1,deceleration,1,0,12,1,inf,0,0.0,0.0040898323059082,0.0009591579437255,4.529953002929688e-05,0.0,4.529953002929688e-05,0.0013148784637451,0.0007011890411376,0.0002579689025878,0.0038444995880126,0.0002453327178955,0.0,0.0,0.0,0.005094289779663,0.7939662933349609,
in3,vp_acceleration,DEU_AachenFrankenburg-1_201920_T-1939,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_201920_T-1939.xml,10185,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,1,0,inf,13,0.000767707824707,0.0049424171447753,0.00053071975708,0.0001699924468994,0.000767707824707,0.0001699924468994,0.0029237270355224,8.654594421386719e-05,0.0004441738128662,0.004685640335083,0.0002567768096923,0.0,0.0,0.0,0.0064108371734619,1.1907670497894287,
in3,vp_acceleration,DEU_AachenFrankenburg-1_212980_T-2999,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_212980_T-2999.xml,10277,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,4,0,inf,13,0.0007779598236083,0.0052936077117919,0.0005216598510742,0.0001554489135742,0.0007779598236083,0.0001554489135742,0.0027127265930175,8.487701416015625e-05,0.000436782836914,0.0050311088562011,0.0002624988555908,0.0,0.0,0.0,0.0067486763000488,1.2053837776184082,
in3,vp_acceleration,DEU_AachenFrankenburg-1_214320_T-4339,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_214320_T-4339.xml,10381,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,2,0,inf,13,0.0007150173187255,0.0044736862182617,0.0005576610565185,0.0002188682556152,0.0007150173187255,0.0002188682556152,0.0020389556884765,0.0001449584960937,0.0004127025604248,0.0041868686676025,0.0002868175506591,0.0,0.0,0.0,0.005965232849121,1.3606886863708496,
in3,vp_acceleration,DEU_AachenFrankenburg-1_231880_T-1899,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_231880_T-1899.xml,10184,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,3,0,inf,13,0.0005812644958496,0.0039396286010742,0.0003397464752197,0.0001475811004638,0.0005812644958496,0.0001475811004638,0.0011072158813476,8.535385131835938e-05,0.0002543926239013,0.0036518573760986,0.0002877712249755,0.0,0.0,0.0,0.0050082206726074,1.2038042545318604,
in3,vp_acceleration,DEU_AachenFrankenburg-1_26540_T-559,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_26540_T-559.xml,10066,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,1,0,inf,13,0.0007143020629882,0.0044491291046142,0.000460147857666,0.0001728534698486,0.0007143020629882,0.0001728534698486,0.0022501945495605,8.606910705566406e-05,0.0003740787506103,0.0041680335998535,0.0002810955047607,0.0,0.0,0.0,0.0057964324951171,1.4495151042938232,
in3,vp_acceleration,DEU_AachenFrankenburg-1_281480_T-1499,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_281480_T-1499.xml,10138,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,7,0,inf,13,0.000718355178833,0.0044426918029785,0.0004293918609619,0.0001571178436279,0.000718355178833,0.0001571178436279,0.001965045928955,8.0108642578125e-05,0.0003492832183837,0.0041356086730957,0.0003070831298828,0.0,0.0,0.0,0.0057475566864013,1.2151882648468018,
in3,vp_acceleration,DEU_AachenFrankenburg-1_291080_T-1099,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_291080_T-1099.xml,10131,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,4,0,inf,13,0.0007550716400146,0.004138708114624,0.0004491806030273,0.0001642704010009,0.0007550716400146,0.0001642704010009,0.002054214477539,8.320808410644531e-05,0.0003659725189208,0.0038888454437255,0.0002498626708984,0.0,0.0,0.0,0.0055072307586669,1.223059892654419,
in3,vp_acceleration,DEU_AachenFrankenburg-1_291980_T-1999,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_291980_T-1999.xml,10203,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,6,0,inf,13,0.0006749629974365,0.0044350624084472,0.0003931522369384,0.000152587890625,0.0006749629974365,0.000152587890625,0.0017235279083251,7.2479248046875e-05,0.0003206729888916,0.0041954517364501,0.000239610671997,0.0,0.0,0.0,0.0056557655334472,1.310990810394287,
in3,vp_acceleration,DEU_AachenFrankenburg-1_294020_T-4039,/data_linux/Lab/highD-cr-scenarios/13_inD/scenarios/DEU_AachenFrankenburg-1_294020_T-4039.xml,10394,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,7,0,inf,13,0.0006847381591796,0.004378318786621,0.0004734992980957,0.0001585483551025,0.0006847381591796,0.0001585483551025,0.0023524761199951,8.440017700195312e-05,0.0003890991210937,0.0041260719299316,0.0002522468566894,0.0,0.0,0.0,0.005695104598999,1.2026569843292236,
in3,vp_acceleration,DEU_AachenFrankenburg-1_183000_T-3019,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_183000_T-3019.xml,10233,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,11,0,inf,13,0.0006916522979736,0.004134178161621,0.0004584789276123,0.0001542568206787,0.0006916522979736,0.0001542568206787,0.0020804405212402,8.559226989746094e-05,0.0003728866577148,0.0039064884185791,0.0002276897430419,0.0,0.0,0.0,0.0054385662078857,1.2032349109649658,
in3,vp_acceleration,DEU_AachenFrankenburg-1_183020_T-3039,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_183020_T-3039.xml,10235,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,6,0,inf,13,0.0007157325744628,0.0057802200317382,0.0005044937133789,0.0001478195190429,0.0007157325744628,0.0001478195190429,0.0025956630706787,8.034706115722656e-05,0.0004241466522216,0.0055246353149414,0.0002555847167968,0.0,0.0,0.0,0.007148265838623,1.2127337455749512,
in3,vp_acceleration,DEU_AachenFrankenburg-1_183920_T-3939,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_183920_T-3939.xml,10289,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,9,0,inf,14,0.00083589553833,0.005260944366455,0.000584602355957,0.0002944469451904,0.00083589553833,0.0002944469451904,0.0030066967010498,9.822845458984376e-05,0.0004863739013671,0.0049800872802734,0.0002808570861816,0.0,0.0,0.0,0.0069758892059326,1.2249326705932615,
in3,vp_acceleration,DEU_AachenFrankenburg-1_183940_T-3959,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_183940_T-3959.xml,10291,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,1,deceleration,1,0,3,0,inf,13,0.0007274150848388,0.0048437118530273,0.0004675388336181,0.0001583099365234,0.0007274150848388,0.0001583099365234,0.0021941661834716,8.344650268554688e-05,0.0003840923309326,0.0044827461242675,0.0003609657287597,0.0,0.0,0.0,0.0061969757080078,1.273625373840332,
in3,vp_acceleration,DEU_AachenFrankenburg-1_184840_T-4859,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_184840_T-4859.xml,10366,R_IN3_hand_draft,vp,2,1,domain_dpll,False,,True,7,acceleration,0,7,4,0,inf,13,0.0014591217041015,0.027587890625,0.002223253250122,0.0013165473937988,0.0014591217041015,0.0013165473937988,0.0010576248168945,0.0004396438598632,0.0017836093902587,0.026064395904541,0.0015234947204589,0.0,0.0,0.0,0.0325868129730224,1.7426440715789795,
