cohort,old_solver_feasible,old_monitor_compliant,old_success,old_core_total_time,old_num_binary_variables,scenario_id,scenario_path,ego_id,rule,repeat,encoding,num_steps,solver_feasible,monitor_compliant,success,specification_time,solver_setup_time,solve_time,core_total_time,validation_time,gurobi_runtime,num_variables,num_binary_variables,num_constraints,solver_status,mip_gap,robustness,updated_tv,updated_other_id,updated_diagnostics,candidate_sd_at_tv,error
all_cases,False,False,False,0.5034601819970703,66,DEU_AachenBendplatz-1_155320_T-5339,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_155320_T-5339.xml,10335,R_IN1,0,standard,20,True,False,False,0.0025418189998163143,0.38975042499987467,0.01351630700082751,0.4058085510005185,0.4233674249990145,0.012919902801513672,921,179,1446,2,0.0,0.009999999999308784,0.8,(),,"{""t"": 4, ""s"": 48.52004917755124, ""d"": -0.7554315532014311}",
all_cases,False,False,False,0.38419907900060934,60,DEU_AachenBendplatz-1_75140_T-5159,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_75140_T-5159.xml,10203,R_IN1,0,standard,20,True,False,False,0.0030694079996465007,0.43133445699822914,0.023185358000773704,0.45758922299864935,0.4446652709993941,0.02240610122680664,903,173,1422,2,9.59954541255719e-05,0.01,0.2,(),,"{""t"": 1, ""s"": 47.887087480796275, ""d"": 0.40544239362123213}",
all_cases,False,False,False,0.3649660359988047,61,DEU_AachenBendplatz-1_171600_T-1619,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_171600_T-1619.xml,10125,R_IN1,0,standard,20,True,False,False,0.003997542999059078,0.4294772310004191,0.013960583999505616,0.4474353579989838,0.608444313000291,0.013158082962036133,903,173,1422,2,0.0,0.01,0.4,(),,"{""t"": 2, ""s"": 48.34011793843265, ""d"": -0.4286239454516757}",
all_cases,False,False,False,0.2767326260000118,50,DEU_AachenBendplatz-1_124700_T-4719,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_124700_T-4719.xml,10320,R_IN1,0,standard,20,True,False,False,0.0012907790005556308,0.41468164199977764,0.014954393000152777,0.43092681400048605,0.4749696569997468,0.014137983322143555,873,163,1382,2,0.0,0.01,0.2,(),,"{""t"": 1, ""s"": 48.11541560804825, ""d"": -0.636609953707142}",
all_cases,True,True,True,0.39336632000049576,40,DEU_AachenBendplatz-1_12700_T-719,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_12700_T-719.xml,10035,R_IN1,0,standard,20,True,False,False,0.00039405099960276857,0.38065124900094816,0.015087183001014637,0.39613248300156556,0.47541096299937635,0.01427602767944336,843,153,1342,2,0.0,0.009999999999308784,0.8,(),,"{""t"": 4, ""s"": 83.89134785373926, ""d"": -0.2161984195976735}",
all_cases,True,True,True,0.2232279229992855,40,DEU_AachenBendplatz-1_162800_T-2819,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_162800_T-2819.xml,10214,R_IN1,0,standard,20,True,False,False,0.0006232520008779829,0.36281576299916196,0.01449087699984375,0.3779298919998837,0.4881290399989666,0.013651132583618164,843,153,1342,2,0.0,0.01,0.8,(),,"{""t"": 4, ""s"": 83.2219283987061, ""d"": -0.19237959083423073}",
all_cases,True,True,True,0.2639108759994997,52,DEU_AachenBendplatz-1_134900_T-4919,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_134900_T-4919.xml,10351,R_IN1,0,standard,20,True,False,False,0.0034651619989745086,0.4190106559999549,0.08101454799907515,0.5034903659980046,0.4744818500003021,0.0801839828491211,879,165,1390,2,0.0,0.009999999999308784,1.0,(),,"{""t"": 5, ""s"": 82.28992646244052, ""d"": -0.12897726180156166}",
all_cases,True,True,True,0.2813435810003284,51,DEU_AachenBendplatz-1_172260_T-2279,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_172260_T-2279.xml,10176,R_IN1,0,standard,20,True,False,False,0.0014252640012273332,0.39925021400085825,0.015403886000058264,0.41607936400214385,0.49184368299938797,0.01462101936340332,876,164,1386,2,0.0,0.01,0.8,(),,"{""t"": 4, ""s"": 82.95206966613591, ""d"": -0.21403035367879963}",
all_cases,False,False,False,0.32402221799748077,64,DEU_AachenBendplatz-1_123940_T-3959,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_123940_T-3959.xml,10258,R_IN1,0,standard,20,True,False,False,0.003416288000153145,0.4095062959986535,0.016884323998965556,0.4298069079977722,0.5251664260013058,0.015880107879638672,915,177,1438,2,0.0,0.009999999997447162,0.8,(),,"{""t"": 4, ""s"": 82.88827293795663, ""d"": -0.20285268777927745}",
all_cases,False,False,False,0.22773134399903938,45,DEU_AachenBendplatz-1_85160_T-5179,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_85160_T-5179.xml,10405,R_IN1,0,standard,20,True,False,False,0.001006873999358504,0.38396504199954506,0.015159601000050316,0.4001315169989539,0.541418111000894,0.014287948608398438,858,158,1362,2,0.0,0.01,0.6000000000000001,(),,"{""t"": 3, ""s"": 48.093340399863536, ""d"": -0.6043654005127019}",
