cohort,old_solver_feasible,old_monitor_compliant,old_success,old_core_total_time,old_num_binary_variables,scenario_id,scenario_path,ego_id,rule,repeat,encoding,num_steps,solver_feasible,monitor_compliant,success,specification_time,solver_setup_time,solve_time,core_total_time,validation_time,gurobi_runtime,num_variables,num_binary_variables,num_constraints,solver_status,mip_gap,robustness,updated_tv,updated_other_id,updated_diagnostics,candidate_sd_at_tv,error
all_cases,True,False,False,0.925622143999135,128,DEU_AachenFrankenburg-1_265260_T-5279,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenFrankenburg-1_265260_T-5279.xml,10453,R_IN4,0,kurtz_lin_log_sos1,20,False,False,False,0.008421721999184228,0.19319459600046684,0.0012632279995159479,0.20287954599916702,,0.000553131103515625,433,16,789,4,,-inf,,,,,
all_cases,False,False,False,0.42484461599997303,91,DEU_AachenFrankenburg-1_206020_T-6039,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenFrankenburg-1_206020_T-6039.xml,10462,R_IN4,0,kurtz_lin_log_sos1,20,True,False,False,0.0055789300004107645,0.22515942700010783,0.040335294001124566,0.27107365100164316,0.5199845539991657,0.038754940032958984,427,16,777,2,0.0,0.01,1.0,"(10457,)",,"{""t"": 5, ""s"": 49.223800618389696, ""d"": -1.2487060584363618}",
all_cases,False,False,False,0.7096077520000108,120,DEU_AachenBendplatz-1_13720_T-739,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_13720_T-739.xml,10057,R_IN4,0,kurtz_lin_log_sos1,20,True,False,False,0.004302937999455025,0.21900339300009364,0.1007924860005005,0.32409881700004917,0.7323351069990167,0.0999760627746582,458,20,803,2,0.0,0.01,1.0,"(10054,)",,"{""t"": 5, ""s"": 48.51629216682718, ""d"": -3.5083034832684374}",
all_cases,True,True,True,0.6616826150002453,126,DEU_AachenFrankenburg-1_2120_T-39,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenFrankenburg-1_2120_T-39.xml,10023,R_IN4,0,kurtz_lin_log_sos1,20,False,False,False,0.005350643999918248,0.1804449299997941,0.001058083000316401,0.18685365700002876,,0.0004711151123046875,445,16,793,4,,-inf,,,,,
all_cases,False,False,False,0.6776337100000092,83,DEU_AachenBendplatz-1_83000_T-3019,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_83000_T-3019.xml,10226,R_IN4,0,kurtz_lin_log_sos1,20,False,False,False,0.00370874199870741,0.18205130800015468,0.0011618240005191183,0.1869218739993812,,0.0005431175231933594,453,16,805,4,,-inf,,,,,
all_cases,False,False,False,0.6080466410003282,78,DEU_AachenFrankenburg-1_232260_T-2279,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenFrankenburg-1_232260_T-2279.xml,10208,R_IN4,0,kurtz_lin_log_sos1,20,True,True,True,0.0048680219988455065,0.16285732699907385,0.006441760000598151,0.1741671089985175,0.47455615299986675,0.005324840545654297,426,16,755,2,0.0,0.01,inf,,,,
all_cases,True,True,True,0.2883299330005684,59,DEU_AachenBendplatz-1_92340_T-2359,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_92340_T-2359.xml,10140,R_IN4,0,kurtz_lin_log_sos1,20,False,False,False,0.002579132000391837,0.1723863290008012,0.001291243001105613,0.17625670400229865,,0.0006048679351806641,439,16,777,4,,-inf,,,,,
all_cases,False,False,False,0.6044017280000844,80,DEU_AachenFrankenburg-1_264440_T-4459,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenFrankenburg-1_264440_T-4459.xml,10391,R_IN4,0,kurtz_lin_log_sos1,20,False,False,False,0.004316481999921962,0.18279747699853033,0.0014618909990531392,0.18857584999750543,,0.000659942626953125,449,16,801,4,,-inf,,,,,
all_cases,False,False,False,0.5846080009978323,131,DEU_AachenBendplatz-1_1740_T-59,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_1740_T-59.xml,10003,R_IN4,0,kurtz_lin_log_sos1,20,True,True,True,0.007144664001316414,0.24657609799942293,0.09962704399913491,0.35334780599987425,0.8081799290011986,0.09848284721374512,473,20,833,2,0.0,0.01,inf,,,,
all_cases,True,True,True,0.4384697450004751,91,DEU_AachenBendplatz-1_15160_T-179,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_15160_T-179.xml,10016,R_IN4,0,kurtz_lin_log_sos1,20,True,True,True,0.005113359999086242,0.17679975099963485,0.005267544000162161,0.18718065499888326,0.7907897500008403,0.004538059234619141,440,16,787,2,0.0,0.01,inf,,,,
all_cases,False,False,False,1.435458865000328,106,DEU_AachenBendplatz-1_152620_T-2639,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_152620_T-2639.xml,10164,R_IN4,0,kurtz_lin_log_sos1,20,False,False,False,0.0036113690002821386,0.16457315099978587,0.0010250750001432607,0.16920959500021127,,0.00045418739318847656,424,15,753,4,,-inf,,,,,
all_cases,True,True,True,0.43651959499766235,88,DEU_AachenBendplatz-1_8340_T-359,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_8340_T-359.xml,10030,R_IN4,0,kurtz_lin_log_sos1,20,True,True,True,0.0033302080009889323,0.13894230999903812,0.005226470999332378,0.14749898899935943,0.7562329499996849,0.004548072814941406,411,12,739,2,0.0,0.00999999999902812,inf,,,,
all_cases,True,True,True,0.37588259300173377,96,DEU_AachenBendplatz-1_93620_T-3639,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_93620_T-3639.xml,10217,R_IN4,0,kurtz_lin_log_sos1,20,True,True,True,0.004128937000132282,0.11617973600004916,0.004397742999572074,0.12470641599975352,0.7543545949993131,0.003721952438354492,390,8,713,2,0.0,0.009999999999052989,inf,,,,
all_cases,True,True,True,0.3900317030002043,84,DEU_AachenBendplatz-1_163680_T-3699,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_163680_T-3699.xml,10267,R_IN4,0,kurtz_lin_log_sos1,20,True,True,True,0.006577947999176104,0.1496497759999329,0.0046333080008480465,0.16086103199995705,0.8053599840004608,0.0037338733673095703,415,12,750,2,0.0,0.01,inf,,,,
all_cases,True,True,True,0.6493173090002529,84,DEU_AachenBendplatz-1_162280_T-2299,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_162280_T-2299.xml,10179,R_IN4,0,kurtz_lin_log_sos1,20,True,True,True,0.0037585449990729103,0.16190933200050495,0.004558832999464357,0.17022670999904221,0.7817111589993146,0.0038399696350097656,428,16,763,2,0.0,0.01,inf,,,,
all_cases,True,True,True,0.3857862440017925,72,DEU_AachenBendplatz-1_131080_T-1099,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_131080_T-1099.xml,10082,R_IN4,0,kurtz_lin_log_sos1,20,False,False,False,0.0030945449998398544,0.12490599299962923,0.0012409339997248026,0.1292414719991939,,0.00041103363037109375,387,8,705,4,,-inf,,,,,
all_cases,False,False,False,0.7749609519996739,108,DEU_AachenBendplatz-1_151160_T-1179,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_151160_T-1179.xml,10079,R_IN4,0,kurtz_lin_log_sos1,20,True,True,True,0.004784430000654538,0.20530824100023892,0.10803745999874081,0.3181301309996343,0.8153712909988826,0.10700798034667969,458,20,803,2,0.0,0.01,inf,,,,
