cohort,old_solver_feasible,old_monitor_compliant,old_success,old_core_total_time,old_num_binary_variables,scenario_id,scenario_path,ego_id,rule,repeat,encoding,num_steps,solver_feasible,monitor_compliant,success,specification_time,solver_setup_time,solve_time,core_total_time,validation_time,gurobi_runtime,num_variables,num_binary_variables,num_constraints,solver_status,mip_gap,robustness,updated_tv,updated_other_id,updated_diagnostics,candidate_sd_at_tv,error
all_cases,True,True,True,2.0146590399999695,358,DEU_LocationALower-34_37_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-34_37_T-1.xml,9,R_G1,0,kurtz_lin_log_sos1,20,True,True,True,0.01562545799970394,0.5819713620003313,0.017720207000820665,0.6153170270008559,0.11166338000111864,0.016839981079101562,760,54,1335,2,0.0,0.01,inf,,,,
all_cases,True,True,True,1.5158291349998763,378,DEU_LocationALower-11_131_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-11_131_T-1.xml,18,R_G1,0,kurtz_lin_log_sos1,21,True,True,True,0.010894331000599777,0.5286581700001989,0.026948990000164486,0.5665014910009631,0.09982815200055484,0.025972843170166016,842,63,1473,2,1.2192071152935616e-14,0.009999999999763531,inf,,,,
all_cases,True,True,True,2.192289501999767,357,DEU_LocationALower-11_4_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-11_4_T-1.xml,18,R_G1,0,kurtz_lin_log_sos1,21,True,True,True,0.009315379000327084,0.47238236900011543,0.018749062001006678,0.5004468100014492,0.07994329699977243,0.01762104034423828,821,63,1431,2,0.0,0.01,inf,,,,
all_cases,True,True,True,2.6107724929988763,378,DEU_LocationALower-11_43_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-11_43_T-1.xml,17,R_G1,0,kurtz_lin_log_sos1,21,True,True,True,0.012630009001441067,0.4910367669999687,0.02131155899951409,0.5249783350009238,0.09336927699951048,0.019973039627075195,842,63,1473,2,0.0,0.00999999999942247,inf,,,,
all_cases,True,True,True,1.9026766669994686,378,DEU_LocationALower-11_56_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-11_56_T-1.xml,15,R_G1,0,kurtz_lin_log_sos1,21,True,True,True,0.008455027998934384,0.517329789001451,0.018864846999349538,0.5446496639997349,0.09194050400037668,0.017780065536499023,842,63,1473,2,0.0,0.009999999996622932,inf,,,,
all_cases,True,True,True,1.7904547570014984,378,DEU_LocationALower-11_64_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-11_64_T-1.xml,18,R_G1,0,kurtz_lin_log_sos1,21,True,True,True,0.009790013999008806,0.5084994779990666,0.05992225500085624,0.5782117469989316,0.09166326700142235,0.058808088302612305,842,63,1473,2,0.0,0.01,inf,,,,
all_cases,True,True,True,1.7107201170001645,378,DEU_LocationALower-12_109_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-12_109_T-1.xml,20,R_G1,0,kurtz_lin_log_sos1,21,True,True,True,0.011369946998456726,0.5163618060014414,0.02146561900008237,0.5491973719999805,0.12222357699829445,0.020493030548095703,842,63,1473,2,0.0,0.009999999999365627,inf,,,,
all_cases,True,True,True,2.450634976999936,378,DEU_LocationALower-12_217_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-12_217_T-1.xml,14,R_G1,0,kurtz_lin_log_sos1,21,True,True,True,0.009984672000427963,0.48467633400105115,0.019650173000627547,0.5143111790021067,0.41154426699904434,0.01845097541809082,842,63,1473,2,1.281457868104503e-15,0.01,inf,,,,
all_cases,True,True,True,1.5738582920002955,357,DEU_LocationALower-12_52_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-12_52_T-1.xml,26,R_G1,0,kurtz_lin_log_sos1,21,True,True,True,0.011539858000105596,0.504006749999462,0.01789299200027017,0.5334395999998378,0.1153398409987858,0.016763925552368164,821,63,1431,2,0.0,0.01,inf,,,,
all_cases,True,True,True,1.6347399810001662,357,DEU_LocationALower-13_162_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-13_162_T-1.xml,21,R_G1,0,kurtz_lin_log_sos1,21,True,True,True,0.012083188999895356,0.49032927000007476,0.017415398999219178,0.5198278579991893,0.09368562999952701,0.016520023345947266,821,63,1431,2,0.0,0.01,inf,,,,
