scenario_id,scenario_path,ego_id,rule,repeat,encoding,rule_semantics,num_steps,solver_feasible,monitor_compliant,success,specification_time,solver_setup_time,solve_time,core_total_time,validation_time,gurobi_runtime,num_variables,num_binary_variables,num_constraints,solver_status,mip_gap,robustness,updated_tv,updated_other_id,updated_diagnostics,candidate_sd_at_tv,error
DEU_LocationALower-33_129_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-33_129_T-1.xml,14,R_G2,0,standard,vp_compatible,21,True,True,True,0.00034469000092940405,0.12829230299394112,0.0038815860025351867,0.1325185789974057,0.10081328099477105,0.0032699108123779297,524,41,1028,2,7.886522834051697e-14,0.01000000000006248,inf,,,,
DEU_LocationALower-33_190_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-33_190_T-1.xml,22,R_G2,0,standard,vp_compatible,21,True,True,True,0.0002250399993499741,0.12915108499873895,0.003915239001798909,0.13329136399988784,0.1538853520032717,0.003084897994995117,524,41,1028,2,0.0,0.010000000000072987,inf,,,,
DEU_LocationALower-33_36_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-33_36_T-1.xml,6,R_G2,0,standard,vp_compatible,10,True,True,True,0.00016054599836934358,0.06343552099860972,0.0024347290018340573,0.06603079599881312,0.06300324699986959,0.0019109249114990234,249,19,489,2,0.0,0.010000000000404356,inf,,,,
DEU_LocationALower-33_49_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-33_49_T-1.xml,12,R_G2,0,standard,vp_compatible,20,True,True,True,0.00022757099941372871,0.12722911099990597,0.003222359999199398,0.1306790419985191,0.07409862700296799,0.0025649070739746094,499,39,979,2,2.3648475606689767e-14,0.010000000000261132,inf,,,,
DEU_LocationALower-34_124_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-34_124_T-1.xml,8,R_G2,0,standard,vp_compatible,21,True,True,True,0.00020376199972815812,0.1331209710042458,0.003651883998827543,0.1369766170028015,0.050014773005386814,0.0029850006103515625,524,41,1028,2,0.0,0.010000000000014844,inf,,,,
DEU_LocationALower-34_159_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-34_159_T-1.xml,6,R_G2,0,standard,vp_compatible,7,True,True,True,0.0001353029947495088,0.04253373100073077,0.0020095129948458634,0.04467854699032614,0.04700912899716059,0.0015718936920166016,174,13,342,2,0.0,0.010000000000066844,inf,,,,
DEU_LocationALower-34_197_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-34_197_T-1.xml,10,R_G2,0,standard,vp_compatible,8,True,True,True,0.00016073999722721055,0.04800440299732145,0.0022647529985988513,0.05042989599314751,0.05422568100038916,0.0017540454864501953,199,15,391,2,4.10802563888063e-14,0.010000000000048567,inf,,,,
DEU_LocationALower-34_206_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-34_206_T-1.xml,20,R_G2,0,standard,vp_compatible,21,True,True,True,0.000375276998966001,0.13468033100070897,0.00386583199724555,0.13892143999692053,0.13851741099642823,0.003055095672607422,524,41,1028,2,0.0,0.010000000000091566,inf,,,,
DEU_LocationALower-34_2_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-34_2_T-1.xml,8,R_G2,0,standard,vp_compatible,21,True,True,True,0.0003160150008625351,0.13151662499876693,0.003550523004378192,0.13538316300400766,0.09572204400319606,0.0027298927307128906,524,41,1028,2,0.0,0.010000000000030046,inf,,,,
DEU_LocationALower-34_51_T-1,/data_linux/Lab/highD-cr-scenarios/highD-repair/DEU_LocationALower-34_51_T-1.xml,7,R_G2,0,standard,vp_compatible,20,True,True,True,0.00023728900123387575,0.1269551580044208,0.0031894679996185005,0.13038191500527319,0.1067747449997114,0.0025730133056640625,499,39,979,2,0.0,0.010000000000074828,inf,,,,
