scenario_id,scenario_path,ego_id,rule,repeat,encoding,rule_semantics,num_steps,solver_feasible,monitor_compliant,success,specification_time,solver_setup_time,solve_time,core_total_time,validation_time,gurobi_runtime,num_variables,num_binary_variables,num_constraints,solver_status,mip_gap,robustness,updated_tv,updated_other_id,updated_diagnostics,candidate_sd_at_tv,error
DEU_AachenBendplatz-1_155320_T-5339,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_155320_T-5339.xml,10335,R_IN1,0,standard,vp_no_crossing_temporal,20,True,True,True,0.0008477009978378192,0.3368849659964326,0.03238603100180626,0.37011869799607666,0.36683650800114265,0.03185892105102539,931,189,1465,2,0.0,0.01,inf,,,,
DEU_AachenBendplatz-1_75140_T-5159,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_75140_T-5159.xml,10203,R_IN1,0,standard,vp_no_crossing_temporal,20,False,False,False,0.001525314997707028,0.42558074499538634,0.004269867997209076,0.43137592799030244,,0.0037958621978759766,1099,245,1647,4,,-inf,,,,,
DEU_AachenBendplatz-1_171600_T-1619,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_171600_T-1619.xml,10125,R_IN1,0,standard,vp_no_crossing_temporal,20,False,False,False,0.0017772459978004918,0.3965537209951435,0.018084061004628893,0.4164150279975729,,0.01756906509399414,1039,225,1582,4,,-inf,,,,,
DEU_AachenBendplatz-1_124700_T-4719,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_124700_T-4719.xml,10320,R_IN1,0,standard,vp_no_crossing_temporal,20,False,False,False,0.00045164699986344203,0.20951806900120573,0.0010502709992579184,0.2110199870003271,,0.0004620552062988281,685,107,1206,4,,-inf,,,,,
DEU_AachenBendplatz-1_12700_T-719,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_12700_T-719.xml,10035,R_IN1,0,standard,vp_no_crossing_temporal,20,True,True,True,0.00031927599775372073,0.16898864999529906,0.0025399500009370968,0.17184787599398987,0.39098409700090997,0.002029895782470703,604,80,1125,2,0.0,0.010000000000005713,inf,,,,
DEU_AachenBendplatz-1_162800_T-2819,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_162800_T-2819.xml,10214,R_IN1,0,standard,vp_no_crossing_temporal,20,True,True,True,0.0004897729959338903,0.22022518899757415,0.009243602005881257,0.2299585639993893,0.3963235999981407,0.008671998977661133,703,113,1224,2,1.632725638551215e-10,0.01,inf,,,,
DEU_AachenBendplatz-1_134900_T-4919,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_134900_T-4919.xml,10351,R_IN1,0,standard,vp_no_crossing_temporal,20,True,True,True,0.0017093649948947132,0.6313879219960654,0.022228114001336507,0.6553254009922966,0.39054168699658476,0.021502971649169922,1459,365,2037,2,0.0,0.01,inf,,,,
DEU_AachenBendplatz-1_172260_T-2279,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_172260_T-2279.xml,10176,R_IN1,0,standard,vp_no_crossing_temporal,20,True,True,True,0.0005763200024375692,0.25139876699540764,0.0027845200020237826,0.254759606999869,0.3980231579989777,0.0022280216217041016,766,134,1293,2,0.0,0.010000000000013439,inf,,,,
DEU_AachenBendplatz-1_123940_T-3959,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_123940_T-3959.xml,10258,R_IN1,0,standard,vp_no_crossing_temporal,20,True,True,True,0.0018329649974475615,0.493158836994553,0.010228043000097387,0.5052198449920979,0.4124154879973503,0.009660005569458008,1219,285,1777,2,1.5005056079732343e-10,0.01,inf,,,,
DEU_AachenBendplatz-1_85160_T-5179,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_2024/DEU_AachenBendplatz-1_85160_T-5179.xml,10405,R_IN1,0,standard,vp_no_crossing_temporal,20,True,True,True,0.00046028900396777317,0.21161842299625278,0.007713474005868193,0.21979218600608874,0.4193757419998292,0.007132053375244141,685,107,1206,2,1.5697616290384049e-10,0.01,inf,,,,
