scenario_id,scenario_path,ego_id,rule,repairer_type,planner,constraint_mode,sat_solver_mode,extend_acceleration_reference_path,attempted_smt_configurations,success,iterations,successful_repair_mode,deceleration_iterations,acceleration_iterations,tv,tc,updated_tv,domain_dict_size,predicate_value_estimate_time,vp_planning_time,constraint_extract_time,sat_solve_time,domain_dict_time,sat_time,clcs_time,constraint_extraction_time,constraint_conversion_time,lp_time,trajectory_build_time,tc_search_time,reach_set_time,optimization_time,core_total_time,wall_time,error,timing_run_success,timing_run_error,timing_run_updated_tv,timing_run_valid,timing_run_invalid_reason
DEU_AachenFrankenburg-1_201920_T-1939,/data_linux/Lab/commonroad-repairer-vp/scenarios/experiment_scenarios/ind_13/DEU_AachenFrankenburg-1_201920_T-1939.xml,10185,R_IN3_hand_draft,vp,2,1,domain_dpll,True,,False,8,,4.0,4.0,1.0,0.0,,17,0.0164093971252441,0.0296466350555419,0.0492141246795654,0.0252370834350585,0.0164093971252441,0.0252370834350585,0.0145413875579833,0.0360596179962158,0.0131545066833496,0.0286149978637695,0.0010316371917724,0.0,0.0,0.0,0.1205072402954101,5.380398273468018,repair returned None,,,,,
DEU_AachenFrankenburg-1_201920_T-1939,/data_linux/Lab/commonroad-repairer-vp/scenarios/experiment_scenarios/ind_13/DEU_AachenFrankenburg-1_201920_T-1939.xml,10185,R_IN3_hand_draft,vp,2,1,dpll,True,,False,82,,41.0,41.0,1.0,0.0,,0,0.0,0.2534053325653076,0.4001882076263428,1.649137020111084,0.0,1.649137020111084,0.0154683589935302,0.2762815952301025,0.1239066123962402,0.2344992160797119,0.0189061164855957,0.0,0.0,0.0,2.3027305603027344,21.109006643295288,repair returned None,,,,,
DEU_AachenFrankenburg-1_201920_T-1939,scenarios/experiment_scenarios/ind_13/DEU_AachenFrankenburg-1_201920_T-1939.xml,10185,R_IN3_hand_draft,smt,2,1,dpll,,p1_c2:fail;p2_c2:fail;p1_c1:fail;p2_c1:fail,False,41,,,,1.0,-inf,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.900271774851717,5.96151328086853,repair returned None,False,repair returned None,,True,
DEU_AachenFrankenburg-1_214320_T-4339,/data_linux/Lab/commonroad-repairer-vp/scenarios/experiment_scenarios/ind_13/DEU_AachenFrankenburg-1_214320_T-4339.xml,10381,R_IN3_hand_draft,vp,2,1,domain_dpll,True,,True,1,deceleration,1.0,0.0,2.0,0.0,inf,17,0.0067918300628662,0.0032026767730712,0.0060124397277832,0.0007543563842773,0.0067918300628662,0.0007543563842773,0.0018582344055175,0.0040421485900878,0.0019702911376953,0.0029890537261962,0.000213623046875,0.0,0.0,0.0,0.016761302947998,4.776471614837647,,,,,,
DEU_AachenFrankenburg-1_214320_T-4339,/data_linux/Lab/commonroad-repairer-vp/scenarios/experiment_scenarios/ind_13/DEU_AachenFrankenburg-1_214320_T-4339.xml,10381,R_IN3_hand_draft,vp,2,1,dpll,True,,True,2,deceleration,2.0,0.0,2.0,0.0,inf,0,0.0,0.0062575340270996,0.0055062770843505,0.0013175010681152,0.0,0.0013175010681152,0.0018689632415771,0.0025703907012939,0.0029358863830566,0.0054666996002197,0.0007908344268798,0.0,0.0,0.0,0.0130813121795654,5.020449638366699,,,,,,
DEU_AachenFrankenburg-1_214320_T-4339,scenarios/experiment_scenarios/ind_13/DEU_AachenFrankenburg-1_214320_T-4339.xml,10381,R_IN3_hand_draft,smt,2,1,dpll,,p1_c2:fail;p2_c2:fail;p1_c1:fail;p2_c1:fail,False,2,,,,2.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0917842774106247,5.096518278121948,repaired trajectory remains non-compliant: updated_tv=1.0,False,repaired trajectory remains non-compliant: updated_tv=1.0,1.0,True,
DEU_AachenFrankenburg-1_231880_T-1899,/data_linux/Lab/commonroad-repairer-vp/scenarios/experiment_scenarios/ind_13/DEU_AachenFrankenburg-1_231880_T-1899.xml,10184,R_IN3_hand_draft,vp,2,1,domain_dpll,True,,True,1,deceleration,1.0,0.0,3.0,0.0,inf,17,0.0059032440185546,0.0029067993164062,0.0028290748596191,0.0007557868957519,0.0059032440185546,0.0007557868957519,0.0011568069458007,0.0019550323486328,0.0008740425109863,0.0026946067810058,0.0002121925354003,0.0,0.0,0.0,0.012394905090332,4.742982625961304,,,,,,
DEU_AachenFrankenburg-1_231880_T-1899,/data_linux/Lab/commonroad-repairer-vp/scenarios/experiment_scenarios/ind_13/DEU_AachenFrankenburg-1_231880_T-1899.xml,10184,R_IN3_hand_draft,vp,2,1,dpll,True,,True,1,deceleration,1.0,0.0,3.0,0.0,inf,0,0.0,0.0028867721557617,0.0018153190612792,0.0003507137298583,0.0,0.0003507137298583,0.0011019706726074,0.0008037090301513,0.0010116100311279,0.0026707649230957,0.000216007232666,0.0,0.0,0.0,0.0050528049468994,4.813573360443115,,,,,,
DEU_AachenFrankenburg-1_231880_T-1899,scenarios/experiment_scenarios/ind_13/DEU_AachenFrankenburg-1_231880_T-1899.xml,10184,R_IN3_hand_draft,smt,2,1,dpll,,p1_c2:fail;p2_c2:fail;p1_c1:fail;p2_c1:fail,False,1,,,,3.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0376861978165834,5.204537391662598,repaired trajectory remains non-compliant: updated_tv=1.0,False,repaired trajectory remains non-compliant: updated_tv=1.0,1.0,True,
DEU_AachenFrankenburg-1_26540_T-559,/data_linux/Lab/commonroad-repairer-vp/scenarios/experiment_scenarios/ind_13/DEU_AachenFrankenburg-1_26540_T-559.xml,10066,R_IN3_hand_draft,vp,2,1,domain_dpll,True,,True,1,deceleration,1.0,0.0,12.0,0.0,inf,17,0.0066878795623779,0.0033528804779052,0.0068292617797851,0.0007293224334716,0.0066878795623779,0.0007293224334716,0.0020139217376708,0.0048201084136962,0.0020091533660888,0.0030951499938964,0.0002577304840087,0.0,0.0,0.0,0.01759934425354,4.916287422180176,,,,,,
