scenario_id,scenario_path,ego_id,rule,repairer_type,planner,constraint_mode,sat_solver_mode,attempted_smt_configurations,success,iterations,tv,tc,updated_tv,domain_dict_size,predicate_value_estimate_time,vp_planning_time,constraint_extract_time,sat_solve_time,domain_dict_time,sat_time,clcs_time,constraint_extraction_time,constraint_conversion_time,lp_time,trajectory_build_time,tc_search_time,reach_set_time,optimization_time,core_total_time,wall_time,error
DEU_LocationALower-11_119_T-1,,10,R_G2,vp,1,1,domain_dpll,,True,1,1,0,inf,1,3.695487976074219e-05,0.007110595703125,0.0005519390106201172,6.794929504394531e-05,3.695487976074219e-05,6.794929504394531e-05,0.002625703811645508,9.608268737792969e-05,0.0004558563232421875,0.006399393081665039,0.0007112026214599609,0.0,0.0,0.0,0.007767438888549805,1.1773593425750732,
DEU_LocationALower-11_119_T-1,,10,R_G2,smt,2,1,domain_dpll,p1_c2:fail;p2_c2:fail;p1_c1:fail;p2_c1:ok,True,6,1,0,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2296888828277588,5.846843957901001,
DEU_LocationALower-12_123_T-1,,16,R_G2,vp,1,1,domain_dpll,,True,1,8,0,inf,1,3.600120544433594e-05,0.005596160888671875,0.00058746337890625,7.82012939453125e-05,3.600120544433594e-05,7.82012939453125e-05,0.002808809280395508,9.822845458984375e-05,0.0004892349243164062,0.005283355712890625,0.00031280517578125,0.0,0.0,0.0,0.0062978267669677734,1.2853989601135254,
DEU_LocationALower-12_123_T-1,,16,R_G2,smt,2,1,domain_dpll,p1_c2:fail;p2_c2:fail;p1_c1:fail;p2_c1:fail,False,8,8,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.554234027862549,13.297100305557253,repair returned None
DEU_LocationALower-12_123_T-1,,19,R_G2,vp,1,1,domain_dpll,,True,1,11,0,inf,1,3.838539123535156e-05,0.00665283203125,0.0006003379821777344,8.821487426757812e-05,3.838539123535156e-05,8.821487426757812e-05,0.002749919891357422,0.00010156631469726562,0.0004987716674804688,0.006346940994262695,0.0003058910369873047,0.0,0.0,0.0,0.007379770278930664,1.2802321910858154,
DEU_LocationALower-12_123_T-1,,19,R_G2,smt,2,1,domain_dpll,p1_c2:fail;p2_c2:fail;p1_c1:fail;p2_c1:fail,False,8,11,2,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.176600456237793,11.777329206466677,repair returned None
DEU_LocationALower-12_124_T-1,,19,R_G2,vp,1,1,domain_dpll,,True,1,17,0,inf,1,3.8623809814453125e-05,0.006460428237915039,0.0006337165832519531,6.461143493652344e-05,3.8623809814453125e-05,6.461143493652344e-05,0.002912282943725586,0.00010371208190917969,0.0005300045013427734,0.006134033203125,0.00032639503479003906,0.0,0.0,0.0,0.007197380065917969,1.1885507106781006,
DEU_LocationALower-12_124_T-1,,19,R_G2,smt,2,1,domain_dpll,p1_c2:fail;p2_c2:fail;p1_c1:fail;p2_c1:fail,False,5,17,14,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2359156608581543,5.706454038619995,repair returned None
DEU_LocationALower-12_37_T-1,,28,R_G2,vp,1,1,domain_dpll,,True,1,3,0,inf,1,3.5762786865234375e-05,0.005506038665771484,0.0006439685821533203,7.605552673339844e-05,3.5762786865234375e-05,7.605552673339844e-05,0.0028448104858398438,0.0001232624053955078,0.0005207061767578125,0.005190849304199219,0.0003151893615722656,0.0,0.0,0.0,0.0062618255615234375,1.729344129562378,
DEU_LocationALower-12_37_T-1,,28,R_G2,smt,2,1,domain_dpll,p1_c2:fail;p2_c2:fail;p1_c1:fail;p2_c1:fail,False,8,3,2,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.435954809188843,15.60519242286682,repair returned None
DEU_LocationALower-25_149_T-1,,9,R_G2,vp,1,1,domain_dpll,,True,1,10,0,inf,1,2.9087066650390625e-05,0.0056154727935791016,0.0004241466522216797,6.437301635742188e-05,2.9087066650390625e-05,6.437301635742188e-05,0.0021409988403320312,0.0001087188720703125,0.0003154277801513672,0.005150794982910156,0.0004646778106689453,0.0,0.0,0.0,0.006133079528808594,1.227262020111084,
DEU_LocationALower-25_149_T-1,,9,R_G2,smt,2,1,domain_dpll,p1_c2:fail;p2_c2:fail;p1_c1:fail;p2_c1:fail,False,5,10,6,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2521450519561767,6.057451248168945,repair returned None
DEU_LocationALower-25_167_T-1,,23,R_G2,vp,1,1,domain_dpll,,True,1,7,0,inf,1,4.267692565917969e-05,0.006262540817260742,0.0006177425384521484,6.914138793945312e-05,4.267692565917969e-05,6.914138793945312e-05,0.002942323684692383,0.00011110305786132812,0.0005066394805908203,0.005951404571533203,0.00031113624572753906,0.0,0.0,0.0,0.0069921016693115234,1.3937323093414307,
DEU_LocationALower-25_167_T-1,,23,R_G2,smt,2,1,domain_dpll,p1_c2:fail;p2_c2:fail;p1_c1:fail;p2_c1:fail,False,5,7,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.22462797164917,15.376779794692991,repair returned None
DEU_LocationALower-25_257_T-1,,25,R_G2,vp,1,1,domain_dpll,,True,1,11,0,inf,1,3.6716461181640625e-05,0.006593942642211914,0.0005991458892822266,8.0108642578125e-05,3.6716461181640625e-05,8.0108642578125e-05,0.0028924942016601562,0.00010180473327636719,0.0004973411560058594,0.006287336349487305,0.0003066062927246094,0.0,0.0,0.0,0.007309913635253906,1.4621694087982178,
DEU_LocationALower-25_257_T-1,,25,R_G2,smt,2,1,domain_dpll,p1_c2:fail;p2_c2:fail;p1_c1:fail;p2_c1:fail,False,8,11,9,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6639611721038818,6.859886407852173,repair returned None
DEU_LocationALower-26_141_T-1,,16,R_G2,vp,1,1,domain_dpll,,True,1,8,0,inf,1,4.124641418457031e-05,0.005498170852661133,0.0006165504455566406,8.082389831542969e-05,4.124641418457031e-05,8.082389831542969e-05,0.0028510093688964844,0.00011110305786132812,0.0005054473876953125,0.005178689956665039,0.00031948089599609375,0.0,0.0,0.0,0.0062367916107177734,1.357320785522461,
DEU_LocationALower-26_141_T-1,,16,R_G2,smt,2,1,domain_dpll,p1_c2:fail;p2_c2:fail;p1_c1:fail;p2_c1:fail,False,8,8,4,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5906128883361816,9.465037822723389,repair returned None
DEU_LocationALower-26_236_T-1,,11,R_G2,vp,1,1,domain_dpll,,True,1,16,0,inf,1,3.695487976074219e-05,0.005751132965087891,0.0006124973297119141,5.936622619628906e-05,3.695487976074219e-05,5.936622619628906e-05,0.0029709339141845703,0.00014925003051757812,0.00046324729919433594,0.005460500717163086,0.0002906322479248047,0.0,0.0,0.0,0.006459951400756836,1.674057960510254,
DEU_LocationALower-26_236_T-1,,11,R_G2,smt,2,1,domain_dpll,p1_c2:fail;p2_c2:fail;p1_c1:fail;p2_c1:fail,False,5,16,10,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6392123699188232,8.072688341140747,repair returned None
DEU_LocationALower-26_238_T-1,,20,R_G2,vp,1,1,domain_dpll,,True,1,9,0,inf,1,3.528594970703125e-05,0.005400657653808594,0.0006039142608642578,7.843971252441406e-05,3.528594970703125e-05,7.843971252441406e-05,0.0028111934661865234,9.5367431640625e-05,0.0005085468292236328,0.005093574523925781,0.0003070831298828125,0.0,0.0,0.0,0.006118297576904297,1.84413743019104,
DEU_LocationALower-26_238_T-1,,20,R_G2,smt,2,1,domain_dpll,p1_c2:fail;p2_c2:fail;p1_c1:fail;p2_c1:fail,False,8,9,4,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.251885414123535,12.409080743789673,repair returned None
DEU_LocationALower-26_241_T-1,,24,R_G2,vp,1,1,domain_dpll,,True,1,5,0,inf,1,3.4809112548828125e-05,0.005410909652709961,0.0005888938903808594,0.0001316070556640625,3.4809112548828125e-05,0.0001316070556640625,0.002796649932861328,0.00010347366333007812,0.00048542022705078125,0.005114316940307617,0.00029659271240234375,0.0,0.0,0.0,0.006166219711303711,2.1096439361572266,
DEU_LocationALower-26_241_T-1,,24,R_G2,smt,2,1,domain_dpll,p1_c2:fail;p2_c2:fail;p1_c1:fail;p2_c1:fail,False,8,5,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.058573484420776,23.82561445236206,repair returned None
DEU_LocationALower-26_59_T-1,,13,R_G2,vp,1,1,domain_dpll,,True,1,1,0,inf,1,3.409385681152344e-05,0.0069789886474609375,0.0005910396575927734,6.628036499023438e-05,3.409385681152344e-05,6.628036499023438e-05,0.002753019332885742,0.00011014938354492188,0.00048089027404785156,0.0062999725341796875,0.00067901611328125,0.0,0.0,0.0,0.007670402526855469,1.3760631084442139,
DEU_LocationALower-26_59_T-1,,13,R_G2,smt,2,1,domain_dpll,p1_c2:fail;p2_c2:fail;p1_c1:fail;p2_c1:ok,True,4,1,0,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.415238857269287,13.32265853881836,
DEU_LocationALower-27_113_T-1,,22,R_G2,vp,1,1,domain_dpll,,True,1,11,0,inf,1,3.409385681152344e-05,0.00549006462097168,0.0005700588226318359,7.605552673339844e-05,3.409385681152344e-05,7.605552673339844e-05,0.0026972293853759766,9.799003601074219e-05,0.00047206878662109375,0.005108356475830078,0.00038170814514160156,0.0,0.0,0.0,0.0061702728271484375,1.4496357440948486,
DEU_LocationALower-27_113_T-1,,22,R_G2,smt,2,1,domain_dpll,p1_c2:fail;p2_c2:fail;p1_c1:fail;p2_c1:fail,False,8,11,9,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6020867824554443,7.429103136062622,repair returned None
DEU_LocationALower-27_115_T-1,,23,R_G2,vp,1,1,domain_dpll,,True,1,16,0,inf,1,3.552436828613281e-05,0.006838321685791016,0.0005855560302734375,7.486343383789062e-05,3.552436828613281e-05,7.486343383789062e-05,0.002767801284790039,0.0001010894775390625,0.000484466552734375,0.006139516830444336,0.0006988048553466797,0.0,0.0,0.0,0.0075342655181884766,1.3728251457214355,
DEU_LocationALower-27_115_T-1,,23,R_G2,smt,2,1,domain_dpll,p1_c2:fail;p2_c2:fail;p1_c1:fail;p2_c1:fail,False,8,16,13,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3168928623199463,6.7787957191467285,repair returned None
DEU_LocationALower-27_116_T-1,,21,R_G2,vp,1,1,domain_dpll,,True,1,8,0,inf,1,3.600120544433594e-05,0.005646705627441406,0.0005850791931152344,7.867813110351562e-05,3.600120544433594e-05,7.867813110351562e-05,0.0028488636016845703,9.5367431640625e-05,0.0004897117614746094,0.005345582962036133,0.00030112266540527344,0.0,0.0,0.0,0.006346464157104492,1.3543205261230469,
DEU_LocationALower-27_116_T-1,,21,R_G2,smt,2,1,domain_dpll,p1_c2:fail;p2_c2:fail;p1_c1:fail;p2_c1:fail,False,8,8,4,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3732903003692627,7.991315126419067,repair returned None
DEU_LocationALower-27_119_T-1,,11,R_G2,vp,1,1,domain_dpll,,True,1,1,0,inf,1,3.3855438232421875e-05,0.0054988861083984375,0.0005652904510498047,7.43865966796875e-05,3.3855438232421875e-05,7.43865966796875e-05,0.0027124881744384766,9.822845458984375e-05,0.00046706199645996094,0.0051991939544677734,0.00029969215393066406,0.0,0.0,0.0,0.0061724185943603516,1.3310825824737549,
DEU_LocationALower-27_119_T-1,,11,R_G2,smt,2,1,domain_dpll,p1_c2:fail;p2_c2:fail;p1_c1:fail;p2_c1:fail,False,8,1,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7302680015563965,14.30253767967224,repair returned None
DEU_LocationALower-27_119_T-1,,18,R_G2,vp,1,1,domain_dpll,,True,1,16,0,inf,1,3.552436828613281e-05,0.0053708553314208984,0.0005757808685302734,7.581710815429688e-05,3.552436828613281e-05,7.581710815429688e-05,0.0027451515197753906,9.822845458984375e-05,0.0004775524139404297,0.005059242248535156,0.0003116130828857422,0.0,0.0,0.0,0.0060579776763916016,1.3616230487823486,
DEU_LocationALower-27_119_T-1,,18,R_G2,smt,2,1,domain_dpll,p1_c2:fail;p2_c2:fail;p1_c1:fail;p2_c1:fail,False,8,16,11,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5225200653076172,6.966019153594971,repair returned None
DEU_LocationALower-27_131_T-1,,5,R_G2,vp,1,1,domain_dpll,,True,1,3,0,inf,1,1.8358230590820312e-05,0.003575563430786133,0.00021457672119140625,6.365776062011719e-05,1.8358230590820312e-05,6.365776062011719e-05,0.0011479854583740234,7.867813110351562e-05,0.00013589859008789062,0.003460407257080078,0.00011515617370605469,0.0,0.0,0.0,0.0038721561431884766,0.9201548099517822,
DEU_LocationALower-27_131_T-1,,5,R_G2,smt,2,1,domain_dpll,p1_c2:fail;p2_c2:fail;p1_c1:fail;p2_c1:ok,True,4,3,2,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124469518661499,4.343839883804321,
DEU_LocationALower-27_226_T-1,,24,R_G2,vp,1,1,domain_dpll,,True,1,5,0,inf,1,4.00543212890625e-05,0.006583690643310547,0.0005757808685302734,6.771087646484375e-05,4.00543212890625e-05,6.771087646484375e-05,0.0028047561645507812,9.655952453613281e-05,0.0004792213439941406,0.006290912628173828,0.00029277801513671875,0.0,0.0,0.0,0.0072672367095947266,1.4566829204559326,
DEU_LocationALower-27_226_T-1,,24,R_G2,smt,2,1,domain_dpll,p1_c2:fail;p2_c2:fail;p1_c1:fail;p2_c1:ok,True,4,5,4,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.768676280975342,10.420005083084106,
DEU_LocationALower-27_244_T-1,,13,R_G2,vp,1,1,domain_dpll,,True,1,3,0,inf,1,3.719329833984375e-05,0.007081270217895508,0.0006108283996582031,7.748603820800781e-05,3.719329833984375e-05,7.748603820800781e-05,0.002911090850830078,9.799003601074219e-05,0.0005128383636474609,0.0064160823822021484,0.0006651878356933594,0.0,0.0,0.0,0.0078067779541015625,1.21122407913208,
DEU_LocationALower-27_244_T-1,,13,R_G2,smt,2,1,domain_dpll,p1_c2:fail;p2_c2:fail;p1_c1:fail;p2_c1:fail,False,8,3,2,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.048421382904053,11.796325206756592,repair returned None
DEU_LocationALower-27_270_T-1,,20,R_G2,vp,1,1,domain_dpll,,True,1,5,0,inf,1,3.719329833984375e-05,0.006247520446777344,0.0006055831909179688,8.177757263183594e-05,3.719329833984375e-05,8.177757263183594e-05,0.002897500991821289,0.0001010894775390625,0.0005044937133789062,0.005953788757324219,0.000293731689453125,0.0,0.0,0.0,0.006972074508666992,1.4451379776000977,
DEU_LocationALower-27_270_T-1,,20,R_G2,smt,2,1,domain_dpll,p1_c2:fail;p2_c2:fail;p1_c1:fail;p2_c1:fail,False,8,5,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.579725980758669,16.45601725578308,repair returned None
DEU_LocationALower-27_293_T-1,,29,R_G2,vp,1,1,domain_dpll,,True,1,9,0,inf,1,3.790855407714844e-05,0.00698542594909668,0.0005762577056884766,8.58306884765625e-05,3.790855407714844e-05,8.58306884765625e-05,0.002786397933959961,9.703636169433594e-05,0.0004792213439941406,0.006315708160400391,0.0006697177886962891,0.0,0.0,0.0,0.007685422897338867,1.638519525527954,
DEU_LocationALower-27_293_T-1,,29,R_G2,smt,2,1,domain_dpll,p1_c2:fail;p2_c2:fail;p1_c1:fail;p2_c1:fail,False,8,9,3,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.426712274551392,12.359896183013916,repair returned None
DEU_LocationALower-27_294_T-1,,28,R_G2,vp,1,1,domain_dpll,,True,1,6,0,inf,1,3.695487976074219e-05,0.005430698394775391,0.0005981922149658203,8.130073547363281e-05,3.695487976074219e-05,8.130073547363281e-05,0.0028085708618164062,0.00010418891906738281,0.0004940032958984375,0.005139827728271484,0.00029087066650390625,0.0,0.0,0.0,0.006147146224975586,1.5807931423187256,
DEU_LocationALower-27_294_T-1,,28,R_G2,smt,2,1,domain_dpll,p1_c2:fail;p2_c2:fail;p1_c1:fail;p2_c1:fail,False,8,6,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.131403207778931,13.863044023513794,repair returned None
DEU_LocationALower-27_294_T-1,,29,R_G2,vp,1,1,domain_dpll,,True,1,2,0,inf,1,3.170967102050781e-05,0.00608062744140625,0.0005776882171630859,6.103515625e-05,3.170967102050781e-05,6.103515625e-05,0.0027048587799072266,0.00010800361633300781,0.0004696846008300781,0.005667448043823242,0.0004131793975830078,0.0,0.0,0.0,0.006751060485839844,1.5514609813690186,
DEU_LocationALower-27_294_T-1,,29,R_G2,smt,2,1,domain_dpll,p1_c2:fail;p2_c2:fail;p1_c1:fail;p2_c1:fail,False,5,2,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52475929260254,16.350563526153564,repair returned None
DEU_LocationALower-27_29_T-1,,5,R_G2,vp,1,1,domain_dpll,,True,1,1,0,inf,1,2.2411346435546875e-05,0.004286527633666992,0.00023627281188964844,6.556510925292969e-05,2.2411346435546875e-05,6.556510925292969e-05,0.001257181167602539,8.153915405273438e-05,0.00015473365783691406,0.0040552616119384766,0.00023126602172851562,0.0,0.0,0.0,0.004610776901245117,1.0932610034942627,
DEU_LocationALower-27_29_T-1,,5,R_G2,smt,2,1,domain_dpll,p1_c2:fail;p2_c2:fail;p1_c1:fail;p2_c1:ok,True,6,1,0,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0775644779205322,5.6788318157196045,
DEU_LocationALower-28_211_T-1,,6,R_G2,vp,1,1,domain_dpll,,True,1,6,0,inf,1,2.1696090698242188e-05,0.003875732421875,0.00026679039001464844,5.8650970458984375e-05,2.1696090698242188e-05,5.8650970458984375e-05,0.0014982223510742188,7.605552673339844e-05,0.00019073486328125,0.003705263137817383,0.0001704692840576172,0.0,0.0,0.0,0.004222869873046875,1.0656323432922363,
DEU_LocationALower-28_211_T-1,,6,R_G2,smt,2,1,domain_dpll,p1_c2:fail;p2_c2:fail;p1_c1:fail;p2_c1:ok,True,4,6,5,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1255125999450683,5.294141530990601,
DEU_LocationALower-28_31_T-1,,9,R_G2,vp,1,1,domain_dpll,,True,1,17,0,inf,1,3.6716461181640625e-05,0.005596160888671875,0.0005872249603271484,0.0001666545867919922,3.6716461181640625e-05,0.0001666545867919922,0.0027141571044921875,9.179115295410156e-05,0.0004954338073730469,0.00529789924621582,0.0002982616424560547,0.0,0.0,0.0,0.006386756896972656,1.0324270725250244,
DEU_LocationALower-28_31_T-1,,9,R_G2,smt,2,1,domain_dpll,p1_c2:fail;p2_c2:fail;p1_c1:fail;p2_c1:fail,False,5,17,15,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1866228580474853,4.816639184951782,repair returned None
DEU_LocationALower-28_46_T-1,,5,R_G2,vp,1,1,domain_dpll,,True,1,9,0,inf,1,2.6702880859375e-05,0.004465341567993164,0.00036072731018066406,6.175041198730469e-05,2.6702880859375e-05,6.175041198730469e-05,0.0018873214721679688,8.177757263183594e-05,0.0002789497375488281,0.004271268844604492,0.00019407272338867188,0.0,0.0,0.0,0.004914522171020508,1.0111868381500244,
DEU_LocationALower-28_46_T-1,,5,R_G2,smt,2,1,domain_dpll,p1_c2:fail;p2_c2:fail;p1_c1:fail;p2_c1:ok,True,4,9,8,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1950716972351074,5.037539720535278,
DEU_LocationALower-29_229_T-1,,22,R_G2,vp,1,1,domain_dpll,,True,1,1,0,inf,1,3.528594970703125e-05,0.006254673004150391,0.0005707740783691406,6.318092346191406e-05,3.528594970703125e-05,6.318092346191406e-05,0.002752065658569336,0.00010013580322265625,0.0004706382751464844,0.0059473514556884766,0.00030732154846191406,0.0,0.0,0.0,0.0069239139556884766,1.3619129657745361,
DEU_LocationALower-29_229_T-1,,22,R_G2,smt,2,1,domain_dpll,p1_c2:fail;p2_c2:fail;p1_c1:fail;p2_c1:ok,True,4,1,0,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.573805093765259,15.029489278793337,
DEU_LocationALower-31_64_T-1,,12,R_G2,vp,1,1,domain_dpll,,True,1,8,0,inf,1,3.886222839355469e-05,0.00513458251953125,0.00047016143798828125,6.699562072753906e-05,3.886222839355469e-05,6.699562072753906e-05,0.0024340152740478516,9.679794311523438e-05,0.0003733634948730469,0.00487828254699707,0.0002562999725341797,0.0,0.0,0.0,0.005710601806640625,1.3697435855865479,
DEU_LocationALower-31_64_T-1,,12,R_G2,smt,2,1,domain_dpll,p1_c2:fail;p2_c2:fail;p1_c1:fail;p2_c1:fail,False,5,8,7,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3921422958374023,6.400299310684204,repair returned None
DEU_LocationALower-31_81_T-1,,19,R_G2,vp,1,1,domain_dpll,,True,1,7,0,inf,1,3.62396240234375e-05,0.00548100471496582,0.00057220458984375,6.365776062011719e-05,3.62396240234375e-05,6.365776062011719e-05,0.0027611255645751953,9.822845458984375e-05,0.00047397613525390625,0.005197286605834961,0.0002837181091308594,0.0,0.0,0.0,0.006153106689453125,1.2553975582122803,
DEU_LocationALower-31_81_T-1,,19,R_G2,smt,2,1,domain_dpll,p1_c2:fail;p2_c2:fail;p1_c1:fail;p2_c1:ok,True,4,7,6,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1882820129394531,6.261413812637329,
DEU_LocationALower-31_94_T-1,,24,R_G2,vp,1,1,domain_dpll,,True,1,13,0,inf,1,3.719329833984375e-05,0.005675315856933594,0.0005846023559570312,8.058547973632812e-05,3.719329833984375e-05,8.058547973632812e-05,0.0027124881744384766,0.0001068115234375,0.00047779083251953125,0.005377292633056641,0.0002980232238769531,0.0,0.0,0.0,0.006377696990966797,1.700768232345581,
DEU_LocationALower-31_94_T-1,,24,R_G2,smt,2,1,domain_dpll,p1_c2:fail;p2_c2:fail;p1_c1:fail;p2_c1:fail,False,8,13,6,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.869624137878418,9.529842138290403,repair returned None
DEU_LocationALower-31_95_T-1,,21,R_G2,vp,1,1,domain_dpll,,True,1,12,0,inf,1,3.695487976074219e-05,0.0056858062744140625,0.0005733966827392578,8.177757263183594e-05,3.695487976074219e-05,8.177757263183594e-05,0.0027532577514648438,0.00010561943054199219,0.0004677772521972656,0.005377769470214844,0.00030803680419921875,0.0,0.0,0.0,0.0063779354095458984,1.645636796951294,
DEU_LocationALower-31_95_T-1,,21,R_G2,smt,2,1,domain_dpll,p1_c2:fail;p2_c2:fail;p1_c1:fail;p2_c1:fail,False,8,12,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.95311427116394,15.024089336395264,repair returned None
DEU_LocationALower-32_104_T-1,,17,R_G2,vp,1,1,domain_dpll,,True,1,2,0,inf,1,3.600120544433594e-05,0.005689382553100586,0.0005991458892822266,8.058547973632812e-05,3.600120544433594e-05,8.058547973632812e-05,0.002821683883666992,0.00010561943054199219,0.0004935264587402344,0.0053827762603759766,0.0003066062927246094,0.0,0.0,0.0,0.0064051151275634766,1.3372561931610107,
