scenario_id,scenario_path,ego_id,rule,repairer_type,planner,constraint_mode,sat_solver_mode,extend_acceleration_reference_path,attempted_smt_configurations,success,iterations,successful_repair_mode,deceleration_iterations,acceleration_iterations,tv,tc,updated_tv,domain_dict_size,predicate_value_estimate_time,vp_planning_time,constraint_extract_time,sat_solve_time,domain_dict_time,sat_time,clcs_time,constraint_extraction_time,constraint_conversion_time,lp_time,trajectory_build_time,tc_search_time,reach_set_time,optimization_time,core_total_time,wall_time,error
DEU_AachenBendplatz-1_84280_T-4299_in5_safe_variant_05,/data_linux/Lab/commonroad-repairer-vp/scenarios/in5_generate/DEU_AachenBendplatz-1_84280_T-4299_in5_safe_variant_05.xml,10331,R_IN5,vp,2,1,dpll,True,,True,1,deceleration,1,0,13,0,inf,0,0.0,0.00555419921875,0.0018885135650634766,0.00014066696166992188,0.0,0.00014066696166992188,0.0027844905853271484,0.0004837512969970703,0.0014047622680664062,0.0052111148834228516,0.00034308433532714844,0.0,0.0,0.0,0.0075833797454833984,6.023818016052246,
DEU_AachenBendplatz-1_84280_T-4299_in5_safe_variant_05,/data_linux/Lab/commonroad-repairer-vp/scenarios/in5_generate/DEU_AachenBendplatz-1_84280_T-4299_in5_safe_variant_05.xml,10331,R_IN5,smt,1,2,dpll,,p1_c2:ok,True,1,,,,13,5.0,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3070743083953855,9.219297647476196,
DEU_AachenFrankenburg-1_206020_T-6039_in5_safe_variant_06,/data_linux/Lab/commonroad-repairer-vp/scenarios/in5_generate/DEU_AachenFrankenburg-1_206020_T-6039_in5_safe_variant_06.xml,10462,R_IN5,vp,2,1,domain_dpll,True,,True,1,deceleration,1,0,8,0,inf,8,0.003361940383911133,0.004424571990966797,0.00101470947265625,0.00015163421630859375,0.003361940383911133,0.00015163421630859375,0.0015277862548828125,8.821487426757812e-05,0.0009264945983886719,0.004108428955078125,0.0003161430358886719,0.0,0.0,0.0,0.008952856063842773,4.569228649139404,
DEU_AachenFrankenburg-1_206020_T-6039_in5_safe_variant_06,/data_linux/Lab/commonroad-repairer-vp/scenarios/in5_generate/DEU_AachenFrankenburg-1_206020_T-6039_in5_safe_variant_06.xml,10462,R_IN5,vp,2,1,dpll,True,,True,1,deceleration,1,0,8,0,inf,0,0.0,0.0044155120849609375,0.0013918876647949219,0.00015115737915039062,0.0,0.00015115737915039062,0.001744985580444336,0.0004646778106689453,0.0009272098541259766,0.004155158996582031,0.00026035308837890625,0.0,0.0,0.0,0.00595855712890625,5.1038901805877686,
DEU_AachenFrankenburg-1_206020_T-6039_in5_safe_variant_06,/data_linux/Lab/commonroad-repairer-vp/scenarios/in5_generate/DEU_AachenFrankenburg-1_206020_T-6039_in5_safe_variant_06.xml,10462,R_IN5,smt,2,1,dpll,,p1_c2:fail;p2_c2:fail;p1_c1:fail;p2_c1:ok,True,55,,,,8,6.0,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7312133312225342,85.72346234321594,
DEU_AachenBendplatz-1_132900_T-2919_in5_safe_variant_13,/data_linux/Lab/commonroad-repairer-vp/scenarios/in5_generate/DEU_AachenBendplatz-1_132900_T-2919_in5_safe_variant_13.xml,10204,R_IN5,vp,2,1,domain_dpll,True,,True,1,deceleration,1,0,14,0,inf,8,0.005292177200317383,0.0036182403564453125,0.0010662078857421875,0.00015020370483398438,0.005292177200317383,0.00015020370483398438,0.0016300678253173828,9.751319885253906e-05,0.0009686946868896484,0.0032715797424316406,0.0003466606140136719,0.0,0.0,0.0,0.010126829147338867,5.560040473937988,
DEU_AachenBendplatz-1_132900_T-2919_in5_safe_variant_13,/data_linux/Lab/commonroad-repairer-vp/scenarios/in5_generate/DEU_AachenBendplatz-1_132900_T-2919_in5_safe_variant_13.xml,10204,R_IN5,vp,2,1,dpll,True,,True,1,deceleration,1,0,14,0,inf,0,0.0,0.00461578369140625,0.0014731884002685547,0.00012040138244628906,0.0,0.00012040138244628906,0.0017764568328857422,0.0004792213439941406,0.000993967056274414,0.004179477691650391,0.0004363059997558594,0.0,0.0,0.0,0.006209373474121094,6.161527156829834,
DEU_AachenBendplatz-1_132900_T-2919_in5_safe_variant_13,/data_linux/Lab/commonroad-repairer-vp/scenarios/in5_generate/DEU_AachenBendplatz-1_132900_T-2919_in5_safe_variant_13.xml,10204,R_IN5,smt,2,2,dpll,,p1_c2:fail;p2_c2:ok,True,16,,,,14,12.0,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3568408489227295,17.929523468017578,
DEU_AachenBendplatz-1_83820_T-3839_in5_safe_variant_15,/data_linux/Lab/commonroad-repairer-vp/scenarios/in5_generate/DEU_AachenBendplatz-1_83820_T-3839_in5_safe_variant_15.xml,10288,R_IN5,vp,2,1,domain_dpll,True,,True,1,deceleration,1,0,11,0,inf,8,0.004283428192138672,0.0035889148712158203,0.00099945068359375,0.0001518726348876953,0.004283428192138672,0.0001518726348876953,0.001420736312866211,0.00010585784912109375,0.0008935928344726562,0.0030167102813720703,0.00057220458984375,0.0,0.0,0.0,0.009023666381835938,5.367193937301636,
DEU_AachenBendplatz-1_83820_T-3839_in5_safe_variant_15,/data_linux/Lab/commonroad-repairer-vp/scenarios/in5_generate/DEU_AachenBendplatz-1_83820_T-3839_in5_safe_variant_15.xml,10288,R_IN5,vp,2,1,dpll,True,,True,1,deceleration,1,0,11,0,inf,0,0.0,0.005463600158691406,0.002336263656616211,0.00014543533325195312,0.0,0.00014543533325195312,0.0016934871673583984,0.0014331340789794922,0.0009031295776367188,0.004639863967895508,0.0008237361907958984,0.0,0.0,0.0,0.00794529914855957,5.863622426986694,
