scenario_id,scenario_path,ego_id,rule,repairer_type,planner,constraint_mode,sat_solver_mode,extend_acceleration_reference_path,attempted_smt_configurations,success,iterations,successful_repair_mode,deceleration_iterations,acceleration_iterations,tv,tc,updated_tv,domain_dict_size,predicate_value_estimate_time,vp_planning_time,constraint_extract_time,sat_solve_time,domain_dict_time,sat_time,clcs_time,constraint_extraction_time,constraint_conversion_time,lp_time,trajectory_build_time,tc_search_time,reach_set_time,optimization_time,core_total_time,wall_time,error
DEU_AachenFrankenburg-1_214320_T-4339_in3_safe_variant_47,/data_linux/Lab/commonroad-repairer-vp/scenarios/in3_generate/DEU_AachenFrankenburg-1_214320_T-4339_in3_safe_variant_47.xml,10381,R_IN3,vp,2,1,dpll,True,,True,2,deceleration,2,0,4,0,inf,0,0.0,0.006203889846801758,0.0028314590454101562,0.001087188720703125,0.0,0.001087188720703125,0.0023353099822998047,0.0006899833679199219,0.0021414756774902344,0.005697488784790039,0.0005064010620117188,0.0,0.0,0.0,0.010122537612915039,5.955572605133057,
DEU_AachenFrankenburg-1_214320_T-4339_in3_safe_variant_47,/data_linux/Lab/commonroad-repairer-vp/scenarios/in3_generate/DEU_AachenFrankenburg-1_214320_T-4339_in3_safe_variant_47.xml,10381,R_IN3,smt,2,1,dpll,,p1_c2:fail;p2_c2:fail;p1_c1:fail;p2_c1:fail,False,8,,0,0,4,2,1.2000000000000002,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4500865936279297,83.5337347984314,repaired trajectory remains non-compliant: updated_tv=1.2000000000000002
DEU_AachenFrankenburg-1_231880_T-1899_in3_safe_variant_48,/data_linux/Lab/commonroad-repairer-vp/scenarios/in3_generate/DEU_AachenFrankenburg-1_231880_T-1899_in3_safe_variant_48.xml,10184,R_IN3,vp,2,1,domain_dpll,True,,True,1,deceleration,1,0,6,0,inf,17,0.004875898361206055,0.0032532215118408203,0.000965118408203125,0.0005109310150146484,0.004875898361206055,0.0005109310150146484,0.0011627674102783203,0.00010251998901367188,0.0008625984191894531,0.003015756607055664,0.00023746490478515625,0.0,0.0,0.0,0.009605169296264648,5.151822090148926,
DEU_AachenFrankenburg-1_231880_T-1899_in3_safe_variant_48,/data_linux/Lab/commonroad-repairer-vp/scenarios/in3_generate/DEU_AachenFrankenburg-1_231880_T-1899_in3_safe_variant_48.xml,10184,R_IN3,vp,2,1,dpll,True,,True,1,deceleration,1,0,6,0,inf,0,0.0,0.00394439697265625,0.0014698505401611328,0.00037097930908203125,0.0,0.00037097930908203125,0.0013039112091064453,0.0004680156707763672,0.0010018348693847656,0.0036535263061523438,0.00029087066650390625,0.0,0.0,0.0,0.005785226821899414,5.760126352310181,
DEU_AachenFrankenburg-1_231880_T-1899_in3_safe_variant_48,/data_linux/Lab/commonroad-repairer-vp/scenarios/in3_generate/DEU_AachenFrankenburg-1_231880_T-1899_in3_safe_variant_48.xml,10184,R_IN3,smt,2,1,dpll,,p1_c2:fail;p2_c2:fail;p1_c1:fail;p2_c1:fail,False,88,,0,0,6,5,1.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2983489036560059,89.0138247013092,repaired trajectory remains non-compliant: updated_tv=1.6
DEU_AachenFrankenburg-1_26540_T-559_in3_safe_variant_50,/data_linux/Lab/commonroad-repairer-vp/scenarios/in3_generate/DEU_AachenFrankenburg-1_26540_T-559_in3_safe_variant_50.xml,10066,R_IN3,vp,2,1,domain_dpll,True,,True,1,deceleration,1,0,10,0,inf,17,0.00497889518737793,0.00420069694519043,0.0011246204376220703,0.0005724430084228516,0.00497889518737793,0.0005724430084228516,0.0021829605102539062,0.00012874603271484375,0.0009958744049072266,0.00394749641418457,0.0002532005310058594,0.0,0.0,0.0,0.010876655578613281,5.424302577972412,
DEU_AachenFrankenburg-1_26540_T-559_in3_safe_variant_50,/data_linux/Lab/commonroad-repairer-vp/scenarios/in3_generate/DEU_AachenFrankenburg-1_26540_T-559_in3_safe_variant_50.xml,10066,R_IN3,vp,2,1,dpll,True,,True,3,deceleration,3,0,10,0,inf,0,0.0,0.009782791137695312,0.0037860870361328125,0.0015370845794677734,0.0,0.0015370845794677734,0.0023374557495117188,0.0008766651153564453,0.002909421920776367,0.008629798889160156,0.0011529922485351562,0.0,0.0,0.0,0.015105962753295898,6.384483575820923,
DEU_AachenFrankenburg-1_26540_T-559_in3_safe_variant_50,/data_linux/Lab/commonroad-repairer-vp/scenarios/in3_generate/DEU_AachenFrankenburg-1_26540_T-559_in3_safe_variant_50.xml,10066,R_IN3,smt,2,1,dpll,,p1_c2:fail;p2_c2:fail;p1_c1:fail;p2_c1:fail,False,128,,0,0,10,2,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.635610580444336,125.57260727882385,repair returned None
DEU_AachenFrankenburg-1_291080_T-1099_in3_safe_variant_53,/data_linux/Lab/commonroad-repairer-vp/scenarios/in3_generate/DEU_AachenFrankenburg-1_291080_T-1099_in3_safe_variant_53.xml,10131,R_IN3,vp,2,1,domain_dpll,True,,True,1,deceleration,1,0,6,0,inf,17,0.005166053771972656,0.003912687301635742,0.0010411739349365234,0.0005309581756591797,0.005166053771972656,0.0005309581756591797,0.0019609928131103516,9.655952453613281e-05,0.0009446144104003906,0.0036652088165283203,0.0002474784851074219,0.0,0.0,0.0,0.010650873184204102,5.1214070320129395,
DEU_AachenFrankenburg-1_291080_T-1099_in3_safe_variant_53,/data_linux/Lab/commonroad-repairer-vp/scenarios/in3_generate/DEU_AachenFrankenburg-1_291080_T-1099_in3_safe_variant_53.xml,10131,R_IN3,vp,2,1,dpll,True,,True,2,deceleration,2,0,6,0,inf,0,0.0,0.0068171024322509766,0.002750396728515625,0.0014941692352294922,0.0,0.0014941692352294922,0.0022923946380615234,0.0006744861602783203,0.0020759105682373047,0.006292581558227539,0.0005245208740234375,0.0,0.0,0.0,0.011061668395996094,5.940928936004639,
